ram_percent,cpu_percent,cpu_freq,dataHora,maquinaId
74.5,12.8,2501.0,2025-04-25 12:15:22,7
74.2,5.2,2500.0,2025-04-25 12:15:23,7
74.3,4.4,1600.0,2025-04-25 12:15:24,7
74.1,5.6,1400.0,2025-04-25 12:15:25,7
74.0,4.9,2501.0,2025-04-25 12:15:26,7
74.0,3.3,2500.0,2025-04-25 12:15:27,7
74.0,3.7,2501.0,2025-04-25 12:15:28,7
74.0,5.5,1600.0,2025-04-25 12:15:29,7
74.0,3.4,1600.0,2025-04-25 12:15:30,7
74.0,6.2,1400.0,2025-04-25 12:15:31,7
73.9,18.2,2000.0,2025-04-25 12:15:32,7
73.9,6.4,2000.0,2025-04-25 12:15:33,7
73.9,4.4,2000.0,2025-04-25 12:15:34,7
73.9,18.8,2501.0,2025-04-25 12:15:35,7
74.1,30.1,2501.0,2025-04-25 12:15:37,7
74.2,68.6,2501.0,2025-04-25 12:15:38,7
74.3,20.6,1600.0,2025-04-25 12:15:39,7
74.7,27.1,2501.0,2025-04-25 12:15:40,7
75.0,67.0,2501.0,2025-04-25 12:15:41,7
75.0,17.8,2501.0,2025-04-25 12:15:42,7
75.0,4.1,2501.0,2025-04-25 12:15:43,7
74.9,19.0,2000.0,2025-04-25 12:15:44,7
74.7,7.0,2501.0,2025-04-25 12:15:45,7
74.7,17.0,2501.0,2025-04-25 12:15:47,7
75.2,44.4,2501.0,2025-04-25 12:15:48,7
75.3,19.2,1400.0,2025-04-25 12:15:49,7
75.3,5.9,1800.0,2025-04-25 12:15:50,7
75.3,9.7,2000.0,2025-04-25 12:15:51,7
75.6,21.5,2501.0,2025-04-25 12:15:52,7
75.5,5.1,2500.0,2025-04-25 12:15:53,7
75.5,4.5,2501.0,2025-04-25 12:15:54,7
75.4,20.3,2501.0,2025-04-25 12:15:55,7
75.4,24.5,2501.0,2025-04-25 12:15:56,7
75.4,12.4,2501.0,2025-04-25 12:15:57,7
75.4,16.4,2501.0,2025-04-25 12:15:58,7
75.5,24.5,2501.0,2025-04-25 12:16:00,7
75.3,17.8,2501.0,2025-04-25 12:16:01,7
75.4,26.6,2501.0,2025-04-25 12:16:02,7
75.6,47.3,2501.0,2025-04-25 12:16:03,7
75.4,58.0,2501.0,2025-04-25 12:16:04,7
75.8,43.0,2501.0,2025-04-25 12:16:05,7
75.7,27.5,2500.0,2025-04-25 12:16:06,7
