ram_percent,cpu_percent,cpu_freq,dataHora,maquinaId
78.4,11.8,2501.0,2025-04-25 11:14:00,7
78.2,9.0,1800.0,2025-04-25 11:14:01,7
78.1,9.4,2501.0,2025-04-25 11:14:02,7
78.2,12.4,2501.0,2025-04-25 11:14:03,7
78.1,7.5,2501.0,2025-04-25 11:14:05,7
78.2,10.4,2501.0,2025-04-25 11:14:06,7
78.2,7.5,2501.0,2025-04-25 11:14:07,7
78.2,4.1,2501.0,2025-04-25 11:14:08,7
77.1,9.5,2500.0,2025-04-25 11:14:09,7
77.2,9.3,2000.0,2025-04-25 11:14:10,7
77.2,17.0,2501.0,2025-04-25 11:14:11,7
77.3,27.9,2501.0,2025-04-25 11:14:12,7
77.3,27.4,2501.0,2025-04-25 11:14:13,7
77.3,20.9,2500.0,2025-04-25 11:14:14,7
77.3,11.5,2501.0,2025-04-25 11:14:15,7
77.2,7.4,1800.0,2025-04-25 11:14:16,7
77.2,11.7,2501.0,2025-04-25 11:14:17,7
77.2,10.6,2501.0,2025-04-25 11:14:18,7
77.2,6.3,2501.0,2025-04-25 11:14:19,7
77.3,7.1,2500.0,2025-04-25 11:14:21,7
77.4,15.6,2500.0,2025-04-25 11:14:22,7
77.3,16.0,2500.0,2025-04-25 11:14:23,7
77.3,10.1,2501.0,2025-04-25 11:14:24,7
77.8,77.0,2501.0,2025-04-25 11:14:25,7
77.6,21.9,2501.0,2025-04-25 11:14:26,7
77.6,10.6,2501.0,2025-04-25 11:14:27,7
77.4,6.0,2501.0,2025-04-25 11:14:28,7
77.2,13.2,2501.0,2025-04-25 11:14:29,7
77.3,10.4,2501.0,2025-04-25 11:14:30,7
77.5,15.6,2501.0,2025-04-25 11:14:31,7
77.4,24.7,2501.0,2025-04-25 11:14:32,7
77.4,7.3,2501.0,2025-04-25 11:14:33,7
77.4,11.7,2501.0,2025-04-25 11:14:34,7
77.4,9.6,2500.0,2025-04-25 11:14:35,7
77.3,7.1,2000.0,2025-04-25 11:14:36,7
77.3,7.3,2000.0,2025-04-25 11:14:37,7
77.3,10.4,1200.0,2025-04-25 11:14:39,7
77.3,9.7,1400.0,2025-04-25 11:14:40,7
77.4,10.1,2501.0,2025-04-25 11:14:41,7
77.4,9.1,2501.0,2025-04-25 11:14:42,7
78.1,55.4,2500.0,2025-04-25 11:14:43,7
77.9,5.7,2501.0,2025-04-25 11:14:44,7
78.0,7.5,2501.0,2025-04-25 11:14:45,7
77.8,31.8,2000.0,2025-04-25 11:14:46,7
77.7,17.5,2501.0,2025-04-25 11:14:47,7
77.7,9.4,2501.0,2025-04-25 11:14:48,7
77.8,21.3,2501.0,2025-04-25 11:14:49,7
77.9,34.4,1400.0,2025-04-25 11:14:50,7
77.8,9.0,2000.0,2025-04-25 11:14:51,7
77.8,5.9,2501.0,2025-04-25 11:14:52,7
78.0,6.7,2000.0,2025-04-25 11:14:54,7
77.9,7.8,2501.0,2025-04-25 11:14:55,7
77.7,6.8,2500.0,2025-04-25 11:14:56,7
78.0,25.8,2501.0,2025-04-25 11:14:57,7
78.0,15.9,2501.0,2025-04-25 11:14:58,7
78.1,5.6,2501.0,2025-04-25 11:14:59,7
78.1,10.1,2501.0,2025-04-25 11:15:00,7
78.2,59.5,2501.0,2025-04-25 11:15:01,7
78.2,97.7,2501.0,2025-04-25 11:15:03,7
78.4,79.5,2501.0,2025-04-25 11:15:04,7
78.5,34.9,2501.0,2025-04-25 11:15:05,7
78.0,70.4,2501.0,2025-04-25 11:15:08,7
78.1,55.7,2501.0,2025-04-25 11:15:09,7
77.9,48.0,2501.0,2025-04-25 11:15:11,7
78.0,30.0,2501.0,2025-04-25 11:15:12,7
77.8,15.9,2501.0,2025-04-25 11:15:13,7
77.8,20.8,2501.0,2025-04-25 11:15:14,7
77.8,7.1,2501.0,2025-04-25 11:15:15,7
77.8,9.0,1800.0,2025-04-25 11:15:16,7
78.6,25.4,2501.0,2025-04-25 11:15:17,7
78.1,27.9,2501.0,2025-04-25 11:15:18,7
78.1,11.7,2501.0,2025-04-25 11:15:19,7
77.9,12.2,2501.0,2025-04-25 11:15:20,7
77.9,23.2,2501.0,2025-04-25 11:15:21,7
77.7,10.3,2501.0,2025-04-25 11:15:22,7
77.8,24.4,2501.0,2025-04-25 11:15:23,7
77.7,5.9,2501.0,2025-04-25 11:15:24,7
77.7,8.9,2501.0,2025-04-25 11:15:25,7
78.2,29.9,2501.0,2025-04-25 11:15:26,7
77.9,41.4,2501.0,2025-04-25 11:15:27,7
78.3,22.1,2501.0,2025-04-25 11:15:28,7
78.5,12.1,2501.0,2025-04-25 11:15:29,7
78.3,23.0,2501.0,2025-04-25 11:15:31,7
78.4,24.8,2501.0,2025-04-25 11:15:32,7
78.4,17.2,2501.0,2025-04-25 11:15:33,7
78.4,20.6,2501.0,2025-04-25 11:15:34,7
78.4,6.4,2501.0,2025-04-25 11:15:35,7
78.5,9.1,2501.0,2025-04-25 11:15:36,7
77.9,10.3,2500.0,2025-04-25 11:15:37,7
78.0,17.8,1600.0,2025-04-25 11:15:38,7
77.9,6.6,1400.0,2025-04-25 11:15:39,7
77.9,4.6,2501.0,2025-04-25 11:15:40,7
77.9,7.7,1600.0,2025-04-25 11:15:41,7
77.8,15.0,2501.0,2025-04-25 11:15:42,7
77.8,15.2,2000.0,2025-04-25 11:15:43,7
77.7,7.6,2501.0,2025-04-25 11:15:44,7
77.8,19.5,2501.0,2025-04-25 11:15:46,7
77.7,24.8,2501.0,2025-04-25 11:15:47,7
77.9,38.6,2501.0,2025-04-25 11:15:48,7
78.2,56.3,2501.0,2025-04-25 11:15:49,7
