ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
67.7,11401908224,121,1493131,846844,1700.0,11.0,5446123520,2025-04-21 22:30:13,9
67.5,11369410560,121,1493146,846923,1700.0,12.9,5478461440,2025-04-21 22:30:14,9
67.4,11352784896,121,1493169,847024,1700.0,8.4,5495189504,2025-04-21 22:30:16,9
67.4,11354857472,121,1493184,847092,1700.0,7.8,5492817920,2025-04-21 22:30:18,9
67.3,11344834560,121,1493196,847200,1700.0,8.7,5502951424,2025-04-21 22:30:20,9
67.3,11343679488,121,1493209,847316,1700.0,7.9,5504483328,2025-04-21 22:30:22,9
67.3,11344318464,121,1493223,847423,1700.0,8.7,5502623744,2025-04-21 22:30:24,9
67.3,11345940480,121,1493234,847442,1700.0,7.2,5501788160,2025-04-21 22:30:26,9
67.3,11334877184,121,1493247,847486,1700.0,10.1,5513043968,2025-04-21 22:30:27,9
67.3,11333799936,121,1493261,847533,1700.0,9.4,5514072064,2025-04-21 22:30:29,9
67.3,11332390912,121,1493272,847604,1700.0,7.0,5515481088,2025-04-21 22:30:31,9
67.3,11337158656,121,1493289,847662,1700.0,10.4,5510729728,2025-04-21 22:30:33,9
67.4,11350659072,121,1493300,847694,1700.0,7.1,5497212928,2025-04-21 22:30:35,9
67.3,11346554880,121,1493312,847708,1700.0,7.2,5501321216,2025-04-21 22:30:37,9
67.4,11353337856,121,1493326,847725,1700.0,6.0,5493481472,2025-04-21 22:30:39,9
67.4,11347668992,121,1493340,847741,1700.0,6.1,5501423616,2025-04-21 22:30:40,9
67.5,11364691968,121,1493355,847796,1700.0,11.9,5485465600,2025-04-21 22:30:42,9
67.3,11342696448,121,1493367,847821,1700.0,8.2,5504937984,2025-04-21 22:30:44,9
67.4,11354329088,121,1493378,847832,1700.0,7.2,5493542912,2025-04-21 22:30:46,9
67.4,11356942336,121,1493389,847846,1700.0,6.5,5491277824,2025-04-21 22:30:48,9
67.4,11350028288,121,1493402,847860,1700.0,6.7,5496401920,2025-04-21 22:30:50,9
67.3,11338887168,121,1493415,847873,1700.0,8.0,5509255168,2025-04-21 22:30:51,9
67.3,11341565952,121,1493430,847890,1700.0,8.4,5506486272,2025-04-21 22:30:53,9
67.4,11353919488,121,1493460,847939,1700.0,10.0,5493190656,2025-04-21 22:30:56,9
67.4,11355533312,121,1493492,847954,1700.0,6.8,5494644736,2025-04-21 22:30:58,9
67.4,11352707072,121,1493503,847967,1700.0,6.0,5495234560,2025-04-21 22:31:00,9
67.4,11354013696,121,1493516,848004,1700.0,7.9,5493858304,2025-04-21 22:31:02,9
67.4,11356282880,121,1493540,848032,1700.0,8.2,5491589120,2025-04-21 22:31:04,9
67.3,11346202624,121,1493552,848062,1700.0,8.4,5501612032,2025-04-21 22:31:05,9
67.4,11353427968,121,1493566,848076,1700.0,6.4,5495148544,2025-04-21 22:31:07,9
67.4,11353219072,121,1493580,848091,1700.0,7.8,5495435264,2025-04-21 22:31:09,9
67.3,11334926336,121,1493599,848116,1700.0,6.7,5512962048,2025-04-21 22:31:11,9
67.3,11343855616,121,1493618,848138,1700.0,9.6,5513207808,2025-04-21 22:31:13,9
67.3,11333619712,121,1493650,848177,1700.0,8.9,5512880128,2025-04-21 22:31:14,9
67.3,11335147520,121,1493698,848243,1700.0,5.5,5512949760,2025-04-21 22:31:16,9
67.3,11341475840,121,1493716,848265,1700.0,7.3,5506396160,2025-04-21 22:31:18,9
67.4,11356090368,121,1493728,848329,1700.0,9.7,5491294208,2025-04-21 22:31:20,9
67.4,11360972800,121,1493800,848342,1700.0,7.3,5486899200,2025-04-21 22:31:22,9
67.5,11365949440,121,1493908,848384,1700.0,10.0,5481984000,2025-04-21 22:31:23,9
67.4,11357708288,121,1494010,848397,1700.0,8.2,5490663424,2025-04-21 22:31:25,9
67.4,11361333248,121,1494115,848410,1700.0,6.0,5485842432,2025-04-21 22:31:27,9
67.4,11359051776,121,1494225,848463,1700.0,11.1,5479178240,2025-04-21 22:31:29,9
67.4,11356864512,121,1494287,848512,1700.0,5.4,5491007488,2025-04-21 22:31:31,9
67.4,11347177472,121,1494390,848528,1700.0,9.8,5500416000,2025-04-21 22:31:33,9
67.4,11355799552,121,1494428,848590,1700.0,7.2,5492822016,2025-04-21 22:31:35,9
67.4,11352010752,121,1494441,848675,1700.0,8.8,5495861248,2025-04-21 22:31:36,9
67.3,11345010688,121,1494453,848692,1700.0,8.0,5507231744,2025-04-21 22:31:39,9
67.4,11347177472,121,1494472,848813,1700.0,11.5,5500710912,2025-04-21 22:31:41,9
67.3,11342295040,121,1494483,848860,1700.0,10.4,5500719104,2025-04-21 22:31:43,9
67.4,11349422080,121,1494495,848873,1700.0,7.7,5498462208,2025-04-21 22:31:45,9
67.3,11342503936,121,1494512,848892,1700.0,8.9,5494849536,2025-04-21 22:31:48,9
67.3,11334574080,121,1494524,848907,1700.0,8.4,5513355264,2025-04-21 22:31:50,9
67.2,11328114688,121,1494535,848920,1700.0,8.0,5519257600,2025-04-21 22:31:52,9
67.2,11328724992,121,1494550,848936,1700.0,9.4,5520498688,2025-04-21 22:31:54,9
67.2,11324817408,121,1494560,848948,1700.0,6.4,5523116032,2025-04-21 22:31:55,9
67.3,11344199680,121,1494584,849010,1700.0,6.8,5503791104,2025-04-21 22:31:57,9
67.4,11356270592,121,1494600,849117,1700.0,6.1,5491736576,2025-04-21 22:31:59,9
67.4,11361968128,121,1494612,849160,1700.0,8.2,5485498368,2025-04-21 22:32:01,9
67.4,11355623424,121,1494627,849178,1700.0,7.9,5492510720,2025-04-21 22:32:03,9
67.4,11358179328,121,1494642,849192,1700.0,7.4,5489500160,2025-04-21 22:32:04,9
67.4,11350220800,121,1494655,849205,1700.0,9.0,5497466880,2025-04-21 22:32:06,9
67.2,11328012288,121,1494667,849220,1700.0,9.0,5520633856,2025-04-21 22:32:08,9
67.2,11327332352,121,1494694,849251,1700.0,8.4,5520539648,2025-04-21 22:32:10,9
67.3,11343183872,121,1494706,849296,1700.0,8.7,5504688128,2025-04-21 22:32:12,9
67.3,11342880768,121,1494717,849310,1700.0,7.4,5505687552,2025-04-21 22:32:13,9
67.3,11342323712,121,1494731,849325,1700.0,7.5,5505548288,2025-04-21 22:32:15,9
67.3,11342389248,121,1494745,849341,1700.0,6.1,5505507328,2025-04-21 22:32:17,9
67.3,11342225408,121,1494759,849354,1700.0,7.7,5505646592,2025-04-21 22:32:19,9
67.2,11323949056,121,1494769,849367,1700.0,5.7,5523922944,2025-04-21 22:32:21,9
67.2,11323744256,121,1494781,849382,1700.0,9.6,5524127744,2025-04-21 22:32:22,9
67.4,11352141824,121,1494799,849400,1700.0,12.3,5496172544,2025-04-21 22:32:25,9
67.5,11368177664,121,1494808,849413,1700.0,17.7,5478334464,2025-04-21 22:32:26,9
67.4,11358085120,121,1494820,849426,1700.0,9.4,5489782784,2025-04-21 22:32:28,9
67.4,11363205120,121,1494833,849440,1700.0,5.5,5482250240,2025-04-21 22:32:30,9
67.4,11358879744,121,1494848,849459,1700.0,8.3,5488508928,2025-04-21 22:32:32,9
67.4,11346845696,121,1494863,849474,1700.0,7.6,5500579840,2025-04-21 22:32:34,9
67.4,11349721088,121,1494876,849489,1700.0,7.7,5499027456,2025-04-21 22:32:35,9
67.3,11345694720,121,1494886,849525,1700.0,5.5,5501923328,2025-04-21 22:32:37,9
66.8,11256520704,121,1494899,849541,1700.0,10.5,5593120768,2025-04-21 22:32:39,9
66.7,11231551488,121,1494911,849554,1700.0,6.7,5616361472,2025-04-21 22:32:41,9
66.6,11228954624,121,1494922,849566,1700.0,9.9,5619208192,2025-04-21 22:32:43,9
67.1,11313594368,121,1494937,849583,1700.0,16.9,5532557312,2025-04-21 22:32:45,9
67.1,11300093952,121,1494956,849607,1700.0,10.8,5547958272,2025-04-21 22:32:47,9
67.0,11296260096,121,1494970,849623,1700.0,5.2,5551304704,2025-04-21 22:32:49,9
67.0,11294470144,121,1494982,849636,1457.0,6.7,5553131520,2025-04-21 22:32:51,9
67.0,11287257088,121,1495000,849653,1700.0,9.6,5560668160,2025-04-21 22:32:53,9
67.0,11314941952,121,1495032,849775,1457.0,12.9,5533143040,2025-04-21 22:32:58,9
67.2,11318366208,121,1495061,849858,1700.0,9.4,5529862144,2025-04-21 22:33:00,9
67.1,11302486016,121,1495075,849913,1700.0,10.2,5544755200,2025-04-21 22:33:02,9
67.1,11311316992,121,1495089,849955,1700.0,9.0,5536530432,2025-04-21 22:33:05,9
67.1,11307941888,121,1495101,849968,1700.0,8.3,5540126720,2025-04-21 22:33:07,9
67.1,11306446848,121,1495114,849982,1457.0,6.3,5541425152,2025-04-21 22:33:09,9
67.0,11287838720,121,1495129,850000,1457.0,5.2,5560213504,2025-04-21 22:33:11,9
67.0,11287408640,121,1495144,850014,1700.0,10.5,5560463360,2025-04-21 22:33:13,9
67.0,11287068672,121,1495155,850027,1700.0,6.7,5560823808,2025-04-21 22:33:15,9
67.0,11286773760,121,1495167,850040,1700.0,5.6,5561098240,2025-04-21 22:33:17,9
67.0,11286687744,121,1495181,850056,1700.0,6.1,5561180160,2025-04-21 22:33:19,9
67.0,11286695936,121,1495192,850070,1700.0,6.2,5561192448,2025-04-21 22:33:22,9
67.0,11295047680,121,1495208,850086,1700.0,9.4,5552721920,2025-04-21 22:33:24,9
67.1,11312594944,121,1495227,850205,1700.0,9.2,5535969280,2025-04-21 22:33:26,9
