cpu_freq,ram_uso,rede_sent,cpu_ociosidade_dias,rede_recv,ram_percent,ram_livre,cpu_percent,dataHora,maquinaId
1200.0,7011270656,345850,4,870913,83.2,1411616768,5.0,2025-04-21 17:18:08,5
800.0,6999322624,345861,4,870922,83.2,1414860800,4.5,2025-04-21 17:18:10,5
2000.0,6998552576,345874,4,870935,83.1,1424146432,3.9,2025-04-21 17:18:11,5
1800.0,7005196288,345883,4,870948,83.2,1417637888,3.0,2025-04-21 17:18:13,5
2000.0,6999883776,345892,4,870957,83.1,1422778368,3.7,2025-04-21 17:18:15,5
800.0,7004012544,345933,4,870970,83.2,1418788864,4.1,2025-04-21 17:18:17,5
800.0,7000440832,345945,4,870980,83.1,1421873152,4.6,2025-04-21 17:18:19,5
800.0,7002816512,345955,4,870990,83.1,1420091392,4.1,2025-04-21 17:18:20,5
800.0,7006699520,345966,4,871000,83.2,1415962624,8.4,2025-04-21 17:18:22,5
800.0,7004221440,345986,4,871009,83.2,1418440704,5.0,2025-04-21 17:18:24,5
2000.0,7005249536,346002,4,871018,83.2,1417412608,1.9,2025-04-21 17:18:26,5
2501.0,6991990784,346011,4,871027,83.0,1427910656,15.5,2025-04-21 17:18:28,5
2000.0,6991339520,346029,4,871038,83.0,1432236032,2.4,2025-04-21 17:18:31,5
2000.0,6993350656,346041,4,871048,83.0,1429311488,4.9,2025-04-21 17:18:33,5
2000.0,6994161664,346054,4,871059,83.1,1423740928,4.7,2025-04-21 17:18:35,5
2000.0,6993657856,346063,4,871070,83.0,1429155840,3.9,2025-04-21 17:18:36,5
2000.0,6997000192,346073,4,871081,83.1,1425661952,2.8,2025-04-21 17:18:38,5
2000.0,6993747968,346082,4,871090,83.0,1428844544,2.8,2025-04-21 17:18:40,5
2501.0,6996766720,346114,4,871122,83.1,1425653760,7.7,2025-04-21 17:18:42,5
2000.0,7006437376,346123,4,871132,83.2,1416224768,7.3,2025-04-21 17:18:44,5
2000.0,7006556160,346134,4,871142,83.2,1416105984,2.4,2025-04-21 17:18:45,5
800.0,7002275840,346143,4,871151,83.1,1420386304,3.9,2025-04-21 17:18:47,5
800.0,7006707712,346154,4,871160,83.2,1415954432,3.2,2025-04-21 17:18:49,5
1000.0,7000399872,346164,4,871169,83.1,1422348288,6.3,2025-04-21 17:18:51,5
2501.0,6992232448,346177,4,871186,83.1,1420320768,16.6,2025-04-21 17:18:53,5
2501.0,6998851584,346186,4,871195,83.1,1424879616,9.8,2025-04-21 17:18:54,5
2000.0,6997278720,346200,4,871210,83.1,1425383424,6.2,2025-04-21 17:18:56,5
2000.0,7001395200,346212,4,871220,83.1,1421266944,3.0,2025-04-21 17:18:58,5
2000.0,6996185088,346231,4,871243,83.1,1426370560,4.9,2025-04-21 17:19:00,5
2000.0,6999826432,346240,4,871252,83.1,1422344192,5.1,2025-04-21 17:19:02,5
1600.0,7001296896,346274,4,871296,83.2,1413750784,4.6,2025-04-21 17:19:03,5
2000.0,6996537344,346287,4,871307,83.1,1426186240,12.0,2025-04-21 17:19:05,5
2000.0,7001829376,346300,4,871320,83.1,1420849152,3.7,2025-04-21 17:19:07,5
2000.0,7004999680,346312,4,871329,83.2,1417777152,3.9,2025-04-21 17:19:09,5
800.0,6999658496,346363,4,871413,83.1,1423568896,3.7,2025-04-21 17:19:11,5
2501.0,7005118464,346389,4,871443,83.2,1417707520,7.4,2025-04-21 17:19:12,5
1800.0,7000449024,346407,4,871461,83.1,1422213120,3.1,2025-04-21 17:19:14,5
2000.0,7001038848,346418,4,871472,83.1,1421443072,3.5,2025-04-21 17:19:16,5
2000.0,7008534528,346445,4,871498,83.2,1414127616,6.0,2025-04-21 17:19:18,5
1800.0,7009296384,346465,4,871519,83.2,1413365760,4.1,2025-04-21 17:19:20,5
1600.0,6997262336,346476,4,871528,83.1,1425358848,6.7,2025-04-21 17:19:21,5
2000.0,7007346688,346490,4,871539,83.2,1415843840,5.4,2025-04-21 17:19:23,5
1200.0,7003000832,346513,4,871561,83.1,1419689984,3.4,2025-04-21 17:19:25,5
1800.0,7004229632,346535,4,871583,83.2,1418432512,4.6,2025-04-21 17:19:27,5
2000.0,7010074624,346581,4,871638,83.2,1412853760,5.9,2025-04-21 17:19:29,5
2000.0,7001702400,346615,4,871661,83.1,1420959744,13.7,2025-04-21 17:19:30,5
800.0,7005065216,346636,4,871682,83.2,1417596928,5.8,2025-04-21 17:19:32,5
800.0,7008051200,346648,4,871699,83.2,1414615040,4.3,2025-04-21 17:19:34,5
2501.0,7005282304,346687,4,871711,83.2,1417379840,4.2,2025-04-21 17:19:36,5
2501.0,7005892608,346700,4,871723,83.2,1416769536,2.9,2025-04-21 17:19:37,5
2000.0,7003496448,346712,4,871732,83.1,1419247616,3.0,2025-04-21 17:19:39,5
2000.0,7005163520,346726,4,871744,83.2,1417498624,4.1,2025-04-21 17:19:41,5
2000.0,7004295168,346738,4,871755,83.2,1418366976,5.1,2025-04-21 17:19:43,5
2000.0,7008403456,346763,4,871781,83.2,1414258688,4.3,2025-04-21 17:19:45,5
1800.0,7007907840,346775,4,871790,83.2,1412554752,3.5,2025-04-21 17:19:46,5
800.0,7008403456,346784,4,871799,83.2,1414549504,3.7,2025-04-21 17:19:48,5
1400.0,7010476032,346795,4,871810,83.2,1412186112,2.6,2025-04-21 17:19:50,5
2501.0,7004360704,346807,4,871820,83.2,1418301440,5.7,2025-04-21 17:19:52,5
2000.0,7009034240,346820,4,871832,83.2,1413627904,3.2,2025-04-21 17:19:54,5
2000.0,7009951744,346830,4,871842,83.2,1412710400,2.4,2025-04-21 17:19:55,5
1800.0,7006588928,346839,4,871851,83.2,1412718592,11.1,2025-04-21 17:19:57,5
2000.0,7007174656,346851,4,871864,83.2,1415479296,10.3,2025-04-21 17:19:59,5
2501.0,7013158912,346865,4,871876,83.3,1410072576,7.8,2025-04-21 17:20:01,5
2000.0,7026397184,346876,4,871886,83.4,1396264960,11.1,2025-04-21 17:20:03,5
800.0,7024914432,346888,4,871896,83.4,1397739520,3.0,2025-04-21 17:20:04,5
2000.0,7026122752,346900,4,871907,83.4,1396539392,4.7,2025-04-21 17:20:07,5
2501.0,7064322048,346911,4,871917,83.9,1358340096,22.3,2025-04-21 17:20:08,5
2000.0,6966665216,346923,4,871927,82.7,1456005120,14.9,2025-04-21 17:20:10,5
2000.0,6962450432,346935,4,871940,82.7,1460211712,4.8,2025-04-21 17:20:12,5
1600.0,6964330496,346944,4,871953,82.8,1452244992,5.2,2025-04-21 17:20:14,5
2501.0,6966939648,346985,4,871967,82.7,1458900992,11.4,2025-04-21 17:20:16,5
2501.0,6982082560,347000,4,871976,82.9,1440575488,4.8,2025-04-21 17:20:17,5
2000.0,6978224128,347028,4,872004,82.9,1444438016,28.1,2025-04-21 17:20:19,5
2000.0,6976958464,347042,4,872016,82.8,1445797888,5.9,2025-04-21 17:20:21,5
1600.0,6979567616,347065,4,872045,82.9,1443434496,5.0,2025-04-21 17:20:23,5
2000.0,6976319488,347083,4,872055,82.8,1446342656,3.9,2025-04-21 17:20:25,5
2501.0,6953742336,347103,4,872065,82.6,1468776448,12.8,2025-04-21 17:20:26,5
2500.0,6958125056,347115,4,872074,82.6,1464709120,3.5,2025-04-21 17:20:28,5
1200.0,6954127360,347134,4,872085,82.6,1468534784,2.8,2025-04-21 17:20:30,5
2000.0,6956625920,347143,4,872094,82.6,1466036224,3.0,2025-04-21 17:20:32,5
2000.0,6951784448,347156,4,872104,82.5,1470877696,4.8,2025-04-21 17:20:34,5
1600.0,6952734720,347166,4,872113,82.5,1469927424,4.3,2025-04-21 17:20:35,5
2500.0,6963318784,347176,4,872124,82.7,1459343360,4.3,2025-04-21 17:20:37,5
2000.0,6957973504,347186,4,872137,82.6,1464688640,2.8,2025-04-21 17:20:39,5
2000.0,6960168960,347200,4,872147,82.6,1462493184,3.0,2025-04-21 17:20:42,5
2000.0,6963396608,347209,4,872156,82.7,1459286016,3.8,2025-04-21 17:20:44,5
2501.0,6958981120,347219,4,872166,82.6,1463767040,3.3,2025-04-21 17:20:46,5
2000.0,6968016896,347228,4,872175,82.7,1454645248,3.7,2025-04-21 17:20:48,5
800.0,6960689152,347240,4,872186,82.6,1461972992,11.3,2025-04-21 17:20:49,5
800.0,6963331072,347250,4,872195,82.7,1459331072,3.4,2025-04-21 17:20:51,5
800.0,6968623104,347259,4,872207,82.7,1454039040,5.1,2025-04-21 17:20:53,5
2000.0,6964011008,347268,4,872216,82.7,1459683328,2.6,2025-04-21 17:20:55,5
2000.0,6966632448,347314,4,872234,82.7,1456029696,4.5,2025-04-21 17:20:57,5
2000.0,6959595520,347326,4,872245,82.6,1463066624,2.8,2025-04-21 17:20:58,5
2000.0,6964666368,347336,4,872254,82.7,1458167808,6.0,2025-04-21 17:21:00,5
2000.0,6961053696,347349,4,872263,82.6,1461538816,3.2,2025-04-21 17:21:02,5
2501.0,6965411840,347361,4,872273,82.7,1457250304,12.8,2025-04-21 17:21:04,5
2501.0,6964576256,347372,4,872282,82.7,1457946624,7.7,2025-04-21 17:21:06,5
2000.0,6991380480,347386,4,872296,83.0,1431281664,16.5,2025-04-21 17:21:08,5
2000.0,6993219584,347395,4,872306,83.0,1429442560,4.1,2025-04-21 17:21:10,5
