ram_uso,cpu_freq,ram_percent,cpu_percent,cpu_ociosidade_dias,rede_sent,rede_recv,ram_livre,dataHora,maquinaId
7413039104,2501.0,88.0,21.4,5,2680,4030,1008570368,2025-04-21 19:10:16,4
7422779392,2501.0,88.1,27.3,5,2685,4064,999858176,2025-04-21 19:10:18,4
7436435456,2501.0,88.3,37.5,5,2696,4087,984068096,2025-04-21 19:10:19,4
7452774400,2501.0,88.5,14.0,5,2696,4087,969887744,2025-04-21 19:10:20,4
7455965184,2501.0,88.5,13.1,5,2705,4092,966688768,2025-04-21 19:10:21,4
7453220864,1400.0,88.5,6.6,5,2732,4145,971083776,2025-04-21 19:10:22,4
7451336704,2501.0,88.5,14.0,5,2746,4164,974241792,2025-04-21 19:10:23,4
7445295104,2501.0,88.5,28.1,5,2747,4167,969334784,2025-04-21 19:10:25,4
7449976832,2501.0,88.5,42.2,5,2760,4190,972791808,2025-04-21 19:10:26,4
7437627392,2501.0,88.3,40.1,5,2776,4245,985047040,2025-04-21 19:10:27,4
7436525568,2501.0,88.3,15.6,5,2781,4252,986591232,2025-04-21 19:10:28,4
7453859840,2501.0,88.5,34.3,5,2781,4252,965849088,2025-04-21 19:10:29,4
7452655616,2501.0,88.5,58.4,5,2781,4263,970027008,2025-04-21 19:10:30,4
7450636288,2501.0,88.5,26.3,5,2782,4263,972054528,2025-04-21 19:10:31,4
7447756800,2501.0,88.4,26.0,5,2790,4270,974917632,2025-04-21 19:10:32,4
7450021888,2501.0,88.5,86.1,5,2800,4291,975958016,2025-04-21 19:10:34,4
7436685312,2501.0,88.3,25.8,5,2808,4306,986460160,2025-04-21 19:10:35,4
7437340672,2501.0,88.3,9.3,5,2811,4306,985731072,2025-04-21 19:10:36,4
7438049280,2501.0,88.3,15.4,5,2812,4309,984993792,2025-04-21 19:10:37,4
7435988992,800.0,88.3,8.4,5,2815,4328,1009123328,2025-04-21 19:10:38,4
7416061952,2501.0,88.0,18.3,5,2815,4328,1006899200,2025-04-21 19:10:39,4
7416655872,2501.0,88.1,27.4,5,2817,4329,1006194688,2025-04-21 19:10:40,4
7416287232,2501.0,88.1,14.9,5,2817,4335,1006469120,2025-04-21 19:10:41,4
7418732544,800.0,88.1,11.4,5,2820,4344,1004412928,2025-04-21 19:10:42,4
7425523712,2501.0,88.2,32.5,5,2823,4347,998375424,2025-04-21 19:10:43,4
7440261120,2501.0,88.3,44.3,5,2827,4357,972664832,2025-04-21 19:10:45,4
7439986688,2501.0,88.3,93.1,5,2854,4391,982917120,2025-04-21 19:10:46,4
7422595072,2501.0,88.1,20.6,5,2854,4405,1000198144,2025-04-21 19:10:47,4
7428861952,2500.0,88.2,11.9,5,2863,4414,993800192,2025-04-21 19:10:48,4
7428464640,2501.0,88.2,11.2,5,2863,4428,997904384,2025-04-21 19:10:49,4
7429500928,2501.0,88.2,49.5,5,2867,4447,985812992,2025-04-21 19:10:51,4
