cpu_freq,ram_uso,rede_sent,cpu_ociosidade_dias,rede_recv,ram_percent,ram_livre,cpu_percent,dataHora,maquinaId
2501.0,7086903296,287931,4,712625,84.1,1335758848,11.6,2025-04-21 16:27:07,5
2000.0,7083094016,287943,4,712636,84.1,1339568128,13.0,2025-04-21 16:27:09,5
800.0,7084318720,287956,4,712650,84.1,1336029184,7.9,2025-04-21 16:27:11,5
800.0,7086673920,287968,4,712664,84.1,1335988224,3.2,2025-04-21 16:27:13,5
800.0,7087341568,287980,4,712680,84.1,1335320576,4.9,2025-04-21 16:27:15,5
800.0,7118577664,288033,4,712735,84.5,1304084480,6.1,2025-04-21 16:27:17,5
1400.0,7116869632,288045,4,712752,84.5,1305792512,4.1,2025-04-21 16:27:18,5
2501.0,7113482240,288056,4,712764,84.5,1306857472,26.6,2025-04-21 16:27:20,5
800.0,7106080768,288065,4,712773,84.4,1316581376,5.5,2025-04-21 16:27:22,5
2501.0,7105421312,288078,4,712785,84.3,1318154240,12.2,2025-04-21 16:27:24,5
800.0,7113609216,288110,4,712821,84.5,1309442048,15.4,2025-04-21 16:27:26,5
800.0,7113326592,288119,4,712830,84.5,1309335552,3.2,2025-04-21 16:27:28,5
2501.0,7146676224,288161,4,712869,84.8,1276215296,20.5,2025-04-21 16:27:29,5
2000.0,7124602880,288177,4,712938,84.6,1298059264,7.9,2025-04-21 16:27:31,5
1800.0,7124733952,288217,4,712952,84.6,1297928192,4.9,2025-04-21 16:27:33,5
800.0,7104589824,288229,4,712968,84.4,1318027264,8.5,2025-04-21 16:27:35,5
2500.0,7115608064,288240,4,712983,84.5,1307054080,4.6,2025-04-21 16:27:37,5
2501.0,7196557312,288334,4,713101,85.5,1223839744,20.0,2025-04-21 16:27:39,5
2501.0,7196712960,288377,4,713150,85.9,1190846464,46.7,2025-04-21 16:27:41,5
2501.0,7272988672,288401,4,713173,86.3,1150316544,37.8,2025-04-21 16:27:43,5
2501.0,7287263232,288458,4,713264,86.5,1135230976,22.3,2025-04-21 16:27:45,5
2501.0,7303667712,288518,4,713369,86.7,1119006720,70.0,2025-04-21 16:27:47,5
2501.0,7302856704,288541,4,713408,86.7,1119739904,18.0,2025-04-21 16:27:49,5
2501.0,7273832448,288558,4,713426,86.4,1149280256,16.2,2025-04-21 16:27:51,5
2501.0,7269507072,288581,4,713492,86.3,1153187840,22.7,2025-04-21 16:27:52,5
2501.0,7243554816,288607,4,713524,86.0,1179492352,22.8,2025-04-21 16:27:54,5
2501.0,7261282304,288625,4,713555,86.2,1161748480,13.6,2025-04-21 16:27:56,5
2501.0,7261143040,288647,4,713605,86.2,1162616832,16.3,2025-04-21 16:27:58,5
2501.0,7263223808,288673,4,713660,86.2,1159122944,26.6,2025-04-21 16:28:00,5
2501.0,7266717696,288729,4,713804,86.3,1156239360,23.3,2025-04-21 16:28:02,5
2501.0,7339483136,289024,4,714839,87.1,1083146240,68.5,2025-04-21 16:28:04,5
2501.0,7319224320,289068,4,714929,86.9,1103450112,21.4,2025-04-21 16:28:06,5
2501.0,7316541440,289127,4,715018,86.9,1106100224,19.1,2025-04-21 16:28:08,5
2501.0,7312388096,289153,4,715077,86.9,1103409152,21.4,2025-04-21 16:28:10,5
2501.0,7312138240,289179,4,715118,86.8,1111773184,19.7,2025-04-21 16:28:11,5
2501.0,7324311552,289228,4,715143,87.0,1098850304,24.0,2025-04-21 16:28:13,5
2501.0,7343173632,289326,4,715340,87.2,1079488512,45.6,2025-04-21 16:28:15,5
2501.0,7346536448,289362,4,715404,87.3,1067130880,69.7,2025-04-21 16:28:17,5
2501.0,7347822592,289387,4,715447,87.2,1075367936,18.1,2025-04-21 16:28:19,5
2501.0,7332225024,289433,4,715511,87.1,1090437120,17.0,2025-04-21 16:28:21,5
2501.0,7347752960,289462,4,715549,87.2,1078865920,15.7,2025-04-21 16:28:23,5
2501.0,7297150976,289524,4,715681,86.6,1124745216,19.3,2025-04-21 16:28:25,5
2501.0,7320506368,289570,4,715819,86.9,1102131200,20.0,2025-04-21 16:28:26,5
2501.0,7346974720,289608,4,715889,87.2,1076129792,38.0,2025-04-21 16:28:28,5
2501.0,7381147648,289690,4,716087,87.6,1043574784,29.0,2025-04-21 16:28:30,5
2501.0,7434637312,289910,4,717373,88.3,988237824,40.1,2025-04-21 16:28:32,5
2501.0,7390121984,289949,4,717436,87.9,1020227584,38.7,2025-04-21 16:28:34,5
2501.0,7385423872,290068,4,717710,87.7,1036980224,28.1,2025-04-21 16:28:36,5
2501.0,7364616192,290136,4,718201,87.4,1058787328,13.6,2025-04-21 16:28:38,5
2501.0,7354503168,290151,4,718220,87.2,1078702080,40.7,2025-04-21 16:28:40,5
2000.0,7255609344,290185,4,718268,86.1,1166991360,10.0,2025-04-21 16:28:42,5
1400.0,7259308032,290251,4,718765,86.2,1163354112,6.8,2025-04-21 16:28:44,5
1600.0,7259910144,290260,4,718774,86.2,1162752000,6.1,2025-04-21 16:28:45,5
2501.0,7252160512,290269,4,718783,86.1,1169969152,8.6,2025-04-21 16:28:47,5
2501.0,7134154752,290344,4,719288,84.8,1281941504,64.9,2025-04-21 16:28:49,5
1000.0,7196319744,290354,4,719298,85.4,1226342400,56.6,2025-04-21 16:28:51,5
1200.0,7193448448,290424,4,719793,85.4,1229213696,8.7,2025-04-21 16:28:53,5
1200.0,7190671360,290435,4,719805,85.4,1231994880,7.4,2025-04-21 16:28:55,5
1400.0,7193063424,290447,4,719818,85.4,1229598720,2.6,2025-04-21 16:28:57,5
2500.0,7200260096,290519,4,720321,85.5,1222463488,13.2,2025-04-21 16:28:59,5
2000.0,7203069952,290532,4,720335,85.5,1219592192,6.9,2025-04-21 16:29:01,5
2500.0,7210323968,290576,4,720424,85.6,1212338176,6.4,2025-04-21 16:29:02,5
2501.0,7213887488,290644,4,720924,85.6,1216397312,7.0,2025-04-21 16:29:04,5
2500.0,7209369600,290656,4,720942,85.6,1213292544,6.3,2025-04-21 16:29:06,5
1800.0,7207653376,290666,4,720953,85.6,1215008768,6.2,2025-04-21 16:29:08,5
2000.0,7207944192,290741,4,721454,85.6,1214717952,10.5,2025-04-21 16:29:09,5
1400.0,7209009152,290758,4,721475,85.6,1213652992,6.8,2025-04-21 16:29:11,5
2501.0,7210295296,290832,4,721981,85.6,1212366848,7.0,2025-04-21 16:29:13,5
2000.0,7209017344,290845,4,721996,85.6,1213952000,5.9,2025-04-21 16:29:15,5
1600.0,7198019584,290859,4,722013,85.5,1224679424,8.4,2025-04-21 16:29:17,5
2500.0,7207297024,290935,4,722516,85.6,1215365120,5.7,2025-04-21 16:29:19,5
1200.0,7198363648,290949,4,722540,85.5,1224011776,16.3,2025-04-21 16:29:20,5
2501.0,7195553792,290962,4,722555,85.4,1227108352,6.3,2025-04-21 16:29:22,5
1400.0,7194402816,291033,4,723056,85.4,1228427264,9.5,2025-04-21 16:29:24,5
2501.0,7308476416,291051,4,723079,86.8,1109512192,73.7,2025-04-21 16:29:26,5
2501.0,7229870080,291060,4,723093,85.9,1184448512,77.6,2025-04-21 16:29:28,5
1800.0,7197544448,291207,4,723713,85.5,1225117696,27.9,2025-04-21 16:29:30,5
2500.0,7198388224,291287,4,723778,85.5,1224273920,13.3,2025-04-21 16:29:31,5
2500.0,7205642240,291316,4,723790,85.6,1217019904,6.1,2025-04-21 16:29:33,5
2501.0,7198175232,291392,4,724283,85.5,1225072640,7.0,2025-04-21 16:29:35,5
1400.0,7197085696,291406,4,724300,85.4,1225576448,8.8,2025-04-21 16:29:37,5
1800.0,7196520448,291473,4,724785,85.4,1226166272,5.4,2025-04-21 16:29:39,5
1200.0,7193649152,291488,4,724797,85.4,1229012992,7.1,2025-04-21 16:29:41,5
1800.0,7196954624,291506,4,724823,85.4,1225785344,6.7,2025-04-21 16:29:42,5
2501.0,7200428032,291583,4,725318,85.5,1219514368,8.8,2025-04-21 16:29:44,5
2501.0,7262519296,291596,4,725333,86.3,1157345280,19.2,2025-04-21 16:29:46,5
2500.0,7206125568,291653,4,725439,85.6,1216536576,11.5,2025-04-21 16:29:48,5
2501.0,7190355968,291720,4,725934,85.4,1232908288,4.1,2025-04-21 16:29:50,5
1400.0,7188762624,291731,4,725949,85.4,1233899520,5.3,2025-04-21 16:29:51,5
2500.0,7190495232,291741,4,725959,85.4,1232166912,4.2,2025-04-21 16:29:53,5
2501.0,7189213184,291807,4,726452,85.4,1233448960,6.1,2025-04-21 16:29:55,5
2501.0,7187427328,291822,4,726471,85.3,1235025920,6.3,2025-04-21 16:29:57,5
2500.0,7190142976,291831,4,726484,85.4,1232519168,7.0,2025-04-21 16:29:59,5
1400.0,7191302144,291900,4,726977,85.4,1231593472,10.2,2025-04-21 16:30:00,5
2501.0,7213785088,291910,4,726995,85.6,1208877056,7.9,2025-04-21 16:30:02,5
2500.0,7213449216,291986,4,727493,85.6,1209614336,7.2,2025-04-21 16:30:04,5
2000.0,7201124352,292009,4,727512,85.5,1221566464,7.4,2025-04-21 16:30:06,5
2500.0,7207997440,292021,4,727525,85.6,1214664704,7.0,2025-04-21 16:30:08,5
2501.0,7206047744,292073,4,728025,85.6,1216614400,8.2,2025-04-21 16:30:09,5
2501.0,7192956928,292106,4,728044,85.4,1229705216,40.7,2025-04-21 16:30:11,5
