cpu_freq,ram_uso,rede_sent,cpu_ociosidade_dias,rede_recv,ram_percent,ram_livre,cpu_percent,dataHora,maquinaId
2501.0,7222534144,223114,4,482669,85.8,1200128000,6.3,2025-04-21 15:48:51,5
2501.0,7222177792,223128,4,482682,85.7,1200852992,6.0,2025-04-21 15:48:52,5
2501.0,7221927936,223139,4,482693,85.7,1200848896,3.7,2025-04-21 15:48:54,5
1400.0,7221698560,223150,4,482707,85.7,1200857088,4.6,2025-04-21 15:48:56,5
2501.0,7216062464,223162,4,482720,85.7,1202122752,6.2,2025-04-21 15:48:58,5
2501.0,7218462720,223217,4,482804,85.7,1204199424,5.7,2025-04-21 15:48:59,5
1800.0,7220568064,223255,4,482845,85.7,1202094080,20.7,2025-04-21 15:49:01,5
2501.0,7219720192,223295,4,482900,85.7,1202999296,8.2,2025-04-21 15:49:03,5
2501.0,7220568064,223312,4,482916,85.7,1202094080,4.3,2025-04-21 15:49:05,5
2501.0,7219408896,223330,4,482932,85.7,1203253248,4.4,2025-04-21 15:49:07,5
2501.0,7217090560,223344,4,482953,85.7,1205571584,3.6,2025-04-21 15:49:08,5
2501.0,7242371072,223381,4,482989,86.0,1180319744,5.4,2025-04-21 15:49:10,5
2501.0,7159660544,223410,4,483018,85.0,1259110400,20.4,2025-04-21 15:49:12,5
2501.0,7143800832,223435,4,483049,84.8,1278861312,9.2,2025-04-21 15:49:14,5
2501.0,7138447360,223451,4,483069,84.7,1284456448,7.4,2025-04-21 15:49:16,5
2501.0,7141855232,223474,4,483088,84.8,1280806912,5.7,2025-04-21 15:49:17,5
1800.0,7145283584,223499,4,483117,84.8,1278058496,5.4,2025-04-21 15:49:19,5
800.0,7143583744,223511,4,483130,84.7,1287450624,5.7,2025-04-21 15:49:21,5
2501.0,7141187584,223522,4,483141,84.8,1280356352,4.3,2025-04-21 15:49:23,5
2501.0,7134916608,223545,4,483163,84.7,1287639040,7.6,2025-04-21 15:49:25,5
2501.0,7142334464,223586,4,483208,84.8,1280327680,7.3,2025-04-21 15:49:26,5
2500.0,7141351424,223608,4,483234,84.8,1281888256,6.2,2025-04-21 15:49:28,5
2501.0,7147397120,223641,4,483262,84.9,1275387904,15.8,2025-04-21 15:49:30,5
2501.0,7144644608,223653,4,483276,84.8,1278042112,12.5,2025-04-21 15:49:32,5
2501.0,7140925440,223666,4,483289,84.8,1281736704,20.6,2025-04-21 15:49:34,5
2501.0,7138820096,223677,4,483302,84.8,1283842048,4.0,2025-04-21 15:49:35,5
2501.0,7135432704,223689,4,483322,84.7,1287229440,6.0,2025-04-21 15:49:37,5
2501.0,7136927744,223702,4,483344,84.7,1285734400,5.6,2025-04-21 15:49:39,5
2501.0,7104368640,223745,4,483364,84.3,1319026688,4.3,2025-04-21 15:49:41,5
2501.0,7099195392,223779,4,483406,84.3,1323466752,6.2,2025-04-21 15:49:43,5
1200.0,7101038592,223797,4,483429,84.3,1321623552,5.2,2025-04-21 15:49:45,5
2501.0,7129354240,223814,4,483445,84.6,1293307904,7.4,2025-04-21 15:49:46,5
2000.0,7125061632,223840,4,483462,84.6,1297932288,7.4,2025-04-21 15:49:48,5
2501.0,7124131840,223853,4,483476,84.6,1296551936,3.2,2025-04-21 15:49:50,5
2501.0,7110967296,223865,4,483491,84.4,1311694848,5.0,2025-04-21 15:49:52,5
2501.0,7112855552,223877,4,483503,84.4,1310060544,6.7,2025-04-21 15:49:54,5
1400.0,7112654848,223888,4,483514,84.4,1310007296,4.3,2025-04-21 15:49:55,5
1400.0,7112921088,223906,4,483535,84.4,1310760960,3.9,2025-04-21 15:49:57,5
2501.0,7097552896,223918,4,483548,84.3,1324646400,4.9,2025-04-21 15:49:59,5
2501.0,7109492736,223933,4,483563,84.4,1312677888,14.3,2025-04-21 15:50:01,5
