ram_uso,cpu_freq,ram_percent,cpu_percent,cpu_ociosidade_dias,rede_sent,rede_recv,ram_livre,dataHora,maquinaId
7260901376,2501.0,86.2,11.0,5,3939,6982,1161781248,2025-04-21 19:14:10,4
7279882240,2501.0,86.4,43.2,5,3941,6994,1143025664,2025-04-21 19:14:12,4
7275515904,2501.0,86.4,50.3,5,3941,6994,1147277312,2025-04-21 19:14:13,4
7275892736,2501.0,86.4,31.4,5,3943,6999,1147031552,2025-04-21 19:14:14,4
7275069440,2501.0,86.4,23.6,5,3959,7027,1147359232,2025-04-21 19:14:15,4
7276085248,1600.0,86.4,14.6,5,3963,7029,1146839040,2025-04-21 19:14:16,4
7271776256,2501.0,86.4,32.2,5,3964,7031,1146384384,2025-04-21 19:14:17,4
7274119168,2000.0,86.4,9.4,5,3965,7034,1148731392,2025-04-21 19:14:18,4
7274541056,2501.0,86.4,17.2,5,3972,7049,1147777024,2025-04-21 19:14:20,4
7284084736,2501.0,86.5,61.7,5,3979,7053,1138601984,2025-04-21 19:14:21,4
7283941376,2501.0,86.5,21.3,5,3987,7057,1138720768,2025-04-21 19:14:22,4
7283564544,2501.0,86.5,8.9,5,3990,7073,1139412992,2025-04-21 19:14:23,4
7283126272,2501.0,86.5,9.7,5,4002,7081,1139535872,2025-04-21 19:14:24,4
7281541120,2501.0,86.5,17.2,5,4003,7084,1144778752,2025-04-21 19:14:25,4
7273148416,800.0,86.4,7.0,5,4005,7089,1149665280,2025-04-21 19:14:26,4
7273123840,800.0,86.4,7.2,5,4006,7098,1149603840,2025-04-21 19:14:27,4
7272615936,800.0,86.3,7.8,5,4008,7100,1150091264,2025-04-21 19:14:28,4
7273226240,2501.0,86.4,11.4,5,4012,7105,1149435904,2025-04-21 19:14:29,4
7272787968,800.0,86.3,6.6,5,4014,7115,1150017536,2025-04-21 19:14:30,4
7273054208,800.0,86.4,12.1,5,4017,7119,1149624320,2025-04-21 19:14:31,4
7273443328,1600.0,86.4,5.8,5,4019,7119,1149222912,2025-04-21 19:14:32,4
7269351424,800.0,86.3,32.3,5,4019,7122,1153753088,2025-04-21 19:14:34,4
7278915584,2501.0,86.4,32.1,5,4019,7132,1143762944,2025-04-21 19:14:35,4
7270969344,800.0,86.3,18.6,5,4022,7136,1151791104,2025-04-21 19:14:36,4
7270731776,1000.0,86.3,23.5,5,4027,7139,1151995904,2025-04-21 19:14:37,4
7274414080,2500.0,86.4,10.9,5,4027,7148,1148252160,2025-04-21 19:14:38,4
