cpu_freq,ram_uso,rede_sent,cpu_ociosidade_dias,rede_recv,ram_percent,ram_livre,cpu_percent,dataHora,maquinaId
2501.0,7252340736,278731,4,676304,86.1,1170321408,10.5,2025-04-21 16:20:45,5
2501.0,7266824192,278743,4,676317,86.3,1153318912,14.5,2025-04-21 16:20:47,5
2500.0,7298322432,278752,4,676328,86.7,1124343808,13.5,2025-04-21 16:20:49,5
2501.0,7311482880,278764,4,676344,86.8,1115467776,17.5,2025-04-21 16:20:51,5
2501.0,7337656320,278829,4,676471,87.1,1083170816,33.4,2025-04-21 16:20:52,5
2501.0,7385534464,278903,4,676617,87.7,1037127680,64.4,2025-04-21 16:20:55,5
2501.0,7381213184,278925,4,676664,87.6,1041219584,25.4,2025-04-21 16:20:56,5
2501.0,7357059072,278956,4,676709,87.3,1065594880,19.1,2025-04-21 16:20:58,5
2501.0,7354249216,278990,4,676765,87.2,1077075968,22.9,2025-04-21 16:21:00,5
2501.0,7359463424,279037,4,676807,87.4,1063231488,25.3,2025-04-21 16:21:02,5
2501.0,7349944320,279133,4,676974,87.2,1075253248,47.5,2025-04-21 16:21:04,5
2501.0,7354167296,279143,4,676984,87.3,1068134400,45.6,2025-04-21 16:21:06,5
2501.0,7431061504,279187,4,677059,88.2,991027200,61.3,2025-04-21 16:21:08,5
2501.0,7229841408,279241,4,677138,85.8,1193807872,31.0,2025-04-21 16:21:09,5
2501.0,7254212608,279266,4,677181,86.1,1169326080,23.4,2025-04-21 16:21:11,5
1600.0,7185854464,279279,4,677193,85.3,1237643264,47.5,2025-04-21 16:21:13,5
2501.0,7218991104,279293,4,677208,85.7,1204346880,26.2,2025-04-21 16:21:15,5
2501.0,7231905792,279311,4,677226,85.9,1191763968,35.9,2025-04-21 16:21:17,5
2500.0,7226916864,279326,4,677248,85.8,1196232704,17.4,2025-04-21 16:21:19,5
2501.0,7198076928,279351,4,677278,85.5,1224585216,19.4,2025-04-21 16:21:20,5
2500.0,7192563712,279365,4,677302,85.4,1230098432,9.9,2025-04-21 16:21:22,5
1800.0,7188893696,279376,4,677315,85.3,1234808832,12.7,2025-04-21 16:21:24,5
2501.0,7183749120,279386,4,677326,85.3,1239130112,10.1,2025-04-21 16:21:26,5
1600.0,7186001920,279396,4,677337,85.3,1236668416,4.9,2025-04-21 16:21:28,5
2501.0,7166291968,279415,4,677351,85.1,1257844736,9.1,2025-04-21 16:21:29,5
2501.0,7171473408,279426,4,677362,85.1,1250885632,13.4,2025-04-21 16:21:31,5
1000.0,7114313728,279440,4,677379,84.5,1308352512,27.8,2025-04-21 16:21:34,5
1800.0,7127994368,279451,4,677390,84.6,1295409152,5.7,2025-04-21 16:21:35,5
1600.0,7129866240,279461,4,677400,84.6,1293299712,5.2,2025-04-21 16:21:37,5
2500.0,7147868160,279483,4,677424,84.9,1274531840,29.7,2025-04-21 16:21:39,5
2501.0,7148003328,279513,4,677496,85.0,1250570240,29.7,2025-04-21 16:21:41,5
2501.0,7161909248,279586,4,677562,85.0,1259880448,76.6,2025-04-21 16:21:43,5
2501.0,7115575296,279634,4,677631,84.5,1307381760,54.5,2025-04-21 16:21:45,5
2501.0,7100669952,279647,4,677643,84.3,1322070016,19.5,2025-04-21 16:21:47,5
2500.0,7071776768,279661,4,677655,83.9,1352011776,7.7,2025-04-21 16:21:49,5
2500.0,7061422080,279673,4,677667,83.8,1361240064,7.2,2025-04-21 16:21:50,5
2500.0,7086968832,279689,4,677687,84.1,1335902208,12.3,2025-04-21 16:21:52,5
2501.0,7077146624,279741,4,677801,84.0,1345515520,6.6,2025-04-21 16:21:54,5
1400.0,7076139008,279757,4,677818,84.0,1346523136,7.4,2025-04-21 16:21:56,5
800.0,7063449600,279769,4,677832,83.9,1359163392,2.4,2025-04-21 16:21:58,5
2500.0,7060537344,279781,4,677847,83.8,1362124800,3.3,2025-04-21 16:21:59,5
1400.0,7064969216,279805,4,677860,83.9,1357692928,6.3,2025-04-21 16:22:01,5
2501.0,7098929152,279819,4,677875,84.3,1323286528,15.7,2025-04-21 16:22:03,5
2501.0,7154864128,279960,4,678120,85.0,1267609600,30.1,2025-04-21 16:22:05,5
2501.0,7156895744,279996,4,678175,85.0,1265766400,8.7,2025-04-21 16:22:07,5
2501.0,7153311744,280030,4,678226,84.9,1269796864,9.5,2025-04-21 16:22:08,5
2501.0,7102287872,280237,4,679026,84.3,1319452672,19.9,2025-04-21 16:22:10,5
2501.0,7209488384,280532,4,680422,85.6,1213198336,67.4,2025-04-21 16:22:13,5
2501.0,7233249280,280624,4,680750,85.9,1189380096,30.9,2025-04-21 16:22:14,5
2501.0,7231926272,280654,4,680804,85.9,1190744064,26.8,2025-04-21 16:22:16,5
2501.0,7179554816,280834,4,681973,85.7,1199566848,32.2,2025-04-21 16:22:18,5
2501.0,7261675520,280889,4,682129,86.2,1160577024,62.9,2025-04-21 16:22:21,5
2500.0,7201394688,280931,4,682154,85.5,1221337088,16.1,2025-04-21 16:22:23,5
2500.0,7213268992,281094,4,683437,85.6,1210560512,18.2,2025-04-21 16:22:25,5
2501.0,7202209792,281130,4,683540,85.6,1215225856,23.9,2025-04-21 16:22:27,5
2501.0,7204720640,281174,4,683638,85.5,1217941504,19.3,2025-04-21 16:22:29,5
2501.0,7214788608,281198,4,683834,85.7,1207865344,12.8,2025-04-21 16:22:30,5
2501.0,7217008640,281389,4,685115,85.7,1205571584,21.8,2025-04-21 16:22:32,5
2501.0,7217410048,281407,4,685141,85.7,1204961280,24.8,2025-04-21 16:22:34,5
2501.0,7206027264,281458,4,685349,85.6,1216565248,36.8,2025-04-21 16:22:36,5
2501.0,7282880512,281702,4,686491,86.5,1139699712,46.6,2025-04-21 16:22:38,5
2501.0,7279628288,281769,4,686748,86.4,1143709696,33.1,2025-04-21 16:22:40,5
2501.0,7271723008,281829,4,686850,86.4,1149554688,66.5,2025-04-21 16:22:42,5
2501.0,7211388928,281999,4,687345,85.6,1211383808,22.8,2025-04-21 16:22:44,5
2501.0,7204245504,282029,4,687438,85.6,1216892928,20.2,2025-04-21 16:22:46,5
2501.0,7223996416,282076,4,687528,85.8,1198665728,28.8,2025-04-21 16:22:48,5
2501.0,7216119808,282142,4,687900,85.7,1206546432,15.0,2025-04-21 16:22:49,5
