ram_uso,cpu_freq,ram_percent,cpu_percent,cpu_ociosidade_dias,rede_sent,rede_recv,ram_livre,dataHora,maquinaId
7679709184,2501.0,91.2,13.9,5,95450,166988,744701952,2025-04-21 21:58:49,4
7677444096,1600.0,91.2,9.1,5,95452,166989,745218048,2025-04-21 21:58:50,4
7679488000,1800.0,91.2,7.8,5,95452,166989,743174144,2025-04-21 21:58:51,4
7678078976,1800.0,91.2,14.8,5,95452,166989,744583168,2025-04-21 21:58:52,4
7651110912,2501.0,90.8,12.8,5,95453,166991,771616768,2025-04-21 21:58:53,4
7634771968,2501.0,90.6,31.8,5,95456,167000,787890176,2025-04-21 21:58:54,4
7642091520,1400.0,90.7,8.0,5,95457,167003,780570624,2025-04-21 21:58:55,4
7626514432,2501.0,90.5,12.6,5,95457,167003,797388800,2025-04-21 21:58:57,4
7597699072,2501.0,90.2,13.7,5,95467,167017,824963072,2025-04-21 21:58:58,4
7598673920,2501.0,90.2,11.1,5,95481,167019,823988224,2025-04-21 21:58:59,4
7594897408,2501.0,90.2,14.6,5,95484,167021,832094208,2025-04-21 21:59:00,4
7595925504,2501.0,90.2,21.5,5,95485,167021,827797504,2025-04-21 21:59:01,4
7680806912,2501.0,91.2,83.8,5,95491,167024,736358400,2025-04-21 21:59:03,4
7729647616,2501.0,91.8,100.0,5,95505,167042,685096960,2025-04-21 21:59:05,4
7704322048,2501.0,91.5,100.0,5,95525,167069,714571776,2025-04-21 21:59:06,4
7714902016,2501.0,91.6,99.7,5,95543,167093,707788800,2025-04-21 21:59:07,4
7695335424,2501.0,91.4,44.2,5,95564,167112,727306240,2025-04-21 21:59:09,4
7708499968,2501.0,91.2,35.8,5,95578,167135,726876160,2025-04-21 21:59:10,4
7743217664,2501.0,91.9,71.2,5,95598,167164,679424000,2025-04-21 21:59:12,4
7744565248,2501.0,92.0,52.4,5,95616,167173,674164736,2025-04-21 21:59:13,4
7745658880,2501.0,92.0,40.8,5,95618,167177,677003264,2025-04-21 21:59:14,4
7743123456,2501.0,91.9,31.3,5,95624,167187,693616640,2025-04-21 21:59:16,4
7719448576,1800.0,91.6,44.8,5,95641,167208,700956672,2025-04-21 21:59:17,4
7696809984,2501.0,91.4,8.8,5,95645,167212,726122496,2025-04-21 21:59:18,4
7666774016,2501.0,91.0,26.6,5,95657,167222,755896320,2025-04-21 21:59:19,4
7666647040,1200.0,91.0,12.8,5,95657,167222,755982336,2025-04-21 21:59:20,4
7666642944,2501.0,91.0,9.6,5,95664,167229,756027392,2025-04-21 21:59:22,4
7666667520,2501.0,91.0,14.3,5,95676,167245,755974144,2025-04-21 21:59:23,4
7666642944,2501.0,91.0,14.4,5,95687,167262,756068352,2025-04-21 21:59:24,4
7659798528,2501.0,90.9,44.0,5,95687,167263,779808768,2025-04-21 21:59:25,4
7644758016,2501.0,90.8,35.6,5,95688,167266,777900032,2025-04-21 21:59:27,4
7649202176,2501.0,90.8,12.5,5,95688,167266,772771840,2025-04-21 21:59:28,4
7650459648,2501.0,90.8,23.2,5,95698,167276,772202496,2025-04-21 21:59:29,4
7654662144,2501.0,90.9,28.2,5,95708,167289,768081920,2025-04-21 21:59:30,4
7654612992,2501.0,90.9,15.5,5,95708,167289,768114688,2025-04-21 21:59:31,4
7654350848,2000.0,90.9,12.5,5,95711,167293,768528384,2025-04-21 21:59:32,4
7652937728,2501.0,90.9,10.0,5,95711,167293,769753088,2025-04-21 21:59:33,4
7654883328,2501.0,90.9,27.4,5,95712,167293,767778816,2025-04-21 21:59:35,4
