cpu_ociosidade_dias,ram_percent,rede_sent,ram_uso,ram_livre,cpu_percent,cpu_freq,rede_recv,dataHora,maquinaId
7,88.2,76190,7420932096,1003343872,60.6,2501.0,144157,2025-04-24 13:35:45,6
7,88.1,76229,7425155072,999329792,62.2,2501.0,144222,2025-04-24 13:35:47,6
7,88.0,76234,7405854720,1017933824,72.9,2501.0,144252,2025-04-24 13:35:48,6
7,87.7,76253,7387156480,1033887744,61.7,2501.0,144288,2025-04-24 13:35:50,6
7,87.7,76260,7389069312,1033216000,44.8,2501.0,144307,2025-04-24 13:35:52,6
7,87.8,76280,7390425088,1033805824,45.6,2501.0,144346,2025-04-24 13:35:53,6
7,87.7,76294,7389085696,1033674752,53.5,2501.0,144369,2025-04-24 13:35:54,6
7,87.8,76346,7392231424,1031557120,61.3,2501.0,144475,2025-04-24 13:35:56,6
7,87.7,76388,7384670208,1038139392,55.8,2501.0,144536,2025-04-24 13:35:57,6
7,87.7,76396,7388327936,1034420224,33.5,2501.0,144549,2025-04-24 13:35:58,6
7,87.7,76408,7379857408,1042022400,40.5,2501.0,144590,2025-04-24 13:36:00,6
7,87.6,76429,7381544960,1041121280,36.3,2501.0,144616,2025-04-24 13:36:01,6
7,87.8,76443,7398662144,1033080832,43.1,2501.0,144639,2025-04-24 13:36:02,6
7,87.7,76478,7384096768,1041166336,14.2,2501.0,144692,2025-04-24 13:36:04,6
7,87.6,76496,7361073152,1061392384,13.7,2501.0,144727,2025-04-24 13:36:05,6
7,87.4,76501,7356194816,1066299392,11.4,2501.0,144734,2025-04-24 13:36:06,6
7,87.5,76530,7365419008,1057189888,19.0,2501.0,144796,2025-04-24 13:36:07,6
7,87.1,76572,7338864640,1083785216,11.0,2501.0,144864,2025-04-24 13:36:08,6
7,87.1,76581,7338872832,1083789312,6.2,2501.0,144881,2025-04-24 13:36:09,6
7,87.1,76619,7340834816,1081655296,15.6,2501.0,144950,2025-04-24 13:36:11,6
7,87.2,76633,7346085888,1076576256,12.3,2501.0,144987,2025-04-24 13:36:12,6
7,87.3,76647,7348871168,1073790976,13.0,2501.0,145013,2025-04-24 13:36:13,6
7,87.3,76667,7352422400,1069809664,14.9,2501.0,145058,2025-04-24 13:36:14,6
7,87.8,76710,7395405824,1027256320,33.7,2501.0,145106,2025-04-24 13:36:15,6
7,88.0,76739,7408660480,1014005760,24.1,2501.0,145144,2025-04-24 13:36:16,6
7,88.6,76819,7461703680,960958464,27.9,2501.0,145287,2025-04-24 13:36:18,6
7,88.2,76873,7416614912,996192256,47.4,2501.0,145343,2025-04-24 13:36:19,6
7,87.8,76925,7398821888,1023840256,31.4,2501.0,145419,2025-04-24 13:36:20,6
7,88.0,76954,7415832576,1006759936,21.8,2501.0,145474,2025-04-24 13:36:21,6
