ram_percent,cpu_percent,cpu_freq,dataHora,maquinaId
77.8,8.1,2501.0,2025-04-25 11:17:45,7
77.7,14.5,2501.0,2025-04-25 11:17:46,7
77.6,14.1,1200.0,2025-04-25 11:17:47,7
77.6,8.4,2000.0,2025-04-25 11:17:48,7
77.6,7.7,2500.0,2025-04-25 11:17:49,7
77.8,9.6,2501.0,2025-04-25 11:17:50,7
77.6,7.7,1600.0,2025-04-25 11:17:51,7
77.7,6.4,1600.0,2025-04-25 11:17:53,7
77.7,7.5,2501.0,2025-04-25 11:17:54,7
77.6,8.1,2501.0,2025-04-25 11:17:55,7
77.7,6.7,2501.0,2025-04-25 11:17:56,7
77.7,7.5,2501.0,2025-04-25 11:17:57,7
77.7,13.5,2501.0,2025-04-25 11:17:58,7
77.6,9.6,1400.0,2025-04-25 11:17:59,7
77.5,10.3,1600.0,2025-04-25 11:18:00,7
77.4,17.0,1800.0,2025-04-25 11:18:01,7
77.4,8.2,1800.0,2025-04-25 11:18:02,7
77.4,11.9,1800.0,2025-04-25 11:18:03,7
77.4,5.2,1800.0,2025-04-25 11:18:04,7
77.4,8.5,2000.0,2025-04-25 11:18:05,7
77.4,15.9,2501.0,2025-04-25 11:18:06,7
77.2,17.2,2500.0,2025-04-25 11:18:07,7
77.3,7.7,2500.0,2025-04-25 11:18:08,7
77.7,47.7,2501.0,2025-04-25 11:18:10,7
77.7,32.7,2501.0,2025-04-25 11:18:11,7
77.6,35.7,2501.0,2025-04-25 11:18:12,7
77.7,21.1,2501.0,2025-04-25 11:18:13,7
77.4,21.7,2501.0,2025-04-25 11:18:14,7
77.2,21.5,2501.0,2025-04-25 11:18:15,7
77.2,8.7,2501.0,2025-04-25 11:18:16,7
77.2,15.0,2501.0,2025-04-25 11:18:17,7
77.2,15.1,2501.0,2025-04-25 11:18:18,7
77.3,7.0,2000.0,2025-04-25 11:18:19,7
77.3,12.0,2501.0,2025-04-25 11:18:20,7
77.0,10.8,2501.0,2025-04-25 11:18:21,7
77.1,33.4,2501.0,2025-04-25 11:18:23,7
77.2,14.2,2501.0,2025-04-25 11:18:24,7
77.2,7.5,2501.0,2025-04-25 11:18:25,7
77.1,6.3,2501.0,2025-04-25 11:18:26,7
76.8,16.3,2501.0,2025-04-25 11:18:27,7
76.6,5.7,2501.0,2025-04-25 11:18:28,7
76.6,8.4,1600.0,2025-04-25 11:18:29,7
76.6,14.2,2501.0,2025-04-25 11:18:30,7
76.5,19.0,2000.0,2025-04-25 11:18:31,7
76.5,6.2,2500.0,2025-04-25 11:18:32,7
76.6,6.9,2000.0,2025-04-25 11:18:33,7
76.5,13.3,2501.0,2025-04-25 11:18:34,7
76.6,14.6,2501.0,2025-04-25 11:18:35,7
76.6,9.2,1400.0,2025-04-25 11:18:36,7
76.5,18.2,2501.0,2025-04-25 11:18:37,7
76.5,11.5,2501.0,2025-04-25 11:18:38,7
76.6,8.8,2501.0,2025-04-25 11:18:40,7
76.6,4.9,2501.0,2025-04-25 11:18:41,7
76.6,3.7,2000.0,2025-04-25 11:18:42,7
76.5,5.5,2500.0,2025-04-25 11:18:43,7
76.5,6.7,1600.0,2025-04-25 11:18:44,7
76.5,16.9,2501.0,2025-04-25 11:18:45,7
76.5,7.0,1800.0,2025-04-25 11:18:46,7
76.5,6.2,1400.0,2025-04-25 11:18:47,7
76.5,8.7,2000.0,2025-04-25 11:18:48,7
76.6,13.5,2000.0,2025-04-25 11:18:49,7
76.6,5.9,2500.0,2025-04-25 11:18:50,7
76.5,21.9,2500.0,2025-04-25 11:18:51,7
76.5,5.6,2500.0,2025-04-25 11:18:52,7
76.5,4.0,1800.0,2025-04-25 11:18:53,7
76.5,4.2,2500.0,2025-04-25 11:18:54,7
76.5,3.3,2500.0,2025-04-25 11:18:55,7
76.5,5.3,2500.0,2025-04-25 11:18:56,7
76.5,9.1,1600.0,2025-04-25 11:18:57,7
76.4,5.9,2501.0,2025-04-25 11:18:59,7
76.4,7.4,2501.0,2025-04-25 11:19:00,7
76.5,8.1,2501.0,2025-04-25 11:19:01,7
76.5,4.1,2500.0,2025-04-25 11:19:02,7
76.5,8.6,2500.0,2025-04-25 11:19:03,7
76.5,5.5,1400.0,2025-04-25 11:19:04,7
76.5,11.7,2000.0,2025-04-25 11:19:05,7
76.5,8.2,1400.0,2025-04-25 11:19:06,7
76.5,9.8,1800.0,2025-04-25 11:19:07,7
76.5,5.2,2000.0,2025-04-25 11:19:08,7
76.6,6.0,1400.0,2025-04-25 11:19:09,7
76.5,6.6,1400.0,2025-04-25 11:19:10,7
76.5,5.3,2501.0,2025-04-25 11:19:11,7
76.6,6.0,2501.0,2025-04-25 11:19:12,7
76.5,13.2,2501.0,2025-04-25 11:19:13,7
76.4,19.0,2501.0,2025-04-25 11:19:14,7
76.5,7.2,2500.0,2025-04-25 11:19:16,7
76.5,8.6,2000.0,2025-04-25 11:19:17,7
76.5,6.7,2501.0,2025-04-25 11:19:18,7
76.5,4.1,2000.0,2025-04-25 11:19:19,7
76.5,6.7,1400.0,2025-04-25 11:19:20,7
76.5,5.7,2500.0,2025-04-25 11:19:21,7
76.5,7.7,1800.0,2025-04-25 11:19:22,7
76.4,5.7,2501.0,2025-04-25 11:19:23,7
76.5,1.1,2500.0,2025-04-25 11:19:24,7
76.4,10.6,1400.0,2025-04-25 11:19:25,7
76.4,5.6,2500.0,2025-04-25 11:19:26,7
76.4,6.6,1800.0,2025-04-25 11:19:27,7
76.5,5.2,2501.0,2025-04-25 11:19:28,7
76.5,5.9,2500.0,2025-04-25 11:19:29,7
76.4,13.7,2501.0,2025-04-25 11:19:30,7
