ram_percent,cpu_percent,cpu_freq,dataHora,maquinaId
81.0,5.4,2000.0,2025-04-25 12:37:14,7
81.0,5.9,2501.0,2025-04-25 12:37:15,7
81.0,7.8,2500.0,2025-04-25 12:37:16,7
81.0,5.5,1400.0,2025-04-25 12:37:17,7
81.0,9.1,2500.0,2025-04-25 12:37:18,7
81.0,4.0,1800.0,2025-04-25 12:37:19,7
81.0,5.2,1800.0,2025-04-25 12:37:20,7
81.0,2.6,1400.0,2025-04-25 12:37:21,7
81.0,6.8,2501.0,2025-04-25 12:37:22,7
81.0,6.7,2500.0,2025-04-25 12:37:23,7
81.0,7.0,1800.0,2025-04-25 12:37:24,7
81.0,5.1,2501.0,2025-04-25 12:37:25,7
81.0,8.4,1800.0,2025-04-25 12:37:26,7
81.0,7.4,2501.0,2025-04-25 12:37:28,7
81.0,17.8,2000.0,2025-04-25 12:37:29,7
81.0,5.1,2501.0,2025-04-25 12:37:30,7
81.0,7.0,2000.0,2025-04-25 12:37:31,7
81.0,7.4,1600.0,2025-04-25 12:37:32,7
81.0,13.1,2501.0,2025-04-25 12:37:33,7
81.0,9.1,1400.0,2025-04-25 12:37:34,7
81.0,14.4,2501.0,2025-04-25 12:37:35,7
81.0,11.2,2501.0,2025-04-25 12:37:36,7
81.0,8.4,1400.0,2025-04-25 12:37:37,7
81.0,5.6,2501.0,2025-04-25 12:37:38,7
81.0,3.7,1800.0,2025-04-25 12:37:39,7
81.0,5.6,1800.0,2025-04-25 12:37:40,7
81.0,6.1,2000.0,2025-04-25 12:37:41,7
81.0,13.2,2501.0,2025-04-25 12:37:42,7
81.0,7.0,2501.0,2025-04-25 12:37:43,7
81.0,5.6,2501.0,2025-04-25 12:37:44,7
81.0,9.6,1800.0,2025-04-25 12:37:45,7
81.0,6.6,2000.0,2025-04-25 12:37:47,7
81.0,5.6,1600.0,2025-04-25 12:37:48,7
81.0,3.7,1600.0,2025-04-25 12:37:49,7
81.0,6.3,1400.0,2025-04-25 12:37:50,7
81.0,4.0,2000.0,2025-04-25 12:37:51,7
81.0,13.6,2501.0,2025-04-25 12:37:52,7
81.0,13.0,2000.0,2025-04-25 12:37:53,7
81.0,5.5,1400.0,2025-04-25 12:37:54,7
81.0,9.0,1400.0,2025-04-25 12:37:55,7
81.0,13.8,1600.0,2025-04-25 12:37:56,7
80.9,5.5,1400.0,2025-04-25 12:37:57,7
80.9,4.5,1400.0,2025-04-25 12:37:58,7
81.0,5.6,2501.0,2025-04-25 12:37:59,7
80.9,5.2,2500.0,2025-04-25 12:38:00,7
81.0,3.7,1400.0,2025-04-25 12:38:01,7
81.0,4.1,1400.0,2025-04-25 12:38:02,7
81.0,9.9,2000.0,2025-04-25 12:38:04,7
81.0,5.2,1800.0,2025-04-25 12:38:05,7
81.0,3.8,2501.0,2025-04-25 12:38:06,7
81.0,7.4,2501.0,2025-04-25 12:38:07,7
81.0,8.3,2500.0,2025-04-25 12:38:08,7
81.0,5.9,1600.0,2025-04-25 12:38:09,7
81.0,5.7,2501.0,2025-04-25 12:38:10,7
81.0,7.1,2500.0,2025-04-25 12:38:11,7
81.0,2.6,2501.0,2025-04-25 12:38:12,7
81.0,8.5,1800.0,2025-04-25 12:38:13,7
81.0,4.1,1800.0,2025-04-25 12:38:14,7
81.0,6.6,1600.0,2025-04-25 12:38:15,7
81.0,6.9,2501.0,2025-04-25 12:38:16,7
80.9,14.6,2501.0,2025-04-25 12:38:17,7
81.0,5.5,1800.0,2025-04-25 12:38:18,7
81.0,7.1,1800.0,2025-04-25 12:38:19,7
81.0,5.7,1800.0,2025-04-25 12:38:21,7
81.0,2.6,1400.0,2025-04-25 12:38:22,7
81.0,3.1,2501.0,2025-04-25 12:38:23,7
81.0,5.6,1400.0,2025-04-25 12:38:24,7
81.0,12.3,2501.0,2025-04-25 12:38:25,7
81.4,21.7,1800.0,2025-04-25 12:38:26,7
81.4,4.5,2000.0,2025-04-25 12:38:27,7
81.4,4.3,1600.0,2025-04-25 12:38:28,7
81.4,6.0,2501.0,2025-04-25 12:38:29,7
81.4,4.8,1400.0,2025-04-25 12:38:30,7
81.4,6.8,2501.0,2025-04-25 12:38:31,7
81.4,4.8,1400.0,2025-04-25 12:38:32,7
81.4,5.9,1800.0,2025-04-25 12:38:33,7
81.7,71.6,2501.0,2025-04-25 12:38:34,7
81.7,54.2,2501.0,2025-04-25 12:38:36,7
81.6,15.9,2501.0,2025-04-25 12:38:37,7
81.6,11.2,2501.0,2025-04-25 12:38:38,7
81.6,38.1,2501.0,2025-04-25 12:38:39,7
82.1,74.9,2501.0,2025-04-25 12:38:40,7
82.1,85.0,2501.0,2025-04-25 12:38:41,7
82.3,43.8,2501.0,2025-04-25 12:38:43,7
82.3,26.6,2501.0,2025-04-25 12:38:44,7
82.3,15.8,2501.0,2025-04-25 12:38:45,7
82.3,33.5,2501.0,2025-04-25 12:38:46,7
82.5,23.0,2501.0,2025-04-25 12:38:47,7
82.4,31.8,2500.0,2025-04-25 12:38:48,7
82.4,6.0,1400.0,2025-04-25 12:38:49,7
82.1,6.4,2501.0,2025-04-25 12:38:50,7
82.1,4.5,2501.0,2025-04-25 12:38:51,7
82.1,17.8,2501.0,2025-04-25 12:38:52,7
82.5,91.8,2501.0,2025-04-25 12:38:53,7
82.5,37.6,2501.0,2025-04-25 12:38:54,7
82.4,13.4,2501.0,2025-04-25 12:38:55,7
82.1,23.1,2501.0,2025-04-25 12:38:56,7
82.1,7.1,2501.0,2025-04-25 12:38:57,7
82.1,5.9,1800.0,2025-04-25 12:38:58,7
82.1,7.2,2501.0,2025-04-25 12:38:59,7
