ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
69.1,11641044992,121,1161281,689431,1700.0,15.9,5206949888,2025-04-21 21:57:18,9
69.1,11641729024,121,1161664,689465,1700.0,14.1,5205884928,2025-04-21 21:57:20,9
69.1,11636162560,121,1162435,689529,1700.0,17.4,5214781440,2025-04-21 21:57:24,9
69.0,11632386048,121,1163006,689664,1700.0,16.8,5216731136,2025-04-21 21:57:26,9
68.6,11555098624,121,1164308,689806,1700.0,19.9,5292916736,2025-04-21 21:57:30,9
68.4,11522187264,121,1164873,689887,1700.0,18.8,5325684736,2025-04-21 21:57:32,9
68.3,11504754688,121,1165143,690107,1700.0,13.4,5343117312,2025-04-21 21:57:36,9
68.3,11502817280,121,1165429,690388,1700.0,15.2,5345341440,2025-04-21 21:57:41,9
68.3,11499745280,121,1165580,690501,1700.0,13.3,5347921920,2025-04-21 21:57:44,9
68.4,11519893504,121,1165876,690614,1700.0,16.6,5318742016,2025-04-21 21:57:46,9
68.4,11519741952,121,1166076,690659,1700.0,17.5,5327863808,2025-04-21 21:57:48,9
68.3,11501883392,121,1166208,690729,1700.0,18.1,5263503360,2025-04-21 21:57:50,9
68.5,11538841600,121,1167002,690845,1700.0,20.8,5312319488,2025-04-21 21:57:53,9
68.5,11540840448,121,1168806,691064,1700.0,18.4,5307416576,2025-04-21 21:57:59,9
68.5,11534925824,121,1169564,691169,1700.0,26.6,5313224704,2025-04-21 21:58:01,9
68.4,11520188416,121,1170535,691318,1700.0,17.0,5327818752,2025-04-21 21:58:03,9
68.9,11603529728,121,1171190,691359,1700.0,29.5,5236834304,2025-04-21 21:58:05,9
68.9,11611987968,121,1171731,691491,1700.0,28.7,5236019200,2025-04-21 21:58:07,9
69.7,11737219072,121,1172485,691950,1700.0,61.6,5111701504,2025-04-21 21:58:09,9
69.7,11743502336,121,1172963,692018,1700.0,62.2,5103828992,2025-04-21 21:58:11,9
69.8,11759161344,121,1173458,692107,1700.0,37.6,5089062912,2025-04-21 21:58:12,9
69.9,11776757760,121,1173918,692206,1700.0,36.3,5066825728,2025-04-21 21:58:14,9
70.8,11927052288,121,1174335,692304,1700.0,33.3,4910342144,2025-04-21 21:58:16,9
69.6,11718979584,121,1174732,692440,1700.0,34.2,5128462336,2025-04-21 21:58:18,9
70.2,11834748928,121,1175230,692502,1700.0,20.6,4996886528,2025-04-21 21:58:20,9
69.6,11732197376,121,1175815,692602,1700.0,27.3,5116706816,2025-04-21 21:58:21,9
70.4,11866542080,121,1176232,692642,1700.0,23.0,4980039680,2025-04-21 21:58:23,9
69.4,11697348608,121,1176629,692754,1700.0,19.4,5150330880,2025-04-21 21:58:25,9
69.7,11748360192,121,1177011,692877,1700.0,25.4,5100150784,2025-04-21 21:58:27,9
70.5,11874279424,121,1177400,693016,1700.0,23.4,4973006848,2025-04-21 21:58:29,9
69.7,11741200384,121,1177827,693106,1700.0,30.0,5106552832,2025-04-21 21:58:31,9
69.4,11695378432,121,1178233,693155,1700.0,23.7,5153447936,2025-04-21 21:58:32,9
69.8,11755368448,121,1178617,693223,1700.0,22.2,5090099200,2025-04-21 21:58:34,9
70.0,11787550720,121,1179135,693368,1700.0,19.6,5060157440,2025-04-21 21:58:36,9
70.2,11838111744,121,1179957,693568,1700.0,36.2,5001822208,2025-04-21 21:58:38,9
70.9,11950284800,121,1180950,694352,1700.0,48.5,4890750976,2025-04-21 21:58:40,9
71.6,12062851072,121,1182819,695918,1700.0,47.3,4784975872,2025-04-21 21:58:42,9
72.1,12154396672,121,1184412,696828,1700.0,42.0,4693417984,2025-04-21 21:58:44,9
72.2,12166541312,121,1185541,697307,1700.0,48.4,4676509696,2025-04-21 21:58:46,9
72.2,12164259840,121,1186445,697455,1700.0,45.6,4683304960,2025-04-21 21:58:48,9
72.3,12191526912,121,1187242,697593,1700.0,47.1,4641394688,2025-04-21 21:58:49,9
72.8,12263563264,121,1188253,697717,1700.0,39.3,4583575552,2025-04-21 21:58:51,9
72.0,12130070528,121,1189198,697897,1700.0,27.2,4724899840,2025-04-21 21:58:53,9
71.7,12073881600,121,1189878,698024,1700.0,56.4,4782034944,2025-04-21 21:58:55,9
72.6,12233306112,121,1190828,698267,1700.0,72.2,4613910528,2025-04-21 21:58:57,9
72.8,12267552768,121,1191899,698416,1700.0,61.2,4579684352,2025-04-21 21:58:59,9
73.5,12384382976,121,1192672,698520,1700.0,47.0,4474855424,2025-04-21 21:59:01,9
72.5,12224724992,121,1193295,698633,1700.0,49.2,4612866048,2025-04-21 21:59:02,9
73.0,12296863744,121,1194236,698768,1700.0,42.9,4568907776,2025-04-21 21:59:04,9
71.9,12105244672,121,1195248,699057,1700.0,38.1,4747792384,2025-04-21 21:59:06,9
72.4,12191760384,121,1195938,699323,1700.0,41.1,4655542272,2025-04-21 21:59:08,9
73.1,12310667264,121,1196708,699447,1700.0,30.4,4529639424,2025-04-21 21:59:10,9
71.9,12115812352,121,1197321,699567,1700.0,30.6,4712304640,2025-04-21 21:59:11,9
71.8,12088762368,121,1198181,699759,1700.0,46.0,4759547904,2025-04-21 21:59:13,9
71.6,12069658624,121,1198989,699900,1700.0,32.1,4778332160,2025-04-21 21:59:15,9
71.7,12083761152,121,1199561,700006,1700.0,25.1,4707233792,2025-04-21 21:59:17,9
71.9,12112883712,121,1200494,700713,1700.0,36.1,4734468096,2025-04-21 21:59:19,9
72.0,12134969344,121,1201839,701565,1700.0,33.5,4713328640,2025-04-21 21:59:21,9
71.9,12135735296,121,1202503,701682,1700.0,28.7,4679860224,2025-04-21 21:59:22,9
71.7,12081377280,121,1203004,701816,1700.0,17.3,4766703616,2025-04-21 21:59:24,9
71.5,12042698752,121,1203611,701922,1700.0,20.7,4806275072,2025-04-21 21:59:26,9
71.4,12023967744,121,1204174,702089,1700.0,26.9,4813242368,2025-04-21 21:59:28,9
71.4,12029239296,121,1204756,702238,1700.0,16.3,4818075648,2025-04-21 21:59:30,9
71.3,12014690304,121,1205432,702308,1700.0,19.4,4833382400,2025-04-21 21:59:32,9
71.5,12081569792,121,1206512,702586,1700.0,34.6,4730789888,2025-04-21 21:59:33,9
71.6,12065509376,121,1207414,702932,1700.0,26.7,4780220416,2025-04-21 21:59:35,9
71.8,12105183232,121,1208234,703044,1700.0,24.6,4741550080,2025-04-21 21:59:37,9
71.9,12109754368,121,1209060,703276,1700.0,28.0,4719648768,2025-04-21 21:59:39,9
71.8,12102049792,121,1209664,703315,1700.0,28.9,4748820480,2025-04-21 21:59:41,9
71.7,12084994048,121,1210478,703402,1700.0,21.8,4762419200,2025-04-21 21:59:42,9
71.8,12089085952,121,1211390,703464,1700.0,23.7,4759015424,2025-04-21 21:59:44,9
71.7,12075835392,121,1212016,703500,1700.0,16.3,4771225600,2025-04-21 21:59:46,9
71.6,12070256640,121,1213105,703861,1700.0,23.9,4776808448,2025-04-21 21:59:49,9
71.5,12044894208,121,1213589,703898,1700.0,31.2,4802396160,2025-04-21 21:59:51,9
71.6,12070559744,121,1214542,704257,1700.0,32.2,4765110272,2025-04-21 21:59:53,9
71.8,12096294912,121,1215323,704323,1700.0,24.6,4750540800,2025-04-21 21:59:55,9
71.8,12102430720,121,1215984,704406,1700.0,25.6,4747034624,2025-04-21 21:59:57,9
71.9,12120104960,121,1216630,704543,1700.0,20.8,4727103488,2025-04-21 21:59:59,9
72.0,12135165952,121,1217567,704949,1700.0,34.6,4713951232,2025-04-21 22:00:00,9
72.0,12134281216,121,1218201,705032,1700.0,28.9,4713656320,2025-04-21 22:00:02,9
72.1,12148731904,121,1218766,705347,1700.0,23.4,4699459584,2025-04-21 22:00:04,9
72.1,12148056064,121,1219358,705561,1700.0,20.4,4700229632,2025-04-21 22:00:06,9
72.1,12147613696,121,1220053,705601,1700.0,30.2,4700078080,2025-04-21 22:00:08,9
71.9,12107280384,121,1220873,705707,1700.0,20.1,4743561216,2025-04-21 22:00:10,9
71.9,12114862080,121,1221930,706067,1700.0,22.5,4686962688,2025-04-21 22:00:12,9
72.1,12151279616,121,1222758,706430,1700.0,22.8,4697333760,2025-04-21 22:00:14,9
72.1,12151275520,121,1223553,706593,1700.0,25.0,4694564864,2025-04-21 22:00:15,9
72.1,12153487360,121,1223932,706630,1700.0,24.4,4694536192,2025-04-21 22:00:17,9
72.1,12143079424,121,1225400,707045,1700.0,21.8,4701421568,2025-04-21 22:00:21,9
72.3,12186103808,121,1227376,707315,1700.0,17.1,4730191872,2025-04-21 22:00:26,9
71.8,12076830720,121,1228037,707428,1700.0,26.2,4768915456,2025-04-21 22:00:28,9
71.4,12034916352,121,1228918,707567,1700.0,15.6,4812955648,2025-04-21 22:00:30,9
71.6,12059086848,121,1229646,707706,1700.0,23.2,4786556928,2025-04-21 22:00:33,9
71.9,12105715712,121,1230620,707837,1700.0,24.2,4742258688,2025-04-21 22:00:34,9
71.8,12104687616,121,1231228,707903,1700.0,26.2,4741922816,2025-04-21 22:00:36,9
71.9,12120403968,121,1232105,708212,1700.0,28.6,4727398400,2025-04-21 22:00:38,9
71.9,12115644416,121,1232684,708380,1700.0,23.8,4732276736,2025-04-21 22:00:40,9
71.9,12113289216,121,1233212,708445,1700.0,23.8,4734955520,2025-04-21 22:00:42,9
71.9,12117524480,121,1233988,708513,1700.0,20.0,4730355712,2025-04-21 22:00:44,9
71.9,12117037056,121,1234781,708640,1700.0,18.9,4731011072,2025-04-21 22:00:46,9
