ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
72.3,12175486976,121,1323870,729737,1700.0,19.4,4673671168,2025-04-21 22:04:15,9
72.3,12175192064,121,1324902,729793,1700.0,17.6,4672937984,2025-04-21 22:04:17,9
72.2,12162158592,121,1325781,730024,1700.0,23.2,4687429632,2025-04-21 22:04:19,9
72.1,12152737792,121,1326860,730372,1700.0,20.7,4695916544,2025-04-21 22:04:21,9
72.1,12141051904,121,1327854,730649,1700.0,16.3,4714024960,2025-04-21 22:04:23,9
72.0,12131885056,121,1328941,730885,1700.0,16.9,4718284800,2025-04-21 22:04:25,9
72.0,12133392384,121,1329763,731220,1700.0,18.8,4716584960,2025-04-21 22:04:27,9
72.0,12134752256,121,1330744,731449,1700.0,20.0,4716163072,2025-04-21 22:04:30,9
72.0,12132618240,121,1331500,731740,1700.0,22.0,4715335680,2025-04-21 22:04:32,9
72.3,12175491072,121,1332223,732169,1700.0,21.6,4632141824,2025-04-21 22:04:33,9
72.2,12170727424,121,1333290,732672,1700.0,31.2,4676747264,2025-04-21 22:04:35,9
72.3,12184834048,121,1334049,732738,1700.0,23.6,4662943744,2025-04-21 22:04:37,9
72.7,12251103232,121,1334839,732779,1700.0,27.5,4663668736,2025-04-21 22:04:39,9
72.3,12185444352,121,1335572,733064,1700.0,31.2,4662685696,2025-04-21 22:04:41,9
72.3,12174184448,121,1335937,733150,1700.0,18.7,4673347584,2025-04-21 22:04:43,9
72.1,12143927296,121,1336815,733234,1700.0,23.7,4706230272,2025-04-21 22:04:45,9
72.0,12131291136,121,1338002,733317,1700.0,24.7,4718518272,2025-04-21 22:04:47,9
71.9,12114366464,121,1339097,733599,1700.0,24.3,4733820928,2025-04-21 22:04:49,9
71.9,12120326144,121,1339405,733701,1700.0,19.4,4727787520,2025-04-21 22:04:51,9
72.7,12263686144,121,1339961,734000,1700.0,29.6,4581797888,2025-04-21 22:04:53,9
72.8,12268720128,121,1340722,734356,1700.0,21.5,4578963456,2025-04-21 22:04:55,9
72.9,12283768832,121,1341761,734637,1700.0,22.3,4561661952,2025-04-21 22:04:57,9
73.0,12298592256,121,1342341,734720,1700.0,21.9,4549177344,2025-04-21 22:04:59,9
73.1,12318081024,121,1343303,734980,1700.0,22.9,4530450432,2025-04-21 22:05:01,9
73.2,12338286592,121,1344084,735069,1700.0,16.3,4510044160,2025-04-21 22:05:03,9
73.1,12320870400,121,1345188,735451,1700.0,23.2,4515151872,2025-04-21 22:05:04,9
73.1,12314046464,121,1346304,735709,1700.0,19.6,4534472704,2025-04-21 22:05:07,9
73.0,12304982016,121,1346977,735890,1700.0,41.5,4543303680,2025-04-21 22:05:09,9
73.0,12297244672,121,1347726,736152,1700.0,26.2,4549754880,2025-04-21 22:05:10,9
72.9,12288241664,121,1348568,736437,1700.0,20.3,4559630336,2025-04-21 22:05:12,9
72.8,12272734208,121,1349599,736692,1700.0,21.3,4575154176,2025-04-21 22:05:14,9
72.8,12262096896,121,1350337,736733,1700.0,17.1,4581089280,2025-04-21 22:05:16,9
72.9,12279525376,121,1351215,736994,1700.0,20.8,4568846336,2025-04-21 22:05:18,9
72.7,12249792512,121,1352351,737375,1700.0,21.5,4598038528,2025-04-21 22:05:21,9
72.7,12251316224,121,1353450,737459,1700.0,19.1,4596555776,2025-04-21 22:05:23,9
72.7,12240601088,121,1354605,737754,1700.0,19.0,4611977216,2025-04-21 22:05:25,9
72.7,12246638592,121,1355462,738033,1700.0,16.9,4595941376,2025-04-21 22:05:27,9
72.7,12252377088,121,1356124,738074,1700.0,30.6,4595810304,2025-04-21 22:05:29,9
72.3,12177924096,121,1356517,738413,1700.0,45.8,4677828608,2025-04-21 22:05:31,9
72.4,12202680320,121,1356855,738676,1700.0,18.4,4602593280,2025-04-21 22:05:33,9
72.5,12210995200,121,1357523,738798,1700.0,22.4,4636344320,2025-04-21 22:05:34,9
72.5,12216700928,121,1358192,738833,1700.0,18.0,4631457792,2025-04-21 22:05:36,9
72.8,12266860544,121,1359122,739141,1700.0,29.3,4634234880,2025-04-21 22:05:38,9
72.3,12181209088,121,1360137,739203,1700.0,24.2,4667064320,2025-04-21 22:05:40,9
72.2,12166950912,121,1360898,739340,1700.0,18.8,4680921088,2025-04-21 22:05:42,9
72.2,12168593408,121,1361761,739555,1700.0,19.6,4680114176,2025-04-21 22:05:45,9
72.2,12156633088,121,1362539,739737,1700.0,16.5,4691398656,2025-04-21 22:05:47,9
72.3,12184109056,121,1363627,739975,1700.0,23.8,4663455744,2025-04-21 22:05:48,9
72.2,12171522048,121,1364090,740109,1700.0,19.1,4676411392,2025-04-21 22:05:50,9
72.2,12164448256,121,1364512,740306,1700.0,21.7,4682182656,2025-04-21 22:05:52,9
72.4,12195463168,121,1365926,741199,1700.0,27.6,4652560384,2025-04-21 22:05:54,9
72.2,12169945088,121,1367090,741483,1700.0,26.1,4677926912,2025-04-21 22:05:56,9
72.2,12171104256,121,1368088,741761,1700.0,28.3,4676542464,2025-04-21 22:05:58,9
72.2,12160319488,121,1368742,741885,1700.0,27.2,4676833280,2025-04-21 22:05:59,9
71.9,12112695296,121,1369691,741963,1700.0,20.9,4734914560,2025-04-21 22:06:02,9
71.8,12090802176,121,1370896,742204,1700.0,20.7,4755787776,2025-04-21 22:06:06,9
71.9,12116746240,121,1371794,742248,1700.0,27.5,4730818560,2025-04-21 22:06:08,9
72.0,12129042432,121,1372430,742395,1700.0,20.0,4719837184,2025-04-21 22:06:09,9
72.1,12147208192,121,1373187,742626,1700.0,29.0,4701790208,2025-04-21 22:06:12,9
71.8,12105314304,121,1373888,742752,1700.0,16.3,4742471680,2025-04-21 22:06:14,9
71.6,12064968704,121,1374427,742840,1700.0,17.0,4783480832,2025-04-21 22:06:17,9
71.5,12045144064,121,1375082,742987,1700.0,30.3,4795400192,2025-04-21 22:06:19,9
71.7,12082737152,121,1375830,743401,1700.0,28.8,4768989184,2025-04-21 22:06:21,9
71.9,12106080256,121,1377008,743534,1700.0,35.1,4741955584,2025-04-21 22:06:22,9
72.1,12147347456,121,1378113,744029,1700.0,26.9,4700209152,2025-04-21 22:06:24,9
72.1,12148744192,121,1379119,744659,1700.0,27.3,4699209728,2025-04-21 22:06:26,9
72.2,12157698048,121,1380259,745239,1700.0,30.5,4653858816,2025-04-21 22:06:28,9
72.2,12166770688,121,1381285,745369,1700.0,23.8,4681027584,2025-04-21 22:06:30,9
72.2,12170620928,121,1381861,745404,1700.0,20.7,4677373952,2025-04-21 22:06:32,9
72.6,12230807552,121,1382676,745735,1700.0,28.1,4619911168,2025-04-21 22:06:33,9
