cpu_freq,ram_uso,rede_sent,cpu_ociosidade_dias,rede_recv,ram_percent,ram_livre,cpu_percent,dataHora,maquinaId
2501.0,8185786368,313760,4,800732,97.4,219398144,100.0,2025-04-21 16:39:50,5
2501.0,8179441664,313901,4,800830,97.1,247058432,100.0,2025-04-21 16:39:52,5
2501.0,8108478464,313923,4,800862,96.2,319533056,100.0,2025-04-21 16:39:54,5
2501.0,8084652032,313972,4,800924,95.8,353550336,100.0,2025-04-21 16:39:57,5
2501.0,7909097472,313985,4,800938,93.9,513253376,100.0,2025-04-21 16:39:58,5
2501.0,7874957312,314029,4,800988,93.5,551075840,98.8,2025-04-21 16:40:00,5
2501.0,7836061696,314062,4,801020,93.1,584560640,78.6,2025-04-21 16:40:02,5
2501.0,7884378112,314102,4,801088,93.6,541929472,100.0,2025-04-21 16:40:04,5
2501.0,7921561600,314118,4,801124,94.1,495988736,100.0,2025-04-21 16:40:07,5
2501.0,7929675776,314175,4,801189,94.2,489312256,100.0,2025-04-21 16:40:09,5
2501.0,7948656640,314226,4,801240,94.4,475451392,100.0,2025-04-21 16:40:11,5
2501.0,8063299584,314294,4,801294,95.9,345198592,100.0,2025-04-21 16:40:14,5
2501.0,8029937664,314378,4,801412,95.3,393474048,100.0,2025-04-21 16:40:16,5
2501.0,8077611008,314395,4,801426,96.0,339070976,100.0,2025-04-21 16:40:19,5
2501.0,8123883520,314500,4,801545,96.5,290652160,100.0,2025-04-21 16:40:22,5
2501.0,8132472832,314586,4,801627,96.5,293134336,100.0,2025-04-21 16:40:24,5
2501.0,8107843584,314659,4,801725,96.2,317214720,68.7,2025-04-21 16:40:26,5
2501.0,8105590784,314817,4,802092,96.2,318255104,99.0,2025-04-21 16:40:28,5
2501.0,8074387456,314879,4,802150,96.0,340316160,100.0,2025-04-21 16:40:30,5
2501.0,8169861120,314901,4,802170,97.0,253521920,100.0,2025-04-21 16:40:32,5
2501.0,8102576128,314913,4,802182,96.1,325619712,100.0,2025-04-21 16:40:35,5
2501.0,8168300544,314965,4,802270,96.9,257318912,100.0,2025-04-21 16:40:37,5
