ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
72.5,12213166080,120,791843,604661,1700.0,24.3,4634705920,2025-04-21 21:24:51,9
72.5,12212899840,120,792416,604700,1700.0,20.2,4635058176,2025-04-21 21:24:53,9
72.5,12219564032,120,792965,604737,1700.0,22.2,4628463616,2025-04-21 21:24:55,9
72.5,12216782848,120,793203,604827,1700.0,18.1,4631089152,2025-04-21 21:24:56,9
72.5,12221767680,120,793399,604877,1700.0,27.7,4626427904,2025-04-21 21:24:58,9
72.5,12220227584,120,793590,604957,1700.0,24.6,4632526848,2025-04-21 21:25:00,9
72.5,12216373248,120,793779,604979,1700.0,17.3,4631609344,2025-04-21 21:25:02,9
72.6,12227104768,120,793989,605073,1700.0,25.1,4623171584,2025-04-21 21:25:03,9
72.6,12233195520,120,794194,605128,1700.0,19.9,4614189056,2025-04-21 21:25:05,9
72.6,12239958016,120,794368,605159,1700.0,23.8,4607938560,2025-04-21 21:25:07,9
72.6,12230737920,120,794470,605265,1700.0,20.3,4617134080,2025-04-21 21:25:09,9
72.6,12225036288,120,794575,605368,1700.0,22.0,4622987264,2025-04-21 21:25:10,9
72.6,12229005312,120,794683,605481,1700.0,18.8,4618797056,2025-04-21 21:25:12,9
72.6,12229214208,120,794782,605586,1700.0,21.9,4618891264,2025-04-21 21:25:14,9
72.5,12216414208,120,794916,605696,1700.0,21.1,4631539712,2025-04-21 21:25:16,9
72.5,12214964224,120,795048,605807,1700.0,24.8,4632383488,2025-04-21 21:25:17,9
72.4,12196757504,120,795218,605905,1700.0,25.5,4651261952,2025-04-21 21:25:19,9
72.4,12196413440,120,795402,605969,1700.0,22.5,4651552768,2025-04-21 21:25:21,9
72.4,12202692608,120,795511,606083,1700.0,21.7,4646322176,2025-04-21 21:25:23,9
72.4,12203859968,120,795620,606188,1700.0,20.1,4643749888,2025-04-21 21:25:24,9
72.4,12196597760,120,795760,606284,1700.0,21.4,4650586112,2025-04-21 21:25:26,9
72.4,12202008576,120,795862,606396,1700.0,18.6,4645945344,2025-04-21 21:25:28,9
72.4,12194729984,120,795969,606500,1700.0,19.8,4652949504,2025-04-21 21:25:30,9
72.4,12204503040,120,796076,606615,1700.0,17.0,4643090432,2025-04-21 21:25:31,9
72.4,12199530496,120,796181,606724,1700.0,23.3,4650520576,2025-04-21 21:25:33,9
72.5,12210429952,120,796295,606834,1700.0,19.7,4637519872,2025-04-21 21:25:35,9
72.5,12207689728,120,796404,606944,1700.0,21.4,4640346112,2025-04-21 21:25:37,9
72.4,12202225664,120,796507,607052,1700.0,19.5,4645031936,2025-04-21 21:25:39,9
72.5,12207341568,120,796625,607142,1700.0,22.8,4641005568,2025-04-21 21:25:40,9
72.4,12205330432,120,796769,607195,1700.0,18.7,4642541568,2025-04-21 21:25:42,9
72.4,12202221568,120,796873,607240,1700.0,19.9,4644503552,2025-04-21 21:25:44,9
72.5,12211728384,120,796980,607349,1700.0,20.1,4638396416,2025-04-21 21:25:46,9
72.5,12209143808,120,797086,607417,1700.0,19.9,4638728192,2025-04-21 21:25:47,9
72.4,12202237952,120,797187,607470,1700.0,20.8,4645634048,2025-04-21 21:25:49,9
72.5,12215808000,120,797292,607559,1700.0,23.6,4632064000,2025-04-21 21:25:51,9
72.5,12214165504,120,797407,607678,1700.0,19.6,4633845760,2025-04-21 21:25:53,9
72.5,12209127424,120,797514,607797,1700.0,18.5,4638633984,2025-04-21 21:25:54,9
72.4,12202291200,120,797669,607830,1700.0,20.3,4645605376,2025-04-21 21:25:56,9
72.4,12193218560,120,797866,607857,1700.0,18.8,4654653440,2025-04-21 21:25:58,9
72.4,12192759808,120,798035,607916,1700.0,19.5,4651200512,2025-04-21 21:26:00,9
72.5,12209979392,120,798148,608025,1700.0,20.1,4637896704,2025-04-21 21:26:01,9
72.4,12198252544,120,798343,608129,1700.0,18.2,4649684992,2025-04-21 21:26:03,9
72.5,12207624192,120,798494,608198,1700.0,20.8,4648701952,2025-04-21 21:26:05,9
72.4,12203548672,120,798660,608268,1700.0,18.2,4644388864,2025-04-21 21:26:07,9
72.5,12207104000,120,798770,608374,1700.0,17.2,4640563200,2025-04-21 21:26:09,9
72.5,12213739520,120,798944,608528,1700.0,25.5,4606017536,2025-04-21 21:26:10,9
72.5,12220231680,120,799390,608650,1700.0,19.5,4628389888,2025-04-21 21:26:12,9
72.5,12216066048,120,799914,608720,1700.0,29.9,4632121344,2025-04-21 21:26:14,9
72.8,12268142592,120,800252,608756,1700.0,20.6,4567326720,2025-04-21 21:26:16,9
72.5,12222398464,120,800641,608842,1700.0,24.7,4625620992,2025-04-21 21:26:17,9
72.5,12212764672,120,801144,608931,1700.0,23.3,4634632192,2025-04-21 21:26:19,9
72.6,12223164416,120,801631,608963,1700.0,26.1,4624707584,2025-04-21 21:26:21,9
72.6,12235411456,120,802101,609005,1700.0,22.8,4611608576,2025-04-21 21:26:23,9
72.6,12232036352,120,802625,609074,1700.0,22.4,4615868416,2025-04-21 21:26:24,9
72.6,12232728576,120,803147,609163,1700.0,25.6,4615155712,2025-04-21 21:26:26,9
72.6,12229775360,120,803712,609334,1700.0,19.4,4618289152,2025-04-21 21:26:28,9
72.6,12227268608,120,804203,609429,1700.0,19.5,4620685312,2025-04-21 21:26:30,9
72.5,12220592128,120,804692,609558,1700.0,19.3,4627116032,2025-04-21 21:26:31,9
72.5,12222226432,120,805171,609666,1700.0,19.7,4625645568,2025-04-21 21:26:33,9
72.5,12219662336,120,805765,609724,1700.0,21.6,4629516288,2025-04-21 21:26:35,9
72.5,12207153152,120,806336,609791,1700.0,22.9,4640751616,2025-04-21 21:26:37,9
72.4,12204810240,120,806814,609904,1700.0,16.1,4643061760,2025-04-21 21:26:38,9
72.5,12211113984,120,807287,609940,1700.0,23.3,4637155328,2025-04-21 21:26:40,9
72.4,12202082304,120,807407,609958,1700.0,15.9,4646735872,2025-04-21 21:26:42,9
72.7,12248563712,120,807509,609977,1700.0,34.1,4596281344,2025-04-21 21:26:44,9
72.9,12276453376,120,807658,610034,1700.0,36.2,4570882048,2025-04-21 21:26:45,9
72.8,12266647552,120,807762,610060,1700.0,20.2,4580352000,2025-04-21 21:26:47,9
72.8,12269535232,120,807865,610078,1700.0,21.7,4578070528,2025-04-21 21:26:49,9
72.8,12262617088,120,807979,610119,1700.0,19.7,4584570880,2025-04-21 21:26:51,9
72.7,12252831744,120,808084,610141,1700.0,16.9,4594913280,2025-04-21 21:26:52,9
72.8,12259926016,120,808186,610160,1700.0,19.1,4588564480,2025-04-21 21:26:54,9
72.7,12248416256,120,808289,610178,1700.0,16.6,4596846592,2025-04-21 21:26:56,9
72.8,12260683776,120,808421,610277,1700.0,18.6,4587724800,2025-04-21 21:26:58,9
72.7,12248838144,120,808528,610404,1700.0,18.6,4598493184,2025-04-21 21:26:59,9
72.8,12260818944,120,808632,610497,1700.0,21.5,4587048960,2025-04-21 21:27:01,9
72.7,12250066944,120,808738,610603,1700.0,17.7,4597596160,2025-04-21 21:27:03,9
72.8,12263780352,120,808840,610691,1700.0,17.0,4584091648,2025-04-21 21:27:05,9
72.7,12255993856,120,808946,610715,1700.0,15.2,4591681536,2025-04-21 21:27:06,9
72.8,12264833024,120,809049,610824,1700.0,15.9,4583104512,2025-04-21 21:27:08,9
72.8,12259110912,120,809165,610942,1700.0,20.0,4588523520,2025-04-21 21:27:10,9
