cpu_ociosidade_dias,ram_percent,rede_sent,ram_uso,ram_livre,cpu_percent,cpu_freq,rede_recv,dataHora,maquinaId
8,71.3,192967,6009827328,2404253696,16.6,2501.0,375545,2025-04-24 19:02:57,6
8,71.4,192973,6007840768,2414997504,16.9,2501.0,375569,2025-04-24 19:02:59,6
8,71.4,192999,6010933248,2411786240,20.5,2501.0,375597,2025-04-24 19:03:00,6
8,71.5,193037,6024269824,2398470144,11.3,2501.0,375674,2025-04-24 19:03:01,6
8,71.6,193047,6028537856,2394124288,9.7,2501.0,375696,2025-04-24 19:03:02,6
8,71.6,193060,6027669504,2393616384,21.4,2501.0,375731,2025-04-24 19:03:03,6
8,71.4,193067,6021222400,2400776192,11.3,2501.0,375744,2025-04-24 19:03:04,6
8,71.6,193096,6029348864,2393313280,6.5,2501.0,375787,2025-04-24 19:03:06,6
8,71.5,193124,6024159232,2398343168,15.7,2501.0,375856,2025-04-24 19:03:07,6
8,71.6,193174,6025871360,2396286976,16.0,2501.0,375927,2025-04-24 19:03:08,6
8,71.7,193190,6036172800,2386489344,8.0,2501.0,375970,2025-04-24 19:03:09,6
8,71.6,193216,6028042240,2394599424,6.9,2501.0,376022,2025-04-24 19:03:10,6
8,71.8,193251,6050488320,2373652480,6.3,2501.0,376132,2025-04-24 19:03:11,6
8,71.8,193261,6043181056,2379608064,8.9,2501.0,376157,2025-04-24 19:03:12,6
8,71.8,193270,6047711232,2375077888,6.1,2501.0,376178,2025-04-24 19:03:14,6
8,71.7,193283,6037585920,2385051648,8.9,2501.0,376211,2025-04-24 19:03:15,6
8,71.8,193289,6045384704,2378145792,6.1,2501.0,376226,2025-04-24 19:03:16,6
8,71.7,193300,6040002560,2382856192,25.4,2501.0,376252,2025-04-24 19:03:17,6
8,71.9,193315,6054346752,2368315392,9.0,2501.0,376289,2025-04-24 19:03:18,6
8,71.8,193320,6049345536,2373419008,29.0,2501.0,376301,2025-04-24 19:03:19,6
8,71.8,193336,6046150656,2376593408,13.1,2501.0,376343,2025-04-24 19:03:21,6
8,71.7,193344,6052040704,2370621440,8.6,2501.0,376369,2025-04-24 19:03:22,6
8,71.8,193354,6043799552,2378944512,5.5,2501.0,376395,2025-04-24 19:03:23,6
8,71.8,193364,6047502336,2375241728,5.5,2501.0,376440,2025-04-24 19:03:24,6
8,71.8,193369,6044155904,2378432512,13.2,2501.0,376467,2025-04-24 19:03:25,6
8,71.9,193377,6055129088,2367533056,7.1,2501.0,376516,2025-04-24 19:03:26,6
