cpu_freq,ram_uso,rede_sent,cpu_ociosidade_dias,rede_recv,ram_percent,ram_livre,cpu_percent,dataHora,maquinaId
2501.0,6968029184,344401,4,869567,82.7,1451835392,7.3,2025-04-21 17:15:01,5
2000.0,6966538240,344410,4,869577,82.7,1456123904,3.9,2025-04-21 17:15:02,5
1600.0,6968111104,344421,4,869587,82.7,1454571520,2.8,2025-04-21 17:15:04,5
1800.0,6965510144,344434,4,869599,82.7,1457152000,3.1,2025-04-21 17:15:06,5
2000.0,6968295424,344447,4,869613,82.7,1454374912,3.2,2025-04-21 17:15:08,5
800.0,6966784000,344457,4,869622,82.7,1455878144,3.6,2025-04-21 17:15:10,5
2000.0,6966513664,344471,4,869633,82.7,1456148480,6.1,2025-04-21 17:15:12,5
1800.0,6968500224,344484,4,869644,82.7,1454161920,2.1,2025-04-21 17:15:15,5
2000.0,6965649408,344494,4,869653,82.7,1457012736,3.3,2025-04-21 17:15:16,5
1400.0,6965817344,344504,4,869662,82.7,1456844800,10.6,2025-04-21 17:15:18,5
2000.0,6965559296,344514,4,869671,82.6,1462714368,4.6,2025-04-21 17:15:20,5
2000.0,6963146752,344528,4,869683,82.7,1459515392,4.4,2025-04-21 17:15:22,5
2000.0,6963855360,344538,4,869692,82.7,1456586752,3.9,2025-04-21 17:15:24,5
2000.0,6962257920,344549,4,869704,82.7,1460621312,4.1,2025-04-21 17:15:26,5
2000.0,6965555200,344558,4,869713,82.7,1457106944,3.0,2025-04-21 17:15:27,5
2000.0,6963552256,344578,4,869725,82.7,1459109888,3.7,2025-04-21 17:15:29,5
2000.0,6963027968,344589,4,869734,82.7,1459634176,4.7,2025-04-21 17:15:31,5
2000.0,6962339840,344598,4,869746,82.7,1460277248,2.6,2025-04-21 17:15:33,5
1400.0,6964944896,344607,4,869757,82.7,1457717248,10.3,2025-04-21 17:15:35,5
2000.0,6964772864,344646,4,869770,82.7,1457885184,15.1,2025-04-21 17:15:36,5
2500.0,6964768768,344658,4,869782,82.7,1455910912,10.7,2025-04-21 17:15:38,5
1400.0,6965391360,344672,4,869795,82.7,1457270784,3.7,2025-04-21 17:15:40,5
2000.0,6965743616,344685,4,869806,82.7,1456926720,5.2,2025-04-21 17:15:42,5
2000.0,6964637696,344697,4,869816,82.7,1458024448,3.4,2025-04-21 17:15:44,5
2501.0,6965039104,344709,4,869826,82.7,1457733632,3.9,2025-04-21 17:15:45,5
2000.0,6963900416,344719,4,869835,82.7,1458761728,2.2,2025-04-21 17:15:47,5
2000.0,6962446336,344729,4,869845,82.7,1460596736,4.9,2025-04-21 17:15:49,5
800.0,6963212288,344739,4,869855,82.7,1459974144,7.6,2025-04-21 17:15:51,5
2000.0,6962565120,344753,4,869867,82.7,1460097024,3.9,2025-04-21 17:15:53,5
800.0,6961590272,344766,4,869878,82.7,1461071872,12.2,2025-04-21 17:15:54,5
800.0,6960345088,344775,4,869887,82.6,1462345728,4.3,2025-04-21 17:15:56,5
2000.0,6961655808,344784,4,869896,82.7,1461006336,4.5,2025-04-21 17:15:58,5
1400.0,6963834880,344795,4,869908,82.7,1458827264,4.4,2025-04-21 17:16:00,5
2500.0,6962515968,344807,4,869920,82.7,1460555776,4.1,2025-04-21 17:16:02,5
800.0,6963404800,344818,4,869930,82.7,1459257344,3.2,2025-04-21 17:16:03,5
1800.0,6960427008,344828,4,869940,82.6,1462255616,2.9,2025-04-21 17:16:05,5
2000.0,6961528832,344841,4,869953,82.7,1461133312,3.9,2025-04-21 17:16:07,5
2000.0,6961188864,344851,4,869963,82.6,1461473280,3.2,2025-04-21 17:16:09,5
2500.0,6961729536,344862,4,869972,82.7,1460940800,4.6,2025-04-21 17:16:11,5
1600.0,6962352128,344871,4,869983,82.7,1460314112,2.2,2025-04-21 17:16:13,5
2000.0,6962393088,344893,4,870006,82.7,1460269056,4.1,2025-04-21 17:16:14,5
