cpu_freq,ram_uso,rede_sent,cpu_ociosidade_dias,rede_recv,ram_percent,ram_livre,cpu_percent,dataHora,maquinaId
2000.0,6949847040,342908,4,868217,82.5,1474334720,4.6,2025-04-21 17:11:53,5
2000.0,6951165952,342919,4,868226,82.5,1471496192,4.9,2025-04-21 17:11:55,5
1400.0,6955155456,342929,4,868240,82.6,1467506688,4.5,2025-04-21 17:11:56,5
800.0,6951632896,342938,4,868253,82.5,1471217664,4.1,2025-04-21 17:11:58,5
2500.0,6954459136,342950,4,868265,82.6,1468256256,5.1,2025-04-21 17:12:00,5
2000.0,6952374272,342964,4,868277,82.5,1470324736,2.9,2025-04-21 17:12:02,5
2000.0,6954385408,342976,4,868288,82.6,1468338176,3.8,2025-04-21 17:12:04,5
1200.0,6952529920,342985,4,868297,82.5,1470099456,2.8,2025-04-21 17:12:06,5
2000.0,6957510656,342994,4,868307,82.6,1465151488,4.2,2025-04-21 17:12:07,5
2000.0,6954561536,343004,4,868317,82.6,1468604416,5.1,2025-04-21 17:12:09,5
2000.0,6954274816,343015,4,868326,82.6,1468387328,11.0,2025-04-21 17:12:11,5
2000.0,6952923136,343024,4,868335,82.6,1469739008,4.1,2025-04-21 17:12:13,5
1600.0,6949883904,343062,4,868346,82.5,1472778240,5.4,2025-04-21 17:12:15,5
2501.0,6956707840,343076,4,868356,82.6,1465982976,3.8,2025-04-21 17:12:16,5
1600.0,6955585536,343088,4,868367,82.6,1467207680,10.7,2025-04-21 17:12:18,5
2000.0,6950645760,343098,4,868376,82.6,1467535360,12.3,2025-04-21 17:12:20,5
1800.0,6952112128,343121,4,868385,82.5,1470550016,9.7,2025-04-21 17:12:22,5
2000.0,6951567360,343131,4,868395,82.5,1471094784,5.0,2025-04-21 17:12:24,5
2000.0,6954164224,343144,4,868405,82.6,1468502016,4.7,2025-04-21 17:12:26,5
1800.0,6950776832,343156,4,868415,82.5,1472028672,3.1,2025-04-21 17:12:27,5
2000.0,6962429952,343175,4,868428,82.7,1460224000,5.7,2025-04-21 17:12:29,5
1400.0,6966095872,343185,4,868437,82.7,1456566272,3.1,2025-04-21 17:12:31,5
1400.0,6961864704,343196,4,868448,82.7,1460797440,3.4,2025-04-21 17:12:33,5
2000.0,6961786880,343208,4,868459,82.7,1460879360,11.6,2025-04-21 17:12:35,5
1400.0,6959333376,343218,4,868468,82.6,1463328768,2.6,2025-04-21 17:12:36,5
2000.0,6963486720,343229,4,868479,82.7,1459175424,3.2,2025-04-21 17:12:38,5
1600.0,6965374976,343238,4,868488,82.7,1457405952,5.0,2025-04-21 17:12:40,5
2000.0,6962622464,343251,4,868499,82.7,1460088832,4.9,2025-04-21 17:12:42,5
800.0,6965190656,343265,4,868508,82.7,1457471488,3.7,2025-04-21 17:12:44,5
2500.0,6958231552,343274,4,868517,82.7,1457676288,6.4,2025-04-21 17:12:45,5
800.0,6964568064,343284,4,868527,82.7,1458651136,3.2,2025-04-21 17:12:47,5
1800.0,6962036736,343294,4,868537,82.7,1460625408,4.5,2025-04-21 17:12:49,5
2000.0,6962479104,343305,4,868546,82.7,1460121600,6.2,2025-04-21 17:12:51,5
800.0,6965530624,343314,4,868555,82.7,1457131520,1.7,2025-04-21 17:12:53,5
2501.0,6963806208,343337,4,868566,82.7,1458876416,9.9,2025-04-21 17:12:55,5
1600.0,6962745344,343365,4,868578,82.7,1459916800,3.9,2025-04-21 17:12:56,5
2500.0,6960754688,343376,4,868588,82.6,1461907456,4.5,2025-04-21 17:12:58,5
2000.0,6963728384,343387,4,868597,82.7,1458937856,7.3,2025-04-21 17:13:00,5
2000.0,6965932032,343401,4,868606,82.7,1456730112,3.5,2025-04-21 17:13:02,5
1600.0,6964580352,343415,4,868622,82.7,1458163712,4.2,2025-04-21 17:13:04,5
800.0,6966136832,343425,4,868632,82.7,1456525312,4.3,2025-04-21 17:13:06,5
2000.0,6965112832,343437,4,868641,82.7,1457549312,3.9,2025-04-21 17:13:07,5
2501.0,6965960704,343446,4,868653,82.7,1456656384,4.5,2025-04-21 17:13:09,5
2000.0,6953877504,343457,4,868667,82.6,1468784640,33.5,2025-04-21 17:13:11,5
1600.0,6949298176,343469,4,868684,82.5,1473363968,1.7,2025-04-21 17:13:13,5
1400.0,6950006784,343480,4,868695,82.4,1481543680,3.4,2025-04-21 17:13:15,5
2000.0,6934999040,343492,4,868710,82.5,1473712128,3.6,2025-04-21 17:13:17,5
2000.0,6941007872,343505,4,868729,82.4,1481654272,3.0,2025-04-21 17:13:19,5
800.0,6941143040,343514,4,868738,82.4,1481519104,7.1,2025-04-21 17:13:20,5
2501.0,6947897344,343528,4,868753,82.5,1475059712,5.7,2025-04-21 17:13:22,5
800.0,6943428608,343540,4,868764,82.5,1474895872,13.6,2025-04-21 17:13:24,5
1800.0,6946082816,343554,4,868776,82.5,1473167360,12.0,2025-04-21 17:13:26,5
800.0,6949601280,343563,4,868785,82.5,1473949696,10.8,2025-04-21 17:13:28,5
2000.0,6945943552,343582,4,868796,82.5,1476481024,4.3,2025-04-21 17:13:29,5
2000.0,6949978112,343593,4,868829,82.5,1472839680,4.5,2025-04-21 17:13:31,5
2500.0,6949679104,343603,4,868843,82.5,1472811008,2.6,2025-04-21 17:13:33,5
1600.0,6956580864,343640,4,868855,82.6,1466101760,1.8,2025-04-21 17:13:35,5
800.0,6951587840,343651,4,868865,82.5,1470996480,2.4,2025-04-21 17:13:37,5
800.0,6959288320,343664,4,868875,82.6,1463373824,3.9,2025-04-21 17:13:38,5
2501.0,6952845312,343674,4,868884,82.6,1462493184,7.0,2025-04-21 17:13:40,5
2000.0,6952898560,343703,4,868914,82.6,1469698048,4.7,2025-04-21 17:13:42,5
1400.0,6958919680,343716,4,868925,82.6,1463742464,2.6,2025-04-21 17:13:44,5
2000.0,6958260224,343728,4,868936,82.6,1464401920,6.2,2025-04-21 17:13:46,5
2500.0,6944477184,343739,4,868945,82.4,1479139328,12.3,2025-04-21 17:13:47,5
2000.0,6951780352,343748,4,868955,82.5,1471229952,4.5,2025-04-21 17:13:49,5
800.0,6950539264,343759,4,868965,82.5,1472122880,7.0,2025-04-21 17:13:51,5
2000.0,6946750464,343772,4,868977,82.5,1475911680,3.7,2025-04-21 17:13:53,5
1800.0,6951108608,343783,4,868986,82.5,1471635456,2.3,2025-04-21 17:13:55,5
1800.0,6945681408,343792,4,868995,82.5,1476833280,3.9,2025-04-21 17:13:57,5
2501.0,6951043072,343801,4,869004,82.5,1472307200,3.5,2025-04-21 17:13:58,5
1800.0,6958784512,343812,4,869014,82.6,1463967744,7.7,2025-04-21 17:14:00,5
1800.0,6952972288,343825,4,869025,82.6,1469689856,2.6,2025-04-21 17:14:02,5
2000.0,6952308736,343838,4,869038,82.5,1470353408,3.4,2025-04-21 17:14:05,5
2000.0,6958166016,343847,4,869047,82.6,1464496128,2.1,2025-04-21 17:14:07,5
2000.0,6953492480,343883,4,869108,82.6,1469415424,4.3,2025-04-21 17:14:09,5
2000.0,6956281856,343895,4,869118,82.6,1466384384,5.6,2025-04-21 17:14:11,5
2000.0,6959177728,343904,4,869132,82.6,1463484416,3.0,2025-04-21 17:14:12,5
2501.0,6971953152,343919,4,869150,82.8,1450700800,11.2,2025-04-21 17:14:14,5
1400.0,6960975872,343961,4,869171,82.6,1461686272,19.1,2025-04-21 17:14:16,5
1400.0,6955343872,343990,4,869199,82.6,1467981824,14.8,2025-04-21 17:14:18,5
800.0,6950031360,344004,4,869212,82.5,1472966656,2.4,2025-04-21 17:14:20,5
2000.0,6952701952,344014,4,869222,82.5,1469960192,6.0,2025-04-21 17:14:21,5
2000.0,6946795520,344036,4,869231,82.6,1466105856,3.5,2025-04-21 17:14:23,5
2000.0,6951866368,344046,4,869240,82.5,1470795776,5.0,2025-04-21 17:14:25,5
1400.0,6957174784,344057,4,869249,82.6,1465548800,3.0,2025-04-21 17:14:27,5
2501.0,6957461504,344066,4,869261,82.6,1465200640,9.1,2025-04-21 17:14:29,5
1600.0,6957572096,344084,4,869270,82.6,1465090048,10.6,2025-04-21 17:14:30,5
2501.0,6957432832,344096,4,869281,82.6,1465229312,13.5,2025-04-21 17:14:32,5
2501.0,6955003904,344108,4,869292,82.6,1465442304,7.3,2025-04-21 17:14:34,5
2000.0,6966153216,344194,4,869375,82.7,1458024448,8.3,2025-04-21 17:14:36,5
2501.0,6965604352,344235,4,869426,82.7,1458380800,11.8,2025-04-21 17:14:38,5
1800.0,6966300672,344246,4,869437,82.7,1456361472,3.0,2025-04-21 17:14:39,5
2000.0,6964654080,344257,4,869446,82.7,1458012160,3.7,2025-04-21 17:14:41,5
800.0,6967308288,344267,4,869455,82.7,1455353856,5.4,2025-04-21 17:14:43,5
2000.0,6967279616,344278,4,869466,82.7,1455640576,3.0,2025-04-21 17:14:45,5
2501.0,6963429376,344287,4,869476,82.6,1463320576,11.9,2025-04-21 17:14:47,5
1600.0,6965571584,344296,4,869484,82.7,1457090560,3.2,2025-04-21 17:14:49,5
2000.0,6959517696,344308,4,869494,82.7,1458905088,3.8,2025-04-21 17:14:50,5
2500.0,6958563328,344317,4,869503,82.6,1463930880,3.7,2025-04-21 17:14:52,5
2000.0,6960783360,344327,4,869517,82.6,1461927936,8.2,2025-04-21 17:14:54,5
