ram_percent,cpu_percent,cpu_freq,dataHora,maquinaId
81.9,6.9,2501.0,2025-04-25 12:28:14,7
81.8,3.4,2501.0,2025-04-25 12:28:15,7
81.8,5.1,2501.0,2025-04-25 12:28:16,7
81.8,5.9,1600.0,2025-04-25 12:28:17,7
81.8,7.4,1600.0,2025-04-25 12:28:18,7
81.8,4.8,1400.0,2025-04-25 12:28:19,7
81.7,6.1,2501.0,2025-04-25 12:28:20,7
82.0,11.7,1800.0,2025-04-25 12:28:21,7
81.9,15.1,2501.0,2025-04-25 12:28:22,7
81.8,10.6,2501.0,2025-04-25 12:28:23,7
81.9,4.7,1800.0,2025-04-25 12:28:24,7
81.9,5.2,2500.0,2025-04-25 12:28:25,7
81.9,7.1,2501.0,2025-04-25 12:28:26,7
81.9,4.1,2000.0,2025-04-25 12:28:27,7
81.9,7.1,2501.0,2025-04-25 12:28:28,7
81.9,8.4,2000.0,2025-04-25 12:28:30,7
82.0,10.1,2501.0,2025-04-25 12:28:31,7
82.0,21.8,2501.0,2025-04-25 12:28:32,7
81.6,18.3,2501.0,2025-04-25 12:28:33,7
81.5,14.3,1600.0,2025-04-25 12:28:34,7
81.6,4.5,1800.0,2025-04-25 12:28:35,7
81.6,8.3,2501.0,2025-04-25 12:28:36,7
81.6,8.6,2501.0,2025-04-25 12:28:37,7
81.6,5.9,2500.0,2025-04-25 12:28:38,7
81.6,4.4,1400.0,2025-04-25 12:28:39,7
81.6,7.4,2501.0,2025-04-25 12:28:40,7
81.6,9.0,2500.0,2025-04-25 12:28:41,7
81.5,10.6,2501.0,2025-04-25 12:28:42,7
81.6,6.7,2501.0,2025-04-25 12:28:43,7
81.6,9.9,2501.0,2025-04-25 12:28:44,7
81.7,6.7,2000.0,2025-04-25 12:28:46,7
81.7,11.6,1800.0,2025-04-25 12:28:47,7
81.7,11.6,1800.0,2025-04-25 12:28:48,7
81.7,11.0,2501.0,2025-04-25 12:28:49,7
81.7,21.6,2501.0,2025-04-25 12:28:50,7
81.6,12.6,2501.0,2025-04-25 12:28:51,7
81.6,9.0,2501.0,2025-04-25 12:28:52,7
81.6,8.6,2501.0,2025-04-25 12:28:53,7
81.5,6.0,2501.0,2025-04-25 12:28:54,7
81.6,8.5,1800.0,2025-04-25 12:28:55,7
81.6,22.0,2501.0,2025-04-25 12:28:56,7
81.4,6.0,2501.0,2025-04-25 12:28:57,7
81.5,5.6,2501.0,2025-04-25 12:28:58,7
81.5,7.6,2501.0,2025-04-25 12:28:59,7
81.5,7.4,1400.0,2025-04-25 12:29:00,7
81.5,6.7,2500.0,2025-04-25 12:29:01,7
81.5,8.2,1600.0,2025-04-25 12:29:02,7
81.2,13.3,2501.0,2025-04-25 12:29:03,7
81.3,6.3,2501.0,2025-04-25 12:29:04,7
81.3,4.8,2501.0,2025-04-25 12:29:05,7
81.2,22.4,2000.0,2025-04-25 12:29:07,7
81.3,4.3,1800.0,2025-04-25 12:29:08,7
81.3,9.7,2501.0,2025-04-25 12:29:09,7
81.3,8.4,1000.0,2025-04-25 12:29:10,7
81.3,9.8,2501.0,2025-04-25 12:29:11,7
81.4,4.2,2501.0,2025-04-25 12:29:12,7
81.3,8.1,2500.0,2025-04-25 12:29:13,7
81.4,7.1,1800.0,2025-04-25 12:29:14,7
81.3,5.2,2000.0,2025-04-25 12:29:15,7
81.4,6.2,1400.0,2025-04-25 12:29:16,7
81.4,5.7,1600.0,2025-04-25 12:29:17,7
81.3,4.4,1600.0,2025-04-25 12:29:18,7
81.3,5.3,2501.0,2025-04-25 12:29:19,7
81.2,18.4,2000.0,2025-04-25 12:29:20,7
81.3,6.2,1400.0,2025-04-25 12:29:21,7
81.2,4.8,2000.0,2025-04-25 12:29:22,7
81.2,4.5,1600.0,2025-04-25 12:29:23,7
81.3,5.3,1600.0,2025-04-25 12:29:25,7
81.2,3.7,1800.0,2025-04-25 12:29:26,7
81.3,4.1,1800.0,2025-04-25 12:29:27,7
81.2,5.3,1800.0,2025-04-25 12:29:28,7
81.2,6.5,2500.0,2025-04-25 12:29:29,7
81.1,9.7,2501.0,2025-04-25 12:29:30,7
81.5,27.8,2501.0,2025-04-25 12:29:31,7
81.3,6.6,2501.0,2025-04-25 12:29:32,7
81.3,10.0,1400.0,2025-04-25 12:29:33,7
81.3,8.4,2501.0,2025-04-25 12:29:34,7
81.3,6.5,1400.0,2025-04-25 12:29:35,7
81.3,7.5,2500.0,2025-04-25 12:29:36,7
81.3,7.4,2501.0,2025-04-25 12:29:37,7
81.2,7.0,2501.0,2025-04-25 12:29:38,7
81.3,8.8,2000.0,2025-04-25 12:29:39,7
81.3,7.2,2000.0,2025-04-25 12:29:40,7
81.2,5.1,2000.0,2025-04-25 12:29:41,7
81.2,6.6,1600.0,2025-04-25 12:29:42,7
81.3,5.3,2501.0,2025-04-25 12:29:43,7
81.3,6.2,2000.0,2025-04-25 12:29:45,7
81.3,6.5,2000.0,2025-04-25 12:29:46,7
81.3,15.1,2501.0,2025-04-25 12:29:47,7
81.2,10.8,2501.0,2025-04-25 12:29:48,7
81.3,8.0,1800.0,2025-04-25 12:29:49,7
81.3,8.5,2000.0,2025-04-25 12:29:50,7
81.3,7.8,2501.0,2025-04-25 12:29:51,7
81.2,10.2,2501.0,2025-04-25 12:29:52,7
81.4,11.5,2501.0,2025-04-25 12:29:53,7
81.3,27.3,2501.0,2025-04-25 12:29:54,7
81.3,11.1,2501.0,2025-04-25 12:29:55,7
81.3,10.9,2501.0,2025-04-25 12:29:56,7
81.3,7.4,1800.0,2025-04-25 12:29:57,7
81.3,7.7,2501.0,2025-04-25 12:29:58,7
