ram_uso,cpu_freq,ram_percent,cpu_percent,cpu_ociosidade_dias,rede_sent,rede_recv,ram_livre,dataHora,maquinaId
7511400448,2501.0,89.2,20.4,5,107912,198137,908345344,2025-04-21 22:19:38,4
7506219008,2501.0,89.1,22.8,5,107920,198147,905846784,2025-04-21 22:19:40,4
7516643328,2501.0,89.2,21.1,5,107936,198170,906158080,2025-04-21 22:19:41,4
7499804672,2501.0,89.0,11.0,5,107942,198178,928124928,2025-04-21 22:19:42,4
7493496832,1400.0,89.0,8.8,5,107943,198179,928468992,2025-04-21 22:19:43,4
7493492736,2501.0,89.0,11.6,5,107944,198180,929071104,2025-04-21 22:19:44,4
7492943872,1800.0,89.0,14.1,5,107946,198181,928960512,2025-04-21 22:19:45,4
7493771264,2501.0,89.0,18.1,5,107948,198181,927948800,2025-04-21 22:19:46,4
7493505024,2501.0,89.0,11.3,5,107950,198184,928718848,2025-04-21 22:19:48,4
7495368704,2000.0,89.0,12.3,5,107951,198185,927105024,2025-04-21 22:19:49,4
7500636160,2501.0,89.1,15.0,5,107953,198186,922165248,2025-04-21 22:19:50,4
7500554240,2501.0,89.1,13.5,5,107955,198189,922337280,2025-04-21 22:19:51,4
7500820480,2000.0,89.0,15.8,5,107957,198189,922333184,2025-04-21 22:19:52,4
7501389824,2501.0,89.1,10.1,5,107957,198189,920453120,2025-04-21 22:19:54,4
7425179648,2501.0,88.2,12.9,5,107959,198191,994689024,2025-04-21 22:19:55,4
7409983488,2501.0,88.0,18.2,5,107959,198191,1012658176,2025-04-21 22:19:56,4
7390978048,2501.0,87.8,18.0,5,107959,198191,1031933952,2025-04-21 22:19:57,4
7402229760,2501.0,87.9,12.0,5,107960,198192,1031700480,2025-04-21 22:19:58,4
7402065920,2501.0,87.9,12.5,5,107960,198193,1020882944,2025-04-21 22:19:59,4
7392657408,2501.0,87.8,36.7,5,107961,198193,1032421376,2025-04-21 22:20:01,4
7410425856,2501.0,88.0,24.1,5,107968,198200,1010036736,2025-04-21 22:20:02,4
7420620800,2501.0,88.1,28.7,5,107977,198216,1002004480,2025-04-21 22:20:03,4
7425581056,2501.0,88.2,13.4,5,107984,198241,996687872,2025-04-21 22:20:04,4
7418900480,2501.0,88.1,18.3,5,107988,198242,1004879872,2025-04-21 22:20:05,4
7419064320,2501.0,88.1,15.7,5,107990,198242,1003872256,2025-04-21 22:20:06,4
7419224064,2501.0,88.1,14.0,5,107991,198243,1004347392,2025-04-21 22:20:08,4
7423418368,2501.0,88.1,10.1,5,107992,198243,999317504,2025-04-21 22:20:09,4
7422275584,2500.0,88.1,17.7,5,107992,198243,1000857600,2025-04-21 22:20:10,4
7422447616,2501.0,88.1,15.1,5,107992,198243,1000517632,2025-04-21 22:20:11,4
7412105216,2501.0,88.0,13.5,5,107992,198243,1011130368,2025-04-21 22:20:12,4
7412494336,1600.0,88.0,8.9,5,107993,198244,1010425856,2025-04-21 22:20:13,4
7405522944,2501.0,87.9,31.1,5,107993,198244,1017430016,2025-04-21 22:20:14,4
7405981696,2501.0,87.9,9.9,5,107994,198245,1016954880,2025-04-21 22:20:16,4
7406149632,2000.0,87.9,13.1,5,107995,198246,1024049152,2025-04-21 22:20:17,4
7407587328,1400.0,87.9,11.4,5,107995,198246,1015779328,2025-04-21 22:20:18,4
7407894528,1600.0,88.0,16.6,5,107995,198246,1015119872,2025-04-21 22:20:19,4
7407939584,2000.0,87.9,11.3,5,107995,198246,1015648256,2025-04-21 22:20:20,4
7407947776,2501.0,88.0,10.5,5,107995,198246,1014984704,2025-04-21 22:20:21,4
