ram_percent,cpu_percent,cpu_freq,dataHora,maquinaId
87.1,2.6,2501.0,2025-04-25 11:43:59,7
87.0,5.2,1600.0,2025-04-25 11:44:00,7
87.1,6.4,2501.0,2025-04-25 11:44:01,7
87.0,8.8,2501.0,2025-04-25 11:44:02,7
87.1,5.9,1800.0,2025-04-25 11:44:04,7
87.1,12.6,2501.0,2025-04-25 11:44:05,7
87.1,6.2,1600.0,2025-04-25 11:44:06,7
87.1,4.1,2501.0,2025-04-25 11:44:07,7
87.1,4.9,2500.0,2025-04-25 11:44:08,7
87.1,6.0,2500.0,2025-04-25 11:44:09,7
87.1,4.8,2000.0,2025-04-25 11:44:10,7
87.1,7.4,1800.0,2025-04-25 11:44:11,7
87.1,5.1,1600.0,2025-04-25 11:44:12,7
87.2,5.7,2501.0,2025-04-25 11:44:13,7
87.1,4.5,2000.0,2025-04-25 11:44:14,7
87.2,15.2,2500.0,2025-04-25 11:44:15,7
87.2,8.4,2000.0,2025-04-25 11:44:16,7
87.2,8.7,1800.0,2025-04-25 11:44:17,7
87.2,6.0,2501.0,2025-04-25 11:44:18,7
87.2,4.9,2501.0,2025-04-25 11:44:19,7
87.2,9.7,2501.0,2025-04-25 11:44:20,7
87.2,14.5,1400.0,2025-04-25 11:44:22,7
87.2,3.4,2501.0,2025-04-25 11:44:23,7
87.2,4.9,2501.0,2025-04-25 11:44:24,7
87.2,5.2,2500.0,2025-04-25 11:44:25,7
87.2,4.4,1800.0,2025-04-25 11:44:26,7
87.2,5.5,1800.0,2025-04-25 11:44:27,7
87.1,5.6,2501.0,2025-04-25 11:44:28,7
87.1,6.6,1600.0,2025-04-25 11:44:29,7
87.1,6.7,2501.0,2025-04-25 11:44:30,7
87.2,4.9,2501.0,2025-04-25 11:44:31,7
87.2,4.8,1800.0,2025-04-25 11:44:32,7
87.3,4.2,2501.0,2025-04-25 11:44:33,7
87.2,4.4,1600.0,2025-04-25 11:44:34,7
87.2,7.4,2500.0,2025-04-25 11:44:35,7
87.3,4.4,1600.0,2025-04-25 11:44:36,7
87.3,3.3,1600.0,2025-04-25 11:44:37,7
87.3,7.4,2501.0,2025-04-25 11:44:38,7
87.4,21.2,2501.0,2025-04-25 11:44:39,7
87.4,64.9,2501.0,2025-04-25 11:44:40,7
87.4,20.9,2501.0,2025-04-25 11:44:42,7
87.4,13.9,2500.0,2025-04-25 11:44:43,7
87.4,18.7,1400.0,2025-04-25 11:44:44,7
87.4,6.6,1600.0,2025-04-25 11:44:45,7
87.4,5.3,1600.0,2025-04-25 11:44:46,7
87.4,8.1,2501.0,2025-04-25 11:44:47,7
87.4,5.2,2501.0,2025-04-25 11:44:48,7
87.4,7.1,2501.0,2025-04-25 11:44:49,7
84.3,19.8,2501.0,2025-04-25 11:44:50,7
82.0,18.5,2501.0,2025-04-25 11:44:51,7
79.2,19.0,2501.0,2025-04-25 11:44:52,7
77.2,8.3,2000.0,2025-04-25 11:44:53,7
77.2,5.1,2501.0,2025-04-25 11:44:54,7
77.2,6.0,2501.0,2025-04-25 11:44:55,7
77.2,18.2,2501.0,2025-04-25 11:44:56,7
77.2,12.5,2501.0,2025-04-25 11:44:57,7
77.2,9.3,2501.0,2025-04-25 11:44:58,7
77.2,11.4,1600.0,2025-04-25 11:44:59,7
77.2,13.2,2501.0,2025-04-25 11:45:00,7
77.3,7.7,2501.0,2025-04-25 11:45:01,7
77.4,7.2,1800.0,2025-04-25 11:45:03,7
77.3,6.3,1800.0,2025-04-25 11:45:04,7
77.4,4.8,1600.0,2025-04-25 11:45:05,7
77.3,6.6,2000.0,2025-04-25 11:45:06,7
77.4,13.7,2501.0,2025-04-25 11:45:07,7
77.3,10.6,2501.0,2025-04-25 11:45:08,7
77.4,7.1,1800.0,2025-04-25 11:45:09,7
77.3,7.4,1400.0,2025-04-25 11:45:10,7
77.4,5.7,1800.0,2025-04-25 11:45:11,7
77.3,5.2,2501.0,2025-04-25 11:45:12,7
77.4,15.7,2501.0,2025-04-25 11:45:13,7
77.4,3.7,2501.0,2025-04-25 11:45:14,7
77.5,7.1,2501.0,2025-04-25 11:45:15,7
77.4,4.7,2501.0,2025-04-25 11:45:16,7
77.4,7.5,2000.0,2025-04-25 11:45:17,7
77.4,5.5,1800.0,2025-04-25 11:45:18,7
77.4,5.0,2501.0,2025-04-25 11:45:19,7
77.7,9.7,2501.0,2025-04-25 11:45:20,7
77.7,15.2,2501.0,2025-04-25 11:45:22,7
77.7,9.3,2501.0,2025-04-25 11:45:23,7
77.7,12.1,2501.0,2025-04-25 11:45:24,7
77.8,10.3,2501.0,2025-04-25 11:45:25,7
77.8,15.2,2501.0,2025-04-25 11:45:26,7
77.8,12.2,2501.0,2025-04-25 11:45:27,7
77.8,14.0,2501.0,2025-04-25 11:45:28,7
77.8,12.7,2501.0,2025-04-25 11:45:29,7
77.7,23.4,2501.0,2025-04-25 11:45:30,7
77.7,10.1,2501.0,2025-04-25 11:45:31,7
77.7,11.2,2501.0,2025-04-25 11:45:32,7
77.7,11.7,2501.0,2025-04-25 11:45:33,7
77.7,13.3,2501.0,2025-04-25 11:45:34,7
77.7,14.0,2501.0,2025-04-25 11:45:35,7
77.7,13.4,2501.0,2025-04-25 11:45:36,7
77.8,9.5,2000.0,2025-04-25 11:45:37,7
77.8,6.6,2501.0,2025-04-25 11:45:38,7
78.0,21.1,2501.0,2025-04-25 11:45:39,7
78.3,62.7,2501.0,2025-04-25 11:45:40,7
78.5,32.5,2501.0,2025-04-25 11:45:41,7
78.7,34.1,2501.0,2025-04-25 11:45:42,7
78.7,12.5,2501.0,2025-04-25 11:45:43,7
