ram_percent,cpu_percent,cpu_freq,dataHora,maquinaId
73.9,19.1,2501.0,2025-04-25 11:04:19,7
74.1,42.4,2501.0,2025-04-25 11:04:21,7
74.2,35.4,2501.0,2025-04-25 11:04:22,7
74.2,23.3,2501.0,2025-04-25 11:04:23,7
74.2,13.0,2501.0,2025-04-25 11:04:24,7
74.4,14.3,2501.0,2025-04-25 11:04:25,7
74.4,13.7,2501.0,2025-04-25 11:04:26,7
74.2,11.1,2501.0,2025-04-25 11:04:27,7
74.1,18.2,2501.0,2025-04-25 11:04:28,7
73.9,35.0,2501.0,2025-04-25 11:04:30,7
73.8,5.9,2501.0,2025-04-25 11:04:31,7
73.9,14.6,2501.0,2025-04-25 11:04:32,7
74.0,18.5,2501.0,2025-04-25 11:04:33,7
74.0,10.5,2501.0,2025-04-25 11:04:34,7
74.0,10.8,2501.0,2025-04-25 11:04:35,7
74.0,14.7,2000.0,2025-04-25 11:04:36,7
74.0,13.4,1800.0,2025-04-25 11:04:37,7
74.0,10.1,2501.0,2025-04-25 11:04:38,7
74.1,13.8,2501.0,2025-04-25 11:04:39,7
74.0,10.8,2501.0,2025-04-25 11:04:40,7
74.1,6.3,2501.0,2025-04-25 11:04:41,7
74.1,7.3,2501.0,2025-04-25 11:04:42,7
74.1,8.4,2501.0,2025-04-25 11:04:43,7
74.2,11.7,2501.0,2025-04-25 11:04:44,7
74.2,10.9,2501.0,2025-04-25 11:04:46,7
74.2,20.4,2501.0,2025-04-25 11:04:47,7
74.3,12.3,2501.0,2025-04-25 11:04:48,7
74.2,7.4,2501.0,2025-04-25 11:04:49,7
74.2,8.8,2501.0,2025-04-25 11:04:50,7
74.2,5.2,2501.0,2025-04-25 11:04:51,7
74.2,9.0,2501.0,2025-04-25 11:04:52,7
74.1,9.3,2500.0,2025-04-25 11:04:53,7
74.2,15.1,2501.0,2025-04-25 11:04:54,7
74.2,7.0,2501.0,2025-04-25 11:04:55,7
74.4,44.5,2501.0,2025-04-25 11:04:56,7
74.5,12.4,2501.0,2025-04-25 11:04:57,7
74.5,6.6,2501.0,2025-04-25 11:04:58,7
74.5,12.1,2501.0,2025-04-25 11:04:59,7
74.5,4.9,1400.0,2025-04-25 11:05:00,7
74.3,39.0,2501.0,2025-04-25 11:05:02,7
74.2,13.4,2501.0,2025-04-25 11:05:03,7
74.2,11.6,2500.0,2025-04-25 11:05:04,7
74.3,6.7,2501.0,2025-04-25 11:05:05,7
74.2,19.0,2501.0,2025-04-25 11:05:06,7
74.2,7.4,2500.0,2025-04-25 11:05:07,7
74.2,19.1,2501.0,2025-04-25 11:05:08,7
74.3,45.5,2501.0,2025-04-25 11:05:09,7
74.2,49.7,2501.0,2025-04-25 11:05:12,7
74.9,67.5,2501.0,2025-04-25 11:05:13,7
74.8,49.1,2501.0,2025-04-25 11:05:14,7
75.4,33.6,2501.0,2025-04-25 11:05:15,7
75.3,32.9,2501.0,2025-04-25 11:05:16,7
75.3,19.3,2501.0,2025-04-25 11:05:17,7
75.2,17.0,2501.0,2025-04-25 11:05:18,7
75.1,7.8,2501.0,2025-04-25 11:05:19,7
75.3,30.1,2501.0,2025-04-25 11:05:20,7
75.3,25.2,2501.0,2025-04-25 11:05:21,7
75.2,8.5,1600.0,2025-04-25 11:05:22,7
75.3,13.6,2501.0,2025-04-25 11:05:23,7
75.1,10.8,2501.0,2025-04-25 11:05:24,7
75.2,28.6,2501.0,2025-04-25 11:05:25,7
75.1,19.5,2501.0,2025-04-25 11:05:26,7
74.7,25.8,2500.0,2025-04-25 11:05:28,7
74.7,16.7,2501.0,2025-04-25 11:05:29,7
74.7,15.5,2501.0,2025-04-25 11:05:30,7
74.5,33.6,2501.0,2025-04-25 11:05:31,7
74.6,18.8,2501.0,2025-04-25 11:05:32,7
74.9,44.0,2501.0,2025-04-25 11:05:33,7
74.9,30.0,2501.0,2025-04-25 11:05:34,7
74.8,8.2,2501.0,2025-04-25 11:05:35,7
75.1,12.8,2501.0,2025-04-25 11:05:36,7
75.1,40.4,2501.0,2025-04-25 11:05:38,7
74.9,18.8,2501.0,2025-04-25 11:05:39,7
74.9,17.8,2501.0,2025-04-25 11:05:40,7
75.0,27.0,2501.0,2025-04-25 11:05:41,7
74.9,3.7,1800.0,2025-04-25 11:05:42,7
74.6,10.9,2501.0,2025-04-25 11:05:43,7
74.3,9.5,2000.0,2025-04-25 11:05:44,7
74.4,81.7,2501.0,2025-04-25 11:05:45,7
74.6,72.0,2501.0,2025-04-25 11:05:46,7
74.6,15.1,2501.0,2025-04-25 11:05:47,7
74.7,60.1,2501.0,2025-04-25 11:05:50,7
74.7,50.5,2501.0,2025-04-25 11:05:51,7
75.7,89.0,2501.0,2025-04-25 11:05:52,7
76.8,99.6,2501.0,2025-04-25 11:05:54,7
77.2,83.7,2501.0,2025-04-25 11:05:58,7
76.8,36.8,2501.0,2025-04-25 11:05:59,7
77.0,27.1,2501.0,2025-04-25 11:06:00,7
76.9,32.6,2501.0,2025-04-25 11:06:01,7
76.9,25.9,2501.0,2025-04-25 11:06:02,7
77.3,51.3,2501.0,2025-04-25 11:06:03,7
76.9,14.6,2501.0,2025-04-25 11:06:04,7
77.3,18.2,2501.0,2025-04-25 11:06:05,7
77.2,11.6,2501.0,2025-04-25 11:06:06,7
77.3,34.1,2501.0,2025-04-25 11:06:07,7
77.2,19.1,2501.0,2025-04-25 11:06:08,7
77.2,9.6,2500.0,2025-04-25 11:06:09,7
77.2,20.3,2501.0,2025-04-25 11:06:11,7
77.2,21.3,2501.0,2025-04-25 11:06:12,7
77.5,87.5,2501.0,2025-04-25 11:06:13,7
