ram_percent,cpu_percent,cpu_freq,dataHora,maquinaId
80.8,11.7,2501.0,2025-04-25 12:33:37,7
80.8,7.6,1800.0,2025-04-25 12:33:38,7
80.8,4.2,2501.0,2025-04-25 12:33:40,7
80.8,6.4,2500.0,2025-04-25 12:33:41,7
80.8,9.3,2501.0,2025-04-25 12:33:42,7
80.8,6.2,1600.0,2025-04-25 12:33:43,7
80.8,7.8,1600.0,2025-04-25 12:33:44,7
80.9,17.0,2501.0,2025-04-25 12:33:45,7
80.9,9.0,1800.0,2025-04-25 12:33:46,7
80.9,7.6,2501.0,2025-04-25 12:33:47,7
80.9,8.2,2501.0,2025-04-25 12:33:48,7
80.9,19.8,2000.0,2025-04-25 12:33:49,7
80.9,9.8,2501.0,2025-04-25 12:33:50,7
80.9,15.9,2501.0,2025-04-25 12:33:51,7
81.0,14.7,2501.0,2025-04-25 12:33:52,7
81.0,8.0,2000.0,2025-04-25 12:33:53,7
80.5,9.0,2500.0,2025-04-25 12:33:55,7
80.7,9.9,2500.0,2025-04-25 12:33:56,7
80.5,4.5,2501.0,2025-04-25 12:33:57,7
80.6,6.6,2501.0,2025-04-25 12:33:58,7
80.7,7.8,2501.0,2025-04-25 12:33:59,7
80.7,7.8,1400.0,2025-04-25 12:34:00,7
80.8,7.0,1800.0,2025-04-25 12:34:01,7
80.8,4.4,2000.0,2025-04-25 12:34:02,7
80.6,5.4,1800.0,2025-04-25 12:34:03,7
80.7,7.0,2000.0,2025-04-25 12:34:04,7
80.7,9.2,2500.0,2025-04-25 12:34:05,7
80.7,7.4,1800.0,2025-04-25 12:34:06,7
80.8,4.5,2501.0,2025-04-25 12:34:07,7
80.7,5.2,2501.0,2025-04-25 12:34:08,7
80.8,4.1,2000.0,2025-04-25 12:34:09,7
80.7,4.8,1800.0,2025-04-25 12:34:10,7
80.8,4.4,1600.0,2025-04-25 12:34:11,7
80.8,2.9,1800.0,2025-04-25 12:34:12,7
80.8,4.8,1800.0,2025-04-25 12:34:14,7
80.8,10.7,2501.0,2025-04-25 12:34:15,7
80.8,28.9,2501.0,2025-04-25 12:34:16,7
80.7,7.7,1800.0,2025-04-25 12:34:17,7
80.7,7.2,2501.0,2025-04-25 12:34:18,7
80.8,11.6,2501.0,2025-04-25 12:34:19,7
80.7,11.9,1800.0,2025-04-25 12:34:20,7
80.7,8.8,2000.0,2025-04-25 12:34:21,7
80.7,10.1,2500.0,2025-04-25 12:34:22,7
80.7,5.4,2000.0,2025-04-25 12:34:23,7
80.7,4.1,1400.0,2025-04-25 12:34:24,7
80.8,6.7,1800.0,2025-04-25 12:34:25,7
80.8,6.0,2501.0,2025-04-25 12:34:26,7
80.8,6.2,1800.0,2025-04-25 12:34:27,7
80.8,6.6,2000.0,2025-04-25 12:34:29,7
80.8,6.6,2501.0,2025-04-25 12:34:30,7
80.8,6.2,2000.0,2025-04-25 12:34:31,7
80.8,3.4,2500.0,2025-04-25 12:34:32,7
80.8,5.6,1800.0,2025-04-25 12:34:33,7
80.8,4.9,2501.0,2025-04-25 12:34:34,7
80.8,8.1,1600.0,2025-04-25 12:34:35,7
80.8,5.1,2501.0,2025-04-25 12:34:36,7
80.8,10.2,2000.0,2025-04-25 12:34:37,7
80.8,10.8,2501.0,2025-04-25 12:34:38,7
80.8,19.4,2501.0,2025-04-25 12:34:39,7
80.8,7.4,2501.0,2025-04-25 12:34:40,7
80.8,7.2,2500.0,2025-04-25 12:34:41,7
