ram_percent,cpu_percent,cpu_freq,dataHora,maquinaId
79.4,9.2,2501.0,2025-04-25 11:11:59,7
79.3,14.1,2501.0,2025-04-25 11:12:00,7
79.2,22.4,2501.0,2025-04-25 11:12:01,7
79.3,14.9,2501.0,2025-04-25 11:12:02,7
79.3,18.8,2501.0,2025-04-25 11:12:04,7
79.5,74.7,2501.0,2025-04-25 11:12:05,7
79.4,22.0,2501.0,2025-04-25 11:12:06,7
79.3,18.4,2501.0,2025-04-25 11:12:07,7
79.3,11.7,1800.0,2025-04-25 11:12:08,7
79.3,47.6,2501.0,2025-04-25 11:12:10,7
79.5,95.3,2501.0,2025-04-25 11:12:11,7
79.6,42.2,2501.0,2025-04-25 11:12:13,7
79.4,23.1,2501.0,2025-04-25 11:12:14,7
79.4,12.0,2500.0,2025-04-25 11:12:15,7
79.4,63.3,2501.0,2025-04-25 11:12:16,7
79.2,66.4,2501.0,2025-04-25 11:12:20,7
79.4,37.0,2501.0,2025-04-25 11:12:21,7
80.0,40.6,2501.0,2025-04-25 11:12:22,7
79.2,72.2,2501.0,2025-04-25 11:12:23,7
79.2,47.3,2501.0,2025-04-25 11:12:24,7
79.4,38.7,2501.0,2025-04-25 11:12:26,7
79.5,36.4,2501.0,2025-04-25 11:12:27,7
79.5,16.0,2501.0,2025-04-25 11:12:28,7
79.3,13.0,2500.0,2025-04-25 11:12:29,7
79.2,14.2,2501.0,2025-04-25 11:12:30,7
79.4,20.3,2501.0,2025-04-25 11:12:31,7
79.5,9.2,2500.0,2025-04-25 11:12:32,7
79.5,17.6,2501.0,2025-04-25 11:12:33,7
79.7,12.8,2501.0,2025-04-25 11:12:34,7
79.6,16.8,2501.0,2025-04-25 11:12:35,7
79.4,11.8,2500.0,2025-04-25 11:12:36,7
79.6,14.9,2000.0,2025-04-25 11:12:37,7
79.7,72.8,2501.0,2025-04-25 11:12:38,7
79.6,11.8,2501.0,2025-04-25 11:12:39,7
79.6,10.7,2501.0,2025-04-25 11:12:40,7
79.7,9.1,2501.0,2025-04-25 11:12:42,7
79.7,9.5,2501.0,2025-04-25 11:12:43,7
79.6,13.5,2501.0,2025-04-25 11:12:44,7
79.5,8.1,2000.0,2025-04-25 11:12:45,7
79.6,51.2,2501.0,2025-04-25 11:12:46,7
79.7,84.3,2501.0,2025-04-25 11:12:47,7
79.7,65.7,2501.0,2025-04-25 11:12:48,7
79.8,23.1,2501.0,2025-04-25 11:12:49,7
79.7,16.9,2501.0,2025-04-25 11:12:50,7
79.5,45.8,2501.0,2025-04-25 11:12:51,7
79.1,48.3,2501.0,2025-04-25 11:12:53,7
78.7,20.0,2501.0,2025-04-25 11:12:54,7
78.9,42.9,2501.0,2025-04-25 11:12:55,7
78.6,75.9,2501.0,2025-04-25 11:13:01,7
79.7,57.9,2501.0,2025-04-25 11:13:02,7
79.9,42.9,2501.0,2025-04-25 11:13:03,7
80.2,26.7,2501.0,2025-04-25 11:13:04,7
80.1,14.1,2501.0,2025-04-25 11:13:05,7
80.0,29.7,2501.0,2025-04-25 11:13:06,7
79.6,22.9,2501.0,2025-04-25 11:13:07,7
79.6,19.2,2501.0,2025-04-25 11:13:08,7
79.7,20.4,2501.0,2025-04-25 11:13:09,7
79.7,26.6,2501.0,2025-04-25 11:13:10,7
79.7,10.8,2501.0,2025-04-25 11:13:11,7
79.6,6.7,2500.0,2025-04-25 11:13:12,7
79.5,17.6,2501.0,2025-04-25 11:13:13,7
79.8,24.2,2501.0,2025-04-25 11:13:14,7
79.8,8.2,2501.0,2025-04-25 11:13:15,7
79.7,8.0,2501.0,2025-04-25 11:13:17,7
79.7,8.8,2501.0,2025-04-25 11:13:18,7
79.7,4.2,2501.0,2025-04-25 11:13:19,7
79.6,7.1,2501.0,2025-04-25 11:13:20,7
79.4,64.9,2501.0,2025-04-25 11:13:21,7
79.4,95.2,2501.0,2025-04-25 11:13:22,7
79.6,44.0,2501.0,2025-04-25 11:13:24,7
79.0,72.0,2501.0,2025-04-25 11:13:25,7
79.2,56.1,2501.0,2025-04-25 11:13:26,7
79.1,32.6,2501.0,2025-04-25 11:13:27,7
79.3,13.7,2501.0,2025-04-25 11:13:28,7
79.3,51.8,2501.0,2025-04-25 11:13:29,7
79.1,56.7,2501.0,2025-04-25 11:13:30,7
79.0,45.1,2501.0,2025-04-25 11:13:31,7
78.6,61.1,2501.0,2025-04-25 11:13:32,7
78.6,39.4,2501.0,2025-04-25 11:13:34,7
67.9,2501.0,2025-04-25 11:13:36,7
79.5,33.3,2501.0,2025-04-25 11:13:37,7
79.4,61.9,2501.0,2025-04-25 11:13:38,7
79.6,36.0,2501.0,2025-04-25 11:13:39,7
79.5,39.3,2501.0,2025-04-25 11:13:40,7
79.0,34.9,2501.0,2025-04-25 11:13:41,7
78.6,35.4,2501.0,2025-04-25 11:13:42,7
78.5,30.1,2500.0,2025-04-25 11:13:43,7
78.5,19.8,2501.0,2025-04-25 11:13:45,7
78.5,11.5,2501.0,2025-04-25 11:13:46,7
78.4,14.4,2501.0,2025-04-25 11:13:47,7
78.4,3.7,2501.0,2025-04-25 11:13:48,7
78.4,17.8,2501.0,2025-04-25 11:13:49,7
78.4,10.1,2501.0,2025-04-25 11:13:50,7
78.4,9.7,2501.0,2025-04-25 11:13:51,7
78.3,14.0,2501.0,2025-04-25 11:13:52,7
78.4,10.5,2501.0,2025-04-25 11:13:53,7
78.5,7.8,2501.0,2025-04-25 11:13:54,7
78.7,19.9,2501.0,2025-04-25 11:13:55,7
78.4,7.0,2501.0,2025-04-25 11:13:56,7
78.4,10.5,2501.0,2025-04-25 11:13:57,7
