ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
66.8,11250577408,121,1463033,780687,1700.0,7.8,5597229056,2025-04-21 22:13:54,9
66.8,11259203584,121,1463051,780701,1700.0,6.8,5588668416,2025-04-21 22:13:56,9
66.8,11251269632,121,1463068,780717,1700.0,6.8,5596598272,2025-04-21 22:13:58,9
66.8,11253596160,121,1463084,780735,1700.0,10.3,5592047616,2025-04-21 22:13:59,9
66.8,11249885184,121,1463095,780764,1700.0,9.4,5597499392,2025-04-21 22:14:01,9
66.8,11250343936,121,1463112,780874,1700.0,8.7,5597626368,2025-04-21 22:14:03,9
66.7,11238805504,121,1463124,780897,1700.0,7.8,5607464960,2025-04-21 22:14:05,9
66.7,11237023744,121,1463136,780909,1700.0,5.8,5610958848,2025-04-21 22:14:06,9
66.7,11233869824,121,1463149,780925,1700.0,6.9,5612830720,2025-04-21 22:14:08,9
66.7,11240464384,121,1463162,780939,1700.0,9.9,5607407616,2025-04-21 22:14:10,9
66.7,11234267136,121,1463175,780953,1700.0,8.3,5613740032,2025-04-21 22:14:12,9
66.6,11225911296,121,1463187,780969,1700.0,7.8,5622042624,2025-04-21 22:14:13,9
66.6,11221831680,121,1463201,780982,1700.0,6.4,5625274368,2025-04-21 22:14:15,9
66.6,11222323200,121,1463212,780995,1700.0,9.3,5619900416,2025-04-21 22:14:17,9
66.6,11218903040,121,1463225,781089,1700.0,7.7,5628968960,2025-04-21 22:14:19,9
66.6,11225235456,121,1463239,781189,1700.0,10.4,5620928512,2025-04-21 22:14:20,9
66.6,11219484672,121,1463252,781203,1700.0,6.9,5628387328,2025-04-21 22:14:22,9
66.7,11229736960,121,1463337,781291,1700.0,7.3,5618151424,2025-04-21 22:14:24,9
66.6,11223072768,121,1463441,781310,1700.0,6.6,5624799232,2025-04-21 22:14:26,9
66.6,11216711680,121,1463540,781323,1700.0,6.5,5629628416,2025-04-21 22:14:27,9
66.6,11222798336,121,1463641,781362,1700.0,8.1,5625327616,2025-04-21 22:14:29,9
66.6,11224551424,121,1463741,781397,1700.0,11.4,5623463936,2025-04-21 22:14:31,9
66.6,11214098432,121,1463808,781476,1700.0,8.3,5633773568,2025-04-21 22:14:33,9
66.6,11222827008,121,1463821,781578,1700.0,5.6,5625044992,2025-04-21 22:14:34,9
66.6,11215986688,121,1463832,781673,1700.0,5.7,5631885312,2025-04-21 22:14:36,9
66.6,11226734592,121,1463920,781690,1700.0,7.5,5621456896,2025-04-21 22:14:38,9
66.6,11213602816,121,1464003,781781,1700.0,17.4,5634375680,2025-04-21 22:14:40,9
