ram_uso,cpu_freq,ram_percent,cpu_percent,cpu_ociosidade_dias,rede_sent,rede_recv,ram_livre,dataHora,maquinaId
7615483904,2501.0,90.4,7.3,5,96045,167708,807211008,2025-04-21 22:00:50,4
7615623168,2501.0,90.4,7.9,5,96047,167710,806051840,2025-04-21 22:00:51,4
7617867776,1600.0,90.4,9.2,5,96047,167710,803885056,2025-04-21 22:00:52,4
7635017728,2500.0,90.6,20.5,5,96089,167748,787091456,2025-04-21 22:00:53,4
7640465408,2501.0,90.7,45.3,5,96098,167755,788119552,2025-04-21 22:00:55,4
7634468864,2501.0,90.6,36.4,5,96098,167757,788193280,2025-04-21 22:00:56,4
7634518016,2501.0,90.6,12.9,5,96098,167758,788148224,2025-04-21 22:00:57,4
7634264064,1800.0,90.6,11.0,5,96101,167761,788398080,2025-04-21 22:00:58,4
7634092032,2501.0,90.6,25.2,5,96143,167820,789217280,2025-04-21 22:01:00,4
7633911808,2501.0,90.6,15.6,5,96145,167823,788750336,2025-04-21 22:01:01,4
7634526208,2501.0,90.6,7.6,5,96147,167823,788135936,2025-04-21 22:01:02,4
7682199552,2000.0,91.2,26.0,5,96148,167823,741396480,2025-04-21 22:01:03,4
7687704576,1600.0,91.3,8.4,5,96150,167824,735010816,2025-04-21 22:01:04,4
7687757824,2501.0,91.3,24.3,5,96151,167824,734908416,2025-04-21 22:01:05,4
7687741440,1600.0,91.3,11.0,5,96153,167826,735072256,2025-04-21 22:01:06,4
7687786496,2501.0,91.3,8.9,5,96154,167829,735293440,2025-04-21 22:01:07,4
7661187072,2500.0,91.0,11.1,5,96155,167830,758685696,2025-04-21 22:01:08,4
7550242816,2501.0,89.6,26.1,5,96156,167831,903872512,2025-04-21 22:01:10,4
7422431232,2501.0,88.1,13.4,5,96158,167832,1000235008,2025-04-21 22:01:11,4
7506026496,2501.0,89.1,18.8,5,96173,167847,911052800,2025-04-21 22:01:12,4
7531704320,2501.0,89.5,26.6,5,96173,167847,906346496,2025-04-21 22:01:13,4
7531053056,2501.0,89.4,31.8,5,96178,167850,888524800,2025-04-21 22:01:14,4
7568531456,2501.0,89.9,84.0,5,96189,167861,813453312,2025-04-21 22:01:16,4
7653928960,2501.0,90.9,67.8,5,96232,167913,763179008,2025-04-21 22:01:17,4
7691317248,2501.0,91.3,20.9,5,96257,167942,730071040,2025-04-21 22:01:18,4
7708635136,2501.0,91.5,14.3,5,96263,167948,714088448,2025-04-21 22:01:19,4
7713288192,2501.0,91.6,17.5,5,96264,167948,709373952,2025-04-21 22:01:20,4
7725973504,2501.0,91.7,9.1,5,96266,167950,696676352,2025-04-21 22:01:22,4
7782785024,2501.0,92.4,12.4,5,96269,167951,638930944,2025-04-21 22:01:23,4
7761788928,2501.0,92.2,26.5,5,96273,167954,660873216,2025-04-21 22:01:24,4
7761219584,2501.0,92.1,16.6,5,96274,167955,661438464,2025-04-21 22:01:25,4
7760826368,2501.0,92.1,20.1,5,96274,167955,662024192,2025-04-21 22:01:26,4
7757705216,2501.0,92.1,8.7,5,96275,167957,664961024,2025-04-21 22:01:27,4
