cpu_ociosidade_dias,ram_percent,rede_sent,ram_uso,ram_livre,cpu_percent,cpu_freq,rede_recv,dataHora,maquinaId
7,85.9,246449,7233798144,1189621760,14.7,2501.0,485377,2025-04-24 15:22:25,6
7,87.0,246453,7291359232,1127231488,59.4,2501.0,485392,2025-04-24 15:22:26,6
7,86.8,246468,7315697664,1106178048,75.7,2501.0,485432,2025-04-24 15:22:28,6
7,86.9,246485,7321874432,1100787712,67.6,2501.0,485459,2025-04-24 15:22:30,6
7,86.8,246517,7308582912,1114083328,64.5,2501.0,485522,2025-04-24 15:22:32,6
7,86.8,246529,7308623872,1113853952,62.5,2501.0,485570,2025-04-24 15:22:34,6
7,86.8,246554,7313739776,1107910656,77.5,2501.0,485629,2025-04-24 15:22:36,6
7,86.9,246583,7320846336,1101926400,80.6,2501.0,485673,2025-04-24 15:22:38,6
7,87.0,246638,7328768000,1093906432,95.7,2501.0,485794,2025-04-24 15:22:41,6
7,86.9,246686,7318204416,1104728064,79.7,2501.0,485862,2025-04-24 15:22:43,6
7,86.9,246694,7323926528,1099042816,79.8,2501.0,485894,2025-04-24 15:22:45,6
7,87.2,246727,7342379008,1080594432,71.8,2501.0,485943,2025-04-24 15:22:47,6
7,87.3,246784,7366086656,1056608256,70.8,2501.0,486063,2025-04-24 15:22:49,6
7,87.6,246822,7378636800,1038745600,81.9,2501.0,486156,2025-04-24 15:22:51,6
7,87.9,246843,7406178304,1012699136,82.0,2501.0,486181,2025-04-24 15:22:53,6
7,88.3,246866,7450525696,972136448,88.2,2501.0,486224,2025-04-24 15:22:55,6
7,88.6,246900,7470678016,951959552,98.1,2501.0,486294,2025-04-24 15:22:58,6
7,89.1,246925,7506354176,907931648,100.0,2501.0,486356,2025-04-24 15:23:00,6
7,89.6,246944,7550951424,871710720,98.5,2501.0,486389,2025-04-24 15:23:02,6
7,89.3,246970,7510867968,912887808,81.9,2501.0,486445,2025-04-24 15:23:04,6
7,89.1,246996,7504891904,917872640,52.3,2501.0,486498,2025-04-24 15:23:05,6
7,89.1,247006,7501991936,920653824,34.5,2501.0,486510,2025-04-24 15:23:06,6
7,88.8,247053,7477506048,945287168,42.7,2501.0,486589,2025-04-24 15:23:07,6
7,88.8,247073,7475183616,947478528,48.4,2501.0,486630,2025-04-24 15:23:09,6
7,88.8,247130,7475929088,946733056,31.2,2501.0,486730,2025-04-24 15:23:10,6
7,88.8,247155,7478263808,944398336,31.9,2501.0,486767,2025-04-24 15:23:11,6
7,88.9,247170,7484157952,938504192,45.9,2501.0,486789,2025-04-24 15:23:12,6
7,88.9,247184,7489024000,932589568,47.5,2501.0,486823,2025-04-24 15:23:14,6
7,89.3,247189,7526227968,895827968,36.4,2501.0,486832,2025-04-24 15:23:15,6
7,89.8,247217,7568539648,854122496,33.8,2501.0,486887,2025-04-24 15:23:16,6
7,90.4,247220,7617490944,800972800,34.0,2501.0,486896,2025-04-24 15:23:17,6
7,90.9,247233,7658127360,749064192,46.6,2501.0,486948,2025-04-24 15:23:19,6
7,91.1,247246,7671308288,751394816,62.3,2501.0,486979,2025-04-24 15:23:20,6
7,91.1,247267,7669485568,753123328,38.9,2501.0,487027,2025-04-24 15:23:21,6
7,91.1,247277,7670046720,752181248,38.7,2501.0,487066,2025-04-24 15:23:22,6
7,91.1,247291,7669886976,752799744,38.7,2501.0,487091,2025-04-24 15:23:23,6
7,91.1,247309,7670665216,751968256,24.2,2501.0,487140,2025-04-24 15:23:25,6
7,91.1,247326,7670636544,747102208,40.0,2501.0,487184,2025-04-24 15:23:26,6
7,91.0,247358,7668015104,754659328,55.6,2501.0,487241,2025-04-24 15:23:27,6
7,91.0,247365,7664607232,758054912,51.2,2501.0,487262,2025-04-24 15:23:29,6
7,91.0,247389,7663554560,759214080,35.9,2501.0,487306,2025-04-24 15:23:30,6
7,91.0,247396,7665901568,756736000,37.7,2501.0,487324,2025-04-24 15:23:31,6
7,91.0,247419,7668682752,754102272,31.9,2501.0,487374,2025-04-24 15:23:32,6
7,91.1,247428,7685828608,736837632,42.5,2501.0,487402,2025-04-24 15:23:33,6
7,91.7,247441,7720247296,702414848,38.5,2501.0,487436,2025-04-24 15:23:35,6
7,92.1,247447,7754850304,667811840,36.3,2501.0,487454,2025-04-24 15:23:36,6
7,92.3,247475,7770599424,652062720,66.1,2501.0,487509,2025-04-24 15:23:37,6
7,92.3,247490,7776288768,646434816,43.2,2501.0,487540,2025-04-24 15:23:39,6
7,92.3,247507,7777783808,645013504,43.9,2501.0,487577,2025-04-24 15:23:40,6
7,92.6,247559,7812452352,621719552,75.7,2501.0,487674,2025-04-24 15:23:41,6
7,92.7,247587,7796076544,627482624,65.0,2501.0,487736,2025-04-24 15:23:43,6
7,92.6,247593,7793836032,631263232,53.8,2501.0,487757,2025-04-24 15:23:44,6
7,92.6,247619,7797190656,625709056,43.2,2501.0,487801,2025-04-24 15:23:45,6
7,92.5,247624,7788732416,634175488,39.8,2501.0,487827,2025-04-24 15:23:47,6
7,92.5,247672,7791783936,630984704,36.9,2501.0,487896,2025-04-24 15:23:48,6
7,92.6,247702,7795245056,627523584,62.0,2501.0,487953,2025-04-24 15:23:50,6
7,93.2,247717,7847038976,575754240,99.6,2501.0,487984,2025-04-24 15:23:52,6
7,93.4,247735,7865794560,562167808,87.4,2501.0,488023,2025-04-24 15:23:54,6
7,93.2,247780,7849529344,573566976,89.9,2501.0,488119,2025-04-24 15:23:57,6
7,93.3,247800,7854931968,568115200,83.1,2501.0,488144,2025-04-24 15:23:59,6
7,93.3,247828,7838666752,579035136,94.9,2501.0,488189,2025-04-24 15:24:02,6
7,93.3,247844,7858380800,563625984,57.7,2501.0,488216,2025-04-24 15:24:03,6
7,93.3,247857,7854587904,568487936,61.8,2501.0,488251,2025-04-24 15:24:05,6
7,93.4,247883,7869038592,553623552,48.6,2501.0,488283,2025-04-24 15:24:06,6
7,93.9,247917,7904800768,517894144,44.0,2501.0,488337,2025-04-24 15:24:07,6
7,94.0,247942,7913312256,516427776,74.7,2501.0,488408,2025-04-24 15:24:09,6
7,94.0,247994,7915102208,508055552,67.8,2501.0,488484,2025-04-24 15:24:10,6
7,94.0,248048,7921688576,500113408,52.0,2501.0,488570,2025-04-24 15:24:11,6
7,93.9,248078,7909597184,513294336,40.7,2501.0,488628,2025-04-24 15:24:13,6
7,93.9,248107,7911313408,525975552,78.7,2501.0,488719,2025-04-24 15:24:15,6
7,93.9,248156,7905611776,516952064,51.0,2501.0,488763,2025-04-24 15:24:16,6
7,93.9,248161,7912083456,509857792,63.0,2501.0,488787,2025-04-24 15:24:18,6
7,94.1,248195,7926534144,497098752,97.7,2501.0,488829,2025-04-24 15:24:20,6
7,94.0,248227,7916470272,503762944,80.4,2501.0,488889,2025-04-24 15:24:22,6
7,94.1,248240,7929208832,493445120,70.4,2501.0,488907,2025-04-24 15:24:23,6
7,94.2,248282,7932952576,489709568,45.8,2501.0,488979,2025-04-24 15:24:24,6
7,94.1,248290,7932502016,490278912,44.2,2501.0,488998,2025-04-24 15:24:25,6
7,94.2,248341,7931973632,495845376,47.2,2501.0,489074,2025-04-24 15:24:27,6
7,94.1,248370,7924391936,498360320,44.1,2501.0,489121,2025-04-24 15:24:28,6
7,94.1,248380,7928889344,493895680,47.2,2501.0,489145,2025-04-24 15:24:29,6
7,94.2,248420,7931949056,490717184,49.9,2501.0,489208,2025-04-24 15:24:30,6
7,94.3,248451,7946653696,475418624,35.7,2501.0,489264,2025-04-24 15:24:32,6
7,94.6,248486,7969214464,457621504,47.4,2501.0,489321,2025-04-24 15:24:33,6
7,94.7,248496,7977582592,472530944,58.5,2501.0,489340,2025-04-24 15:24:35,6
7,94.7,248516,7975571456,447135744,46.0,2501.0,489378,2025-04-24 15:24:36,6
7,95.2,248531,8014888960,405737472,39.3,2501.0,489406,2025-04-24 15:24:37,6
7,95.4,248551,8035536896,389050368,67.2,2501.0,489442,2025-04-24 15:24:39,6
7,95.2,248566,8014528512,408584192,68.2,2501.0,489472,2025-04-24 15:24:40,6
7,95.5,248667,8043593728,378593280,90.7,2501.0,489619,2025-04-24 15:24:44,6
7,95.4,248677,8031117312,391614464,99.6,2501.0,489644,2025-04-24 15:24:45,6
7,95.3,248701,8029753344,392937472,40.9,2501.0,489678,2025-04-24 15:24:46,6
7,95.2,248757,8015802368,406929408,45.6,2501.0,489764,2025-04-24 15:24:48,6
7,95.2,248777,8018825216,403836928,39.3,2501.0,489795,2025-04-24 15:24:49,6
7,95.3,248804,8024653824,398008320,44.9,2501.0,489857,2025-04-24 15:24:50,6
7,95.4,248811,8031346688,391331840,45.1,2501.0,489877,2025-04-24 15:24:51,6
7,95.4,248836,8031047680,391614464,41.1,2501.0,489930,2025-04-24 15:24:52,6
7,95.3,248843,8030408704,391426048,46.0,2501.0,489947,2025-04-24 15:24:54,6
7,95.3,248863,8030216192,392445952,47.6,2501.0,489982,2025-04-24 15:24:55,6
7,95.4,248875,8036442112,386240512,44.7,2501.0,490009,2025-04-24 15:24:56,6
7,95.4,248900,8038850560,383807488,47.7,2501.0,490060,2025-04-24 15:24:58,6
