cpu_ociosidade_dias,ram_percent,rede_sent,ram_uso,ram_livre,cpu_percent,cpu_freq,rede_recv,dataHora,maquinaId
7,85.0,240731,7158394880,1266192384,43.9,2501.0,473519,2025-04-24 15:16:52,6
7,84.7,240750,7133790208,1288871936,19.3,2501.0,473566,2025-04-24 15:16:54,6
7,84.7,240769,7133609984,1283764224,13.4,2501.0,473605,2025-04-24 15:16:55,6
7,84.7,240784,7137255424,1285476352,12.5,2501.0,473628,2025-04-24 15:16:56,6
7,84.7,240815,7130460160,1292255232,24.3,2501.0,473685,2025-04-24 15:16:57,6
7,84.7,240821,7139655680,1283407872,8.2,2501.0,473699,2025-04-24 15:16:58,6
7,84.7,240846,7133982720,1285513216,14.7,2501.0,473753,2025-04-24 15:16:59,6
7,84.8,240860,7139319808,1283497984,38.6,2501.0,473791,2025-04-24 15:17:01,6
7,84.8,240873,7137284096,1284554752,94.4,2501.0,473839,2025-04-24 15:17:02,6
7,84.8,240911,7143387136,1279602688,41.2,2501.0,473935,2025-04-24 15:17:03,6
7,85.0,240946,7158812672,1278173184,67.1,2501.0,474171,2025-04-24 15:17:06,6
7,84.6,241027,7126781952,1294561280,33.5,2501.0,474207,2025-04-24 15:17:08,6
7,84.9,241043,7147765760,1275965440,38.7,2501.0,474278,2025-04-24 15:17:09,6
7,84.6,241078,7125405696,1297747968,41.5,2501.0,474343,2025-04-24 15:17:11,6
7,84.8,241118,7141437440,1278128128,70.6,2501.0,474535,2025-04-24 15:17:12,6
7,84.9,241159,7151935488,1270759424,21.2,2501.0,474579,2025-04-24 15:17:13,6
7,85.0,241167,7158050816,1243992064,60.1,2501.0,474610,2025-04-24 15:17:15,6
7,85.0,241239,7218139136,1231839232,69.2,2501.0,474750,2025-04-24 15:17:18,6
7,85.2,241299,7180386304,1241198592,47.2,2501.0,474831,2025-04-24 15:17:19,6
7,85.9,241319,7231016960,1191641088,48.5,2501.0,474857,2025-04-24 15:17:20,6
7,85.9,241341,7235375104,1187401728,25.4,2501.0,474894,2025-04-24 15:17:22,6
