ram_uso,cpu_freq,ram_percent,cpu_percent,cpu_ociosidade_dias,rede_sent,rede_recv,ram_livre,dataHora,maquinaId
7839019008,2501.0,93.1,26.4,5,38958,72404,583643136,2025-04-21 20:22:46,4
7829413888,800.0,93.0,24.7,5,38958,72405,594046976,2025-04-21 20:22:47,4
7860592640,2501.0,93.3,15.8,5,38960,72422,561725440,2025-04-21 20:22:48,4
7868223488,2501.0,93.4,43.8,5,38964,72428,554385408,2025-04-21 20:22:49,4
7869186048,2501.0,93.4,66.8,5,38964,72429,553275392,2025-04-21 20:22:50,4
7871442944,2501.0,93.5,61.2,5,38966,72444,550809600,2025-04-21 20:22:52,4
7871336448,2501.0,93.5,63.4,5,38971,72450,551366656,2025-04-21 20:22:53,4
7868850176,2501.0,93.4,67.6,5,38975,72452,553811968,2025-04-21 20:22:55,4
7870631936,2501.0,93.4,69.2,5,38975,72470,552042496,2025-04-21 20:22:56,4
7896932352,2501.0,93.8,75.7,5,38996,72491,525737984,2025-04-21 20:22:57,4
7900217344,2501.0,93.8,73.5,5,38998,72492,533454848,2025-04-21 20:22:59,4
7921029120,2501.0,94.0,81.9,5,39014,72515,501960704,2025-04-21 20:23:00,4
7907332096,2501.0,93.9,74.1,5,39037,72550,508878848,2025-04-21 20:23:01,4
7913476096,2501.0,94.0,66.4,5,39046,72559,508858368,2025-04-21 20:23:02,4
7944024064,2501.0,94.3,33.5,5,39061,72584,478638080,2025-04-21 20:23:03,4
7894032384,2501.0,93.7,47.3,5,39072,72594,542150656,2025-04-21 20:23:04,4
7851925504,2501.0,93.2,12.5,5,39084,72609,571166720,2025-04-21 20:23:05,4
7851307008,2501.0,93.2,11.1,5,39085,72609,571727872,2025-04-21 20:23:06,4
7884169216,2501.0,93.7,43.3,5,39088,72622,519729152,2025-04-21 20:23:07,4
7925264384,2501.0,94.1,50.7,5,39090,72623,518369280,2025-04-21 20:23:08,4
7916310528,2501.0,94.0,20.4,5,39090,72623,499773440,2025-04-21 20:23:09,4
7945592832,2501.0,94.3,77.1,5,39093,72629,480088064,2025-04-21 20:23:11,4
7973474304,2501.0,94.7,96.1,5,39093,72635,467894272,2025-04-21 20:23:12,4
7957041152,2501.0,94.5,60.6,5,39095,72638,466214912,2025-04-21 20:23:13,4
7951699968,2501.0,94.4,33.9,5,39098,72640,470962176,2025-04-21 20:23:14,4
7953756160,2501.0,94.4,37.5,5,39112,72665,468910080,2025-04-21 20:23:15,4
7953829888,2501.0,94.4,37.2,5,39119,72666,468832256,2025-04-21 20:23:16,4
7955288064,2501.0,94.5,31.4,5,39126,72669,467992576,2025-04-21 20:23:17,4
7967596544,2501.0,94.6,19.3,5,39127,72692,455532544,2025-04-21 20:23:18,4
7974666240,2501.0,94.7,21.5,5,39138,72713,445108224,2025-04-21 20:23:19,4
8022265856,2501.0,95.2,81.8,5,39151,72742,401391616,2025-04-21 20:23:21,4
8035127296,2501.0,95.4,37.9,5,39161,72761,387534848,2025-04-21 20:23:22,4
8045211648,2501.0,95.5,22.9,5,39164,72777,377458688,2025-04-21 20:23:23,4
8163794944,2501.0,96.9,39.1,5,39173,72801,289341440,2025-04-21 20:23:24,4
8108507136,2501.0,96.3,98.5,5,39203,72844,349237248,2025-04-21 20:23:25,4
8061063168,2501.0,95.7,58.4,5,39218,72870,361947136,2025-04-21 20:23:26,4
8076472320,2501.0,95.9,35.2,5,39231,72901,345702400,2025-04-21 20:23:27,4
8077213696,2501.0,95.9,74.4,5,39237,72925,345088000,2025-04-21 20:23:29,4
8085651456,2501.0,96.0,36.1,5,39239,72953,337027072,2025-04-21 20:23:30,4
8110796800,2501.0,96.2,89.6,5,39240,72953,321257472,2025-04-21 20:23:32,4
8110792704,2501.0,96.5,100.0,5,39248,72970,298934272,2025-04-21 20:23:36,4
8123424768,2501.0,96.4,100.0,5,39254,72988,295796736,2025-04-21 20:23:38,4
8124723200,2501.0,96.5,100.0,5,39260,72995,298921984,2025-04-21 20:23:41,4
8097480704,2501.0,96.1,100.0,5,39260,73006,326184960,2025-04-21 20:23:42,4
8093671424,2501.0,96.1,100.0,5,39263,73008,326463488,2025-04-21 20:23:44,4
8106975232,2501.0,96.3,100.0,5,39286,73053,310267904,2025-04-21 20:23:46,4
8112742400,2501.0,96.3,100.0,5,39307,73077,311263232,2025-04-21 20:23:48,4
8113573888,2501.0,96.3,100.0,5,39309,73088,309616640,2025-04-21 20:23:49,4
8104464384,2501.0,96.2,100.0,5,39323,73104,318185472,2025-04-21 20:23:50,4
8105910272,2501.0,96.2,100.0,5,39335,73119,316764160,2025-04-21 20:23:52,4
8109576192,2501.0,96.3,83.7,5,39339,73132,332251136,2025-04-21 20:23:53,4
8091942912,2501.0,96.1,46.1,5,39349,73144,329846784,2025-04-21 20:23:54,4
8090222592,2501.0,96.1,60.7,5,39353,73150,334061568,2025-04-21 20:23:55,4
8083443712,2501.0,96.0,98.2,5,39364,73169,333639680,2025-04-21 20:23:58,4
8059203584,2501.0,95.7,100.0,5,39372,73185,364965888,2025-04-21 20:24:00,4
7921725440,2501.0,94.1,100.0,5,39373,73195,504672256,2025-04-21 20:24:01,4
7909371904,2501.0,93.9,74.3,5,39386,73211,513671168,2025-04-21 20:24:02,4
7911837696,2501.0,94.0,68.4,5,39392,73219,509349888,2025-04-21 20:24:04,4
7930777600,2501.0,94.2,75.2,5,39451,73310,487464960,2025-04-21 20:24:05,4
7941033984,2501.0,94.3,63.1,5,39488,73371,485126144,2025-04-21 20:24:07,4
7945248768,2501.0,94.3,100.0,5,39532,73445,449855488,2025-04-21 20:24:09,4
7968440320,2501.0,94.6,93.6,5,39550,73470,454807552,2025-04-21 20:24:10,4
7969660928,2501.0,94.6,59.2,5,39558,73481,453083136,2025-04-21 20:24:11,4
7991967744,2501.0,94.9,32.9,5,39563,73492,430551040,2025-04-21 20:24:13,4
8003624960,2501.0,95.0,40.5,5,39568,73497,419139584,2025-04-21 20:24:14,4
8001445888,2501.0,95.0,68.5,5,39576,73511,417320960,2025-04-21 20:24:16,4
8004104192,2501.0,95.0,60.7,5,39576,73514,420683776,2025-04-21 20:24:17,4
8000278528,2501.0,95.0,25.6,5,39579,73521,422383616,2025-04-21 20:24:18,4
7998902272,2501.0,95.0,45.3,5,39581,73528,412479488,2025-04-21 20:24:19,4
7999922176,2501.0,95.0,62.7,5,39584,73538,422002688,2025-04-21 20:24:21,4
8022409216,2501.0,95.3,78.7,5,39585,73541,399835136,2025-04-21 20:24:22,4
8028450816,2501.0,95.3,55.6,5,39609,73579,394289152,2025-04-21 20:24:23,4
8025235456,2501.0,95.1,23.3,5,39615,73591,412905472,2025-04-21 20:24:24,4
7998287872,2501.0,95.0,32.0,5,39620,73598,424652800,2025-04-21 20:24:25,4
7994003456,2501.0,94.9,41.5,5,39625,73605,428838912,2025-04-21 20:24:26,4
7998996480,2501.0,95.0,39.8,5,39630,73633,423755776,2025-04-21 20:24:28,4
8001671168,2501.0,95.0,18.3,5,39662,73689,418316288,2025-04-21 20:24:29,4
