ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
74.1,12487819264,121,1427153,762043,1700.0,19.9,4367167488,2025-04-21 22:08:27,9
74.0,12475502592,121,1428110,762099,1700.0,27.2,4372353024,2025-04-21 22:08:29,9
74.0,12475351040,121,1429240,762218,1700.0,21.7,4372992000,2025-04-21 22:08:32,9
74.1,12484132864,121,1429928,762264,1457.0,14.4,4365008896,2025-04-21 22:08:34,9
74.1,12484702208,121,1430698,762342,1700.0,22.1,4364021760,2025-04-21 22:08:36,9
74.5,12547973120,121,1431320,762550,1700.0,26.3,4299821056,2025-04-21 22:08:37,9
74.4,12538568704,121,1432285,762759,1700.0,39.3,4309401600,2025-04-21 22:08:39,9
74.5,12546625536,121,1432679,762835,1700.0,22.5,4301365248,2025-04-21 22:08:41,9
74.5,12546281472,121,1433088,762894,1700.0,16.8,4301684736,2025-04-21 22:08:43,9
74.6,12563632128,121,1433548,763059,1700.0,21.3,4282798080,2025-04-21 22:08:45,9
74.9,12622065664,121,1435085,764909,1700.0,45.8,4226142208,2025-04-21 22:08:47,9
74.6,12576448512,121,1435821,765196,1457.0,38.8,4270829568,2025-04-21 22:08:48,9
74.8,12597481472,121,1436611,765384,1700.0,22.9,4250083328,2025-04-21 22:08:50,9
74.6,12576948224,121,1437528,765712,1700.0,21.4,4269707264,2025-04-21 22:08:52,9
73.9,12454899712,121,1438125,765777,1700.0,17.1,4393152512,2025-04-21 22:08:54,9
74.0,12461309952,121,1438928,765963,1700.0,15.6,4386279424,2025-04-21 22:08:57,9
74.1,12479553536,121,1440216,766378,1700.0,21.6,4368842752,2025-04-21 22:08:59,9
74.5,12556038144,121,1441255,766819,1700.0,53.3,4292001792,2025-04-21 22:09:01,9
74.6,12600320000,121,1442087,767122,1700.0,35.3,4207243264,2025-04-21 22:09:03,9
74.6,12569747456,121,1443131,767504,1700.0,26.8,4278255616,2025-04-21 22:09:05,9
74.6,12572123136,121,1444052,767986,1700.0,20.0,4277981184,2025-04-21 22:09:07,9
74.7,12577202176,121,1444659,768223,1457.0,35.1,4271087616,2025-04-21 22:09:09,9
74.8,12599115776,121,1445447,768341,1457.0,33.7,4244914176,2025-04-21 22:09:11,9
74.9,12613623808,121,1447269,770872,1700.0,35.4,4234522624,2025-04-21 22:09:13,9
74.8,12602601472,121,1447773,770995,1700.0,20.9,4245155840,2025-04-21 22:09:15,9
74.7,12589490176,121,1448572,771107,1700.0,21.3,4258996224,2025-04-21 22:09:16,9
74.8,12606447616,121,1449499,771148,1700.0,18.5,4241698816,2025-04-21 22:09:18,9
74.8,12604432384,121,1450608,771222,1700.0,20.2,4249026560,2025-04-21 22:09:20,9
74.8,12595929088,121,1451189,771274,1700.0,20.9,4252065792,2025-04-21 22:09:22,9
74.9,12626001920,121,1451754,771535,1700.0,27.7,4221616128,2025-04-21 22:09:24,9
74.9,12624322560,121,1452358,771653,1700.0,18.2,4227149824,2025-04-21 22:09:26,9
74.9,12620255232,121,1453068,771717,1700.0,19.3,4226101248,2025-04-21 22:09:28,9
74.9,12627492864,121,1454014,771861,1700.0,26.7,4207239168,2025-04-21 22:09:30,9
75.3,12689530880,121,1456141,774007,1700.0,45.6,4163842048,2025-04-21 22:09:32,9
70.5,11870412800,121,1456923,774047,1700.0,28.8,4976345088,2025-04-21 22:09:33,9
71.2,11989090304,121,1457611,774113,1700.0,29.6,4846411776,2025-04-21 22:09:35,9
71.1,11974479872,121,1457795,774236,1700.0,30.2,4873056256,2025-04-21 22:09:37,9
70.2,11829501952,121,1457810,774252,1700.0,18.5,5018660864,2025-04-21 22:09:39,9
70.0,11801604096,121,1457837,774283,1700.0,16.1,5046693888,2025-04-21 22:09:41,9
69.9,11770753024,121,1457858,774312,1700.0,25.1,5077409792,2025-04-21 22:09:43,9
69.8,11764318208,121,1457868,774328,1700.0,13.7,5106622464,2025-04-21 22:09:45,9
69.1,11647037440,121,1457881,774341,1700.0,13.7,5200867328,2025-04-21 22:09:47,9
69.1,11645714432,121,1457895,774354,1700.0,16.2,5202255872,2025-04-21 22:09:49,9
69.5,11712667648,121,1457935,774399,1700.0,19.9,5135773696,2025-04-21 22:09:51,9
69.5,11708620800,121,1457969,774433,1700.0,13.2,5139251200,2025-04-21 22:09:52,9
69.7,11751378944,121,1457992,774461,1700.0,14.2,5096939520,2025-04-21 22:09:54,9
69.6,11725680640,121,1458011,774483,1700.0,10.8,5125644288,2025-04-21 22:09:56,9
69.5,11714555904,121,1458020,774504,1700.0,13.8,5133332480,2025-04-21 22:09:58,9
70.0,11797651456,121,1458298,774812,1700.0,22.4,5054033920,2025-04-21 22:10:00,9
69.9,11778002944,121,1458366,774881,1700.0,13.2,5065728000,2025-04-21 22:10:02,9
70.1,11813453824,121,1458529,775093,1700.0,15.8,5046054912,2025-04-21 22:10:04,9
70.7,11905925120,121,1458961,775704,1700.0,27.3,4944359424,2025-04-21 22:10:05,9
70.6,11885502464,121,1459033,775794,1700.0,15.4,4964478976,2025-04-21 22:10:08,9
70.6,11898888192,121,1459197,775972,1700.0,19.8,4949078016,2025-04-21 22:10:10,9
70.4,11855450112,121,1459211,775993,1700.0,14.0,4993069056,2025-04-21 22:10:12,9
70.3,11851300864,121,1459227,776011,1700.0,11.2,4998201344,2025-04-21 22:10:14,9
70.2,11827290112,121,1459247,776033,1700.0,13.4,5021208576,2025-04-21 22:10:16,9
70.3,11849756672,121,1459359,776203,1700.0,19.9,4998729728,2025-04-21 22:10:18,9
70.3,11844149248,121,1459372,776319,1700.0,15.9,5019402240,2025-04-21 22:10:20,9
69.9,11768365056,121,1459397,776396,1700.0,25.5,5076193280,2025-04-21 22:10:22,9
69.8,11771015168,121,1459520,776502,1700.0,18.8,5078798336,2025-04-21 22:10:24,9
69.8,11764162560,121,1459616,776543,1700.0,15.8,5086748672,2025-04-21 22:10:26,9
69.7,11743047680,121,1459628,776635,1700.0,8.6,5104906240,2025-04-21 22:10:28,9
69.4,11691720704,121,1459639,776735,1700.0,12.1,5156216832,2025-04-21 22:10:30,9
69.2,11669852160,121,1459653,776751,1700.0,10.7,5178302464,2025-04-21 22:10:32,9
69.2,11650822144,121,1459740,776763,1700.0,12.5,5197115392,2025-04-21 22:10:33,9
69.2,11650957312,121,1459786,776778,1700.0,32.2,5197475840,2025-04-21 22:10:35,9
69.1,11643441152,121,1459797,776814,1700.0,13.2,5205102592,2025-04-21 22:10:37,9
69.1,11636244480,121,1459810,776853,1700.0,13.0,5211529216,2025-04-21 22:10:39,9
69.1,11649204224,121,1459867,776874,1700.0,13.5,5198753792,2025-04-21 22:10:40,9
69.1,11640721408,121,1459878,776927,1700.0,8.2,5207216128,2025-04-21 22:10:42,9
69.0,11629465600,121,1459892,776985,1700.0,8.2,5218025472,2025-04-21 22:10:44,9
69.0,11621138432,121,1459907,777007,1700.0,7.7,5226455040,2025-04-21 22:10:46,9
69.0,11617800192,121,1460015,777023,1700.0,9.3,5230071808,2025-04-21 22:10:47,9
68.9,11611869184,121,1460096,777052,1700.0,13.5,5236064256,2025-04-21 22:10:49,9
