cpu_freq,ram_uso,rede_sent,cpu_ociosidade_dias,rede_recv,ram_percent,ram_livre,cpu_percent,dataHora,maquinaId
2500.0,7703961600,161631,4,460356,91.5,718770176,32.9,2025-04-21 15:22:48,5
2500.0,7709523968,161641,4,460367,91.5,713154560,14.3,2025-04-21 15:22:50,5
2501.0,7703646208,161653,4,460380,91.5,719376384,18.6,2025-04-21 15:22:52,5
2501.0,7706742784,161665,4,460392,91.5,717127680,17.0,2025-04-21 15:22:54,5
2501.0,7704354816,161677,4,460403,91.5,717127680,16.0,2025-04-21 15:22:56,5
2501.0,7702835200,161690,4,460418,91.5,719822848,21.1,2025-04-21 15:22:57,5
2501.0,7696740352,161706,4,460436,91.4,725921792,20.9,2025-04-21 15:22:59,5
2501.0,7690727424,161722,4,460453,91.3,733167616,43.8,2025-04-21 15:23:01,5
2501.0,7691382784,161733,4,460464,91.3,732258304,14.7,2025-04-21 15:23:03,5
2501.0,7691403264,161744,4,460476,91.3,731426816,16.9,2025-04-21 15:23:05,5
