ram_percent,cpu_percent,cpu_freq,dataHora,maquinaId
80.8,7.2,2501.0,2025-04-25 12:35:26,7
80.8,6.1,2000.0,2025-04-25 12:35:27,7
80.7,7.0,1600.0,2025-04-25 12:35:28,7
80.8,5.7,2500.0,2025-04-25 12:35:29,7
80.8,4.8,1800.0,2025-04-25 12:35:30,7
80.8,4.2,1800.0,2025-04-25 12:35:31,7
80.8,5.7,2500.0,2025-04-25 12:35:32,7
80.8,5.1,1400.0,2025-04-25 12:35:33,7
80.8,6.3,1400.0,2025-04-25 12:35:34,7
80.7,8.1,2501.0,2025-04-25 12:35:35,7
80.8,4.5,2501.0,2025-04-25 12:35:36,7
80.9,23.2,2501.0,2025-04-25 12:35:37,7
80.9,11.2,2501.0,2025-04-25 12:35:38,7
80.9,10.6,2501.0,2025-04-25 12:35:39,7
80.9,8.1,1800.0,2025-04-25 12:35:41,7
80.9,11.4,2500.0,2025-04-25 12:35:42,7
80.9,7.8,1800.0,2025-04-25 12:35:43,7
80.9,5.3,2501.0,2025-04-25 12:35:44,7
80.9,7.3,1400.0,2025-04-25 12:35:45,7
80.9,5.6,2501.0,2025-04-25 12:35:46,7
80.8,16.3,1200.0,2025-04-25 12:35:47,7
80.8,6.2,1800.0,2025-04-25 12:35:48,7
80.8,8.1,1800.0,2025-04-25 12:35:49,7
80.8,4.5,1800.0,2025-04-25 12:35:50,7
80.8,6.5,2000.0,2025-04-25 12:35:51,7
80.8,5.2,2501.0,2025-04-25 12:35:52,7
80.8,3.7,2501.0,2025-04-25 12:35:53,7
80.8,5.6,2501.0,2025-04-25 12:35:54,7
80.8,2.6,2501.0,2025-04-25 12:35:55,7
80.8,5.6,2501.0,2025-04-25 12:35:56,7
80.8,4.1,2500.0,2025-04-25 12:35:57,7
80.8,6.1,2000.0,2025-04-25 12:35:59,7
80.8,10.0,2501.0,2025-04-25 12:36:00,7
80.8,6.6,1800.0,2025-04-25 12:36:01,7
80.8,4.4,1600.0,2025-04-25 12:36:02,7
80.8,6.3,1600.0,2025-04-25 12:36:03,7
80.8,6.3,1400.0,2025-04-25 12:36:04,7
80.8,8.3,2501.0,2025-04-25 12:36:05,7
80.8,5.5,1800.0,2025-04-25 12:36:06,7
80.8,4.5,2501.0,2025-04-25 12:36:07,7
80.8,6.6,2000.0,2025-04-25 12:36:08,7
80.8,3.3,1600.0,2025-04-25 12:36:09,7
80.8,4.8,1800.0,2025-04-25 12:36:10,7
80.8,7.7,2000.0,2025-04-25 12:36:11,7
80.8,6.1,2000.0,2025-04-25 12:36:12,7
81.5,21.3,2500.0,2025-04-25 12:36:13,7
81.5,5.2,1600.0,2025-04-25 12:36:14,7
81.4,5.3,2500.0,2025-04-25 12:36:15,7
81.3,16.3,1800.0,2025-04-25 12:36:16,7
81.4,6.4,2501.0,2025-04-25 12:36:18,7
81.4,7.7,2000.0,2025-04-25 12:36:19,7
80.5,9.4,2000.0,2025-04-25 12:36:20,7
80.5,7.2,2501.0,2025-04-25 12:36:21,7
80.5,5.1,2000.0,2025-04-25 12:36:22,7
80.5,5.5,1800.0,2025-04-25 12:36:23,7
80.5,6.6,2000.0,2025-04-25 12:36:24,7
80.5,6.9,1800.0,2025-04-25 12:36:25,7
80.5,9.0,2501.0,2025-04-25 12:36:26,7
80.5,13.7,2501.0,2025-04-25 12:36:27,7
80.5,15.7,2501.0,2025-04-25 12:36:28,7
80.5,10.6,2501.0,2025-04-25 12:36:29,7
80.5,11.2,2501.0,2025-04-25 12:36:30,7
80.6,6.6,2000.0,2025-04-25 12:36:31,7
80.6,3.4,2501.0,2025-04-25 12:36:32,7
80.6,5.9,1600.0,2025-04-25 12:36:33,7
80.6,5.2,2501.0,2025-04-25 12:36:34,7
80.6,7.3,1800.0,2025-04-25 12:36:35,7
80.6,12.6,1800.0,2025-04-25 12:36:37,7
81.0,8.8,1800.0,2025-04-25 12:36:38,7
81.0,14.0,2501.0,2025-04-25 12:36:39,7
81.0,13.0,2501.0,2025-04-25 12:36:40,7
81.0,5.1,2501.0,2025-04-25 12:36:41,7
80.9,5.5,1800.0,2025-04-25 12:36:42,7
80.9,4.5,1800.0,2025-04-25 12:36:43,7
80.8,6.7,2501.0,2025-04-25 12:36:44,7
80.9,4.0,1800.0,2025-04-25 12:36:45,7
81.0,2.7,2501.0,2025-04-25 12:36:46,7
80.9,7.2,2000.0,2025-04-25 12:36:47,7
81.0,7.8,1800.0,2025-04-25 12:36:48,7
80.9,9.0,2500.0,2025-04-25 12:36:49,7
80.9,5.2,2500.0,2025-04-25 12:36:50,7
81.0,5.8,1800.0,2025-04-25 12:36:51,7
80.9,6.8,2501.0,2025-04-25 12:36:52,7
81.0,4.4,2000.0,2025-04-25 12:36:54,7
80.9,7.6,2000.0,2025-04-25 12:36:55,7
80.9,9.1,1600.0,2025-04-25 12:36:56,7
80.9,3.7,2501.0,2025-04-25 12:36:57,7
80.9,4.8,1800.0,2025-04-25 12:36:58,7
81.0,8.6,2500.0,2025-04-25 12:36:59,7
81.0,5.5,1400.0,2025-04-25 12:37:00,7
81.0,5.5,2501.0,2025-04-25 12:37:01,7
81.0,5.9,2501.0,2025-04-25 12:37:02,7
81.0,6.2,2000.0,2025-04-25 12:37:03,7
81.0,10.4,2501.0,2025-04-25 12:37:04,7
80.9,16.8,2501.0,2025-04-25 12:37:05,7
81.0,5.5,1600.0,2025-04-25 12:37:06,7
80.9,6.7,2501.0,2025-04-25 12:37:07,7
81.0,4.1,2501.0,2025-04-25 12:37:08,7
80.9,7.4,1400.0,2025-04-25 12:37:09,7
80.9,3.4,1600.0,2025-04-25 12:37:11,7
