cpu_ociosidade_dias,ram_percent,rede_sent,ram_uso,ram_livre,cpu_percent,cpu_freq,rede_recv,dataHora,maquinaId
8,70.9,195967,5971484672,2451193856,9.0,2501.0,382683,2025-04-24 19:06:52,6
8,70.9,195981,5968515072,2454183936,5.8,2501.0,382708,2025-04-24 19:06:53,6
8,70.9,195988,5970440192,2452770816,8.1,2501.0,382727,2025-04-24 19:06:54,6
8,70.8,195991,5963444224,2459250688,6.1,2501.0,382749,2025-04-24 19:06:55,6
8,70.9,195999,5969215488,2453504000,7.2,2501.0,382778,2025-04-24 19:06:56,6
8,70.9,196005,5967888384,2451681280,11.5,2501.0,382796,2025-04-24 19:06:58,6
8,70.9,196023,5972160512,2450505728,8.7,2501.0,382829,2025-04-24 19:06:59,6
8,70.9,196039,5971296256,2451365888,7.4,2501.0,382866,2025-04-24 19:07:00,6
8,70.8,196044,5965938688,2456723456,6.8,2501.0,382882,2025-04-24 19:07:01,6
8,70.9,196061,5967556608,2455257088,18.7,2501.0,382910,2025-04-24 19:07:02,6
8,70.8,196068,5959061504,2463600640,8.5,2501.0,382929,2025-04-24 19:07:03,6
8,70.8,196079,5962153984,2460508160,4.7,2501.0,382956,2025-04-24 19:07:04,6
8,70.7,196093,5959507968,2454859776,8.8,2501.0,382990,2025-04-24 19:07:05,6
8,70.8,196096,5960343552,2463932416,8.2,2501.0,383006,2025-04-24 19:07:07,6
8,70.9,196118,5967933440,2454884352,10.2,2501.0,383047,2025-04-24 19:07:08,6
8,70.8,196143,5962997760,2459807744,8.2,2501.0,383083,2025-04-24 19:07:09,6
8,70.9,196156,5969989632,2452733952,6.9,2501.0,383123,2025-04-24 19:07:10,6
8,70.9,196169,5972598784,2447155200,15.3,2501.0,383149,2025-04-24 19:07:11,6
8,70.9,196178,5970448384,2452226048,9.6,2501.0,383171,2025-04-24 19:07:12,6
8,70.9,196198,5970198528,2452525056,6.8,2501.0,383217,2025-04-24 19:07:13,6
8,70.8,196211,5966045184,2456629248,8.0,2501.0,383235,2025-04-24 19:07:15,6
8,70.9,196234,5968818176,2453913600,20.2,2501.0,383280,2025-04-24 19:07:16,6
8,70.9,196260,5968420864,2454523904,13.5,2501.0,383336,2025-04-24 19:07:17,6
8,70.9,196269,5971083264,2451705856,8.4,2501.0,383360,2025-04-24 19:07:18,6
8,70.9,196276,5964734464,2457976832,6.8,2501.0,383373,2025-04-24 19:07:19,6
8,70.6,196297,5943959552,2480058368,10.0,2501.0,383414,2025-04-24 19:07:20,6
8,70.5,196308,5935124480,2487619584,15.1,2501.0,383437,2025-04-24 19:07:21,6
8,70.5,196312,5936201728,2486263808,12.2,2501.0,383461,2025-04-24 19:07:23,6
8,70.6,196312,5941026816,2480963584,10.9,2501.0,383482,2025-04-24 19:07:24,6
8,70.5,196318,5945151488,2476986368,13.4,2501.0,383502,2025-04-24 19:07:25,6
8,70.5,196325,5938917376,2483826688,13.1,2501.0,383530,2025-04-24 19:07:26,6
8,70.6,196328,5949997056,2471706624,10.4,2501.0,383547,2025-04-24 19:07:27,6
8,70.6,196342,5953691648,2469015552,8.2,2501.0,383576,2025-04-24 19:07:28,6
8,70.5,196361,5937647616,2485215232,17.1,2501.0,383606,2025-04-24 19:07:29,6
8,70.7,196393,5955338240,2467401728,6.9,2501.0,383673,2025-04-24 19:07:31,6
8,70.6,196397,5943050240,2473082880,8.7,2501.0,383691,2025-04-24 19:07:32,6
8,70.7,196404,5950750720,2471911424,8.3,2501.0,383702,2025-04-24 19:07:33,6
8,70.7,196414,5947441152,2475302912,6.3,2501.0,383728,2025-04-24 19:07:34,6
8,70.5,196426,5938679808,2483982336,5.6,2501.0,383769,2025-04-24 19:07:35,6
8,70.6,196430,5947858944,2474803200,9.4,2501.0,383784,2025-04-24 19:07:36,6
8,70.7,196434,5957160960,2464604160,12.2,2501.0,383799,2025-04-24 19:07:37,6
