ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
71.9,12107239424,120,830737,622756,1700.0,25.4,4740935680,2025-04-21 21:31:53,9
71.9,12104585216,120,830857,622804,1700.0,18.1,4736638976,2025-04-21 21:31:54,9
72.0,12125609984,120,831008,622937,1700.0,20.9,4722589696,2025-04-21 21:31:56,9
71.9,12119662592,120,831132,622996,1700.0,22.8,4728209408,2025-04-21 21:31:58,9
71.9,12120260608,120,831239,623076,1700.0,17.8,4727660544,2025-04-21 21:32:00,9
71.9,12114849792,120,831438,623161,1700.0,26.9,4733575168,2025-04-21 21:32:02,9
71.9,12114657280,120,831633,623283,1700.0,24.7,4732710912,2025-04-21 21:32:04,9
71.9,12110094336,120,831824,623380,1700.0,24.6,4737642496,2025-04-21 21:32:05,9
71.8,12102848512,120,832010,623433,1700.0,22.9,4745097216,2025-04-21 21:32:07,9
71.9,12113801216,120,832205,623452,1700.0,21.2,4734832640,2025-04-21 21:32:09,9
71.9,12115660800,120,832410,623484,1700.0,23.3,4732284928,2025-04-21 21:32:11,9
71.9,12117057536,120,832536,623554,1700.0,16.8,4730884096,2025-04-21 21:32:12,9
71.8,12108238848,120,832710,623679,1700.0,20.7,4734623744,2025-04-21 21:32:14,9
71.9,12110372864,120,832899,623705,1700.0,22.6,4737728512,2025-04-21 21:32:16,9
70.8,11932012544,120,833111,623783,1700.0,32.5,4919091200,2025-04-21 21:32:18,9
70.5,11879190528,120,833254,623804,1700.0,25.2,4968493056,2025-04-21 21:32:20,9
70.7,11913265152,120,833589,623870,1700.0,34.4,4934606848,2025-04-21 21:32:21,9
70.7,11911536640,120,834199,624017,1700.0,22.2,4935323648,2025-04-21 21:32:23,9
70.7,11915571200,120,834966,624077,1700.0,24.3,4934000640,2025-04-21 21:32:25,9
70.7,11917766656,120,835474,624115,1700.0,20.1,4930113536,2025-04-21 21:32:27,9
70.7,11910492160,120,835816,624194,1700.0,33.3,4936720384,2025-04-21 21:32:29,9
70.6,11902173184,120,836138,624327,1700.0,32.9,4945686528,2025-04-21 21:32:30,9
70.7,11904970752,120,836571,624423,1700.0,22.9,4942708736,2025-04-21 21:32:32,9
70.7,11907428352,120,837006,624524,1700.0,26.1,4940591104,2025-04-21 21:32:34,9
70.7,11910029312,120,837415,624659,1700.0,22.1,4937924608,2025-04-21 21:32:36,9
70.7,11909505024,120,837790,624768,1700.0,19.1,4931850240,2025-04-21 21:32:38,9
70.7,11911438336,120,838225,624857,1700.0,23.3,4934746112,2025-04-21 21:32:39,9
70.7,11913027584,120,838684,624898,1700.0,30.7,4935045120,2025-04-21 21:32:41,9
70.6,11891433472,120,839148,624936,1700.0,19.4,4956106752,2025-04-21 21:32:43,9
70.6,11898945536,120,839554,625000,1700.0,23.8,4947275776,2025-04-21 21:32:45,9
70.7,11908268032,120,840017,625054,1700.0,23.3,4939603968,2025-04-21 21:32:46,9
70.7,11908116480,120,840452,625180,1700.0,23.3,4937940992,2025-04-21 21:32:48,9
70.7,11907424256,120,840864,625310,1700.0,25.2,4940447744,2025-04-21 21:32:50,9
70.7,11905826816,120,841275,625382,1700.0,27.6,4942143488,2025-04-21 21:32:52,9
70.7,11908362240,120,841726,625547,1700.0,24.0,4939862016,2025-04-21 21:32:54,9
70.6,11901259776,120,842142,625625,1700.0,21.5,4945645568,2025-04-21 21:32:55,9
70.7,11907776512,120,842548,625682,1700.0,19.8,4940189696,2025-04-21 21:32:57,9
70.7,11915124736,120,842948,625823,1700.0,24.2,4931657728,2025-04-21 21:32:59,9
70.7,11906007040,120,843414,625958,1700.0,37.7,4941864960,2025-04-21 21:33:01,9
70.7,11919450112,120,843896,626001,1700.0,23.1,4933234688,2025-04-21 21:33:02,9
70.7,11918077952,120,844894,626055,1700.0,26.6,4930764800,2025-04-21 21:33:04,9
70.7,11907923968,120,845399,626167,1700.0,21.5,4939948032,2025-04-21 21:33:06,9
70.6,11900665856,120,845810,626254,1700.0,21.8,4947206144,2025-04-21 21:33:08,9
70.6,11898429440,120,846210,626377,1700.0,21.6,4939874304,2025-04-21 21:33:10,9
