ram_percent,cpu_percent,cpu_freq,dataHora,maquinaId
91.2,34.7,2501.0,2025-04-25 11:34:58,7
91.2,22.1,2501.0,2025-04-25 11:34:59,7
91.1,19.3,2501.0,2025-04-25 11:35:00,7
91.1,21.9,2501.0,2025-04-25 11:35:01,7
91.0,22.1,2501.0,2025-04-25 11:35:02,7
91.0,20.2,2501.0,2025-04-25 11:35:03,7
91.0,18.1,2501.0,2025-04-25 11:35:04,7
91.0,19.6,2501.0,2025-04-25 11:35:05,7
91.1,18.5,2501.0,2025-04-25 11:35:06,7
91.2,21.3,2501.0,2025-04-25 11:35:07,7
91.0,24.7,2501.0,2025-04-25 11:35:08,7
91.1,23.5,2501.0,2025-04-25 11:35:09,7
91.3,28.8,2501.0,2025-04-25 11:35:10,7
91.2,17.2,2501.0,2025-04-25 11:35:11,7
91.4,51.5,2501.0,2025-04-25 11:35:12,7
91.3,48.7,2501.0,2025-04-25 11:35:13,7
91.3,25.9,2501.0,2025-04-25 11:35:15,7
91.4,15.6,2501.0,2025-04-25 11:35:16,7
91.4,17.9,2501.0,2025-04-25 11:35:17,7
91.5,32.2,2501.0,2025-04-25 11:35:18,7
91.3,34.5,2501.0,2025-04-25 11:35:19,7
91.3,18.0,2501.0,2025-04-25 11:35:20,7
91.4,13.6,2501.0,2025-04-25 11:35:21,7
91.3,17.2,2501.0,2025-04-25 11:35:22,7
91.4,23.6,2501.0,2025-04-25 11:35:23,7
91.4,17.2,2501.0,2025-04-25 11:35:24,7
91.4,20.7,2501.0,2025-04-25 11:35:25,7
91.3,14.4,2501.0,2025-04-25 11:35:26,7
91.2,21.8,2501.0,2025-04-25 11:35:27,7
91.2,28.7,2501.0,2025-04-25 11:35:28,7
91.1,48.4,2501.0,2025-04-25 11:35:29,7
91.2,31.0,2501.0,2025-04-25 11:35:30,7
91.2,18.2,2501.0,2025-04-25 11:35:31,7
91.1,22.2,2501.0,2025-04-25 11:35:33,7
91.1,18.5,2501.0,2025-04-25 11:35:34,7
91.1,20.7,2501.0,2025-04-25 11:35:35,7
91.1,21.4,2501.0,2025-04-25 11:35:36,7
91.1,19.8,2501.0,2025-04-25 11:35:37,7
91.2,29.9,2501.0,2025-04-25 11:35:38,7
90.9,35.9,2501.0,2025-04-25 11:35:39,7
90.8,85.1,2501.0,2025-04-25 11:35:40,7
90.9,83.8,2501.0,2025-04-25 11:35:42,7
90.9,84.1,2501.0,2025-04-25 11:35:43,7
90.7,93.7,2501.0,2025-04-25 11:35:44,7
90.5,98.0,2501.0,2025-04-25 11:35:45,7
90.7,76.4,2501.0,2025-04-25 11:35:46,7
90.6,70.3,2501.0,2025-04-25 11:35:48,7
90.7,62.1,2501.0,2025-04-25 11:35:49,7
90.8,31.4,2501.0,2025-04-25 11:35:50,7
90.8,37.9,2501.0,2025-04-25 11:35:51,7
90.8,18.1,2501.0,2025-04-25 11:35:52,7
90.8,23.5,2501.0,2025-04-25 11:35:53,7
90.9,25.5,2501.0,2025-04-25 11:35:54,7
90.8,29.4,2501.0,2025-04-25 11:35:55,7
90.8,19.9,2501.0,2025-04-25 11:35:56,7
90.8,21.2,2501.0,2025-04-25 11:35:57,7
90.7,18.1,2501.0,2025-04-25 11:35:58,7
90.8,4.5,2501.0,2025-04-25 11:35:59,7
90.9,14.9,2501.0,2025-04-25 11:36:00,7
90.9,8.8,2501.0,2025-04-25 11:36:02,7
90.9,13.8,2501.0,2025-04-25 11:36:03,7
91.0,33.8,2501.0,2025-04-25 11:36:04,7
91.1,21.1,2501.0,2025-04-25 11:36:05,7
91.1,17.4,2501.0,2025-04-25 11:36:06,7
91.1,26.1,2501.0,2025-04-25 11:36:07,7
91.1,21.3,2501.0,2025-04-25 11:36:08,7
91.0,17.0,2501.0,2025-04-25 11:36:09,7
91.0,19.0,2501.0,2025-04-25 11:36:10,7
91.1,20.1,2501.0,2025-04-25 11:36:11,7
91.0,16.9,2501.0,2025-04-25 11:36:12,7
91.7,49.4,2501.0,2025-04-25 11:36:13,7
91.8,18.3,2501.0,2025-04-25 11:36:14,7
91.8,24.1,2501.0,2025-04-25 11:36:15,7
91.8,17.4,2501.0,2025-04-25 11:36:16,7
91.7,38.9,2501.0,2025-04-25 11:36:17,7
91.7,21.8,2501.0,2025-04-25 11:36:18,7
90.7,40.1,2501.0,2025-04-25 11:36:19,7
91.0,54.4,2501.0,2025-04-25 11:36:21,7
90.7,67.9,2501.0,2025-04-25 11:36:22,7
90.2,23.1,2501.0,2025-04-25 11:36:23,7
90.2,22.8,2501.0,2025-04-25 11:36:24,7
90.1,8.3,2501.0,2025-04-25 11:36:25,7
90.1,7.9,2501.0,2025-04-25 11:36:26,7
90.1,8.6,2501.0,2025-04-25 11:36:27,7
90.2,10.3,2000.0,2025-04-25 11:36:28,7
90.2,11.7,2501.0,2025-04-25 11:36:29,7
90.2,7.1,2501.0,2025-04-25 11:36:30,7
90.3,12.5,2501.0,2025-04-25 11:36:31,7
90.3,7.1,2501.0,2025-04-25 11:36:32,7
90.3,10.8,1600.0,2025-04-25 11:36:33,7
90.3,18.0,1200.0,2025-04-25 11:36:34,7
90.3,6.4,2501.0,2025-04-25 11:36:35,7
90.3,10.0,2000.0,2025-04-25 11:36:36,7
90.4,11.6,2501.0,2025-04-25 11:36:37,7
90.4,11.2,2501.0,2025-04-25 11:36:38,7
90.4,33.4,2501.0,2025-04-25 11:36:40,7
90.4,35.9,2501.0,2025-04-25 11:36:41,7
90.4,45.8,2501.0,2025-04-25 11:36:42,7
90.4,59.9,2501.0,2025-04-25 11:36:43,7
90.4,17.0,1800.0,2025-04-25 11:36:44,7
