ram_uso,cpu_freq,ram_percent,cpu_percent,cpu_ociosidade_dias,rede_sent,rede_recv,ram_livre,dataHora,maquinaId
7365545984,2501.0,87.4,65.1,5,82645,146590,1057390592,2025-04-21 21:26:02,4
7368564736,2501.0,87.9,51.2,5,82701,146695,1013039104,2025-04-21 21:26:04,4
7419830272,2501.0,88.1,83.8,5,82713,146709,1002897408,2025-04-21 21:26:05,4
7427883008,2501.0,88.2,80.2,5,82715,146711,994770944,2025-04-21 21:26:07,4
7432757248,2501.0,88.2,93.1,5,82718,146715,988467200,2025-04-21 21:26:08,4
7435567104,2501.0,88.3,79.9,5,82723,146723,987074560,2025-04-21 21:26:09,4
7435984896,2501.0,88.3,60.0,5,82741,146739,986677248,2025-04-21 21:26:10,4
7444086784,2501.0,88.4,84.1,5,82742,146740,978718720,2025-04-21 21:26:12,4
7448551424,2501.0,88.4,89.9,5,82750,146748,974172160,2025-04-21 21:26:13,4
7451475968,2501.0,88.5,75.0,5,82751,146749,971395072,2025-04-21 21:26:14,4
7457206272,2501.0,88.5,79.3,5,82754,146753,965369856,2025-04-21 21:26:15,4
7467819008,2501.0,88.7,81.8,5,82754,146753,954970112,2025-04-21 21:26:16,4
7463571456,2501.0,88.6,58.1,5,82754,146753,959565824,2025-04-21 21:26:17,4
7463411712,2501.0,88.6,71.2,5,82756,146756,957251584,2025-04-21 21:26:19,4
7463018496,2501.0,88.6,83.3,5,82757,146757,959467520,2025-04-21 21:26:20,4
7479185408,2501.0,88.8,88.0,5,82759,146761,952475648,2025-04-21 21:26:22,4
7471759360,2501.0,88.7,71.8,5,82759,146761,951664640,2025-04-21 21:26:23,4
7470190592,2501.0,88.7,74.1,5,82761,146770,952479744,2025-04-21 21:26:24,4
7470804992,2501.0,88.7,60.8,5,82762,146773,950861824,2025-04-21 21:26:26,4
7475036160,2501.0,88.7,91.1,5,82764,146776,947658752,2025-04-21 21:26:27,4
7490183168,2501.0,88.9,60.8,5,82766,146780,932503552,2025-04-21 21:26:28,4
7520374784,2501.0,89.3,39.2,5,82766,146780,902295552,2025-04-21 21:26:29,4
