ram_uso,cpu_freq,ram_percent,cpu_percent,cpu_ociosidade_dias,rede_sent,rede_recv,ram_livre,dataHora,maquinaId
7262531584,2501.0,86.2,45.1,5,23264,37643,1161457664,2025-04-21 19:44:46,4
7254953984,2501.0,86.1,66.1,5,23270,37696,1167900672,2025-04-21 19:44:47,4
7253278720,2501.0,86.1,55.4,5,23278,37720,1171718144,2025-04-21 19:44:48,4
7256403968,2501.0,86.2,62.9,5,23295,37782,1161338880,2025-04-21 19:44:49,4
7268126720,1400.0,86.3,28.2,5,23295,37788,1155391488,2025-04-21 19:44:50,4
7262089216,2501.0,86.2,14.3,5,23296,37796,1160572928,2025-04-21 19:44:51,4
7267807232,2501.0,86.3,78.8,5,23299,37805,1168015360,2025-04-21 19:44:53,4
7256936448,2501.0,86.1,24.7,5,23309,37853,1174159360,2025-04-21 19:44:54,4
7256612864,2501.0,86.2,35.7,5,23322,37920,1166589952,2025-04-21 19:44:55,4
7255470080,2501.0,86.1,28.7,5,23336,37992,1168363520,2025-04-21 19:44:56,4
7251656704,2501.0,86.1,73.4,5,23342,38039,1177124864,2025-04-21 19:44:57,4
7260094464,2501.0,86.2,54.0,5,23353,38125,1170886656,2025-04-21 19:44:59,4
7247642624,2501.0,86.1,66.1,5,23375,38202,1165938688,2025-04-21 19:45:00,4
7256940544,2501.0,86.2,33.8,5,23395,38253,1166905344,2025-04-21 19:45:01,4
7259889664,2501.0,86.2,44.4,5,23411,38296,1161592832,2025-04-21 19:45:02,4
7258509312,2501.0,86.2,11.6,5,23439,38349,1164201984,2025-04-21 19:45:03,4
7265124352,2501.0,86.3,54.8,5,23452,38387,1156034560,2025-04-21 19:45:04,4
7254896640,2501.0,86.2,84.7,5,23455,38401,1162539008,2025-04-21 19:45:06,4
7266430976,2501.0,86.3,49.0,5,23459,38406,1156861952,2025-04-21 19:45:08,4
7269396480,800.0,86.3,21.6,5,23460,38411,1154293760,2025-04-21 19:45:09,4
7262679040,2501.0,86.2,11.8,5,23462,38417,1159983104,2025-04-21 19:45:10,4
7262724096,2501.0,86.2,4.9,5,23463,38417,1160052736,2025-04-21 19:45:11,4
7266037760,800.0,86.3,6.6,5,23469,38452,1156943872,2025-04-21 19:45:12,4
7262453760,2000.0,86.2,9.6,5,23470,38465,1158369280,2025-04-21 19:45:13,4
7271813120,2501.0,86.3,6.9,5,23471,38468,1152421888,2025-04-21 19:45:14,4
7276318720,2501.0,86.4,15.8,5,23476,38503,1146605568,2025-04-21 19:45:16,4
