ram_percent,cpu_percent,cpu_freq,dataHora,maquinaId
79.9,5.6,2501.0,2025-04-25 12:03:47,7
79.9,4.1,1800.0,2025-04-25 12:03:48,7
79.9,4.9,2501.0,2025-04-25 12:03:49,7
80.0,6.4,1600.0,2025-04-25 12:03:50,7
80.0,4.4,1400.0,2025-04-25 12:03:51,7
79.9,3.7,1600.0,2025-04-25 12:03:52,7
80.0,5.2,1800.0,2025-04-25 12:03:53,7
80.0,2.6,2000.0,2025-04-25 12:03:55,7
80.0,6.3,2000.0,2025-04-25 12:03:56,7
80.0,1.5,1600.0,2025-04-25 12:03:57,7
80.0,5.6,1200.0,2025-04-25 12:03:58,7
80.0,7.6,2000.0,2025-04-25 12:03:59,7
79.9,6.7,1800.0,2025-04-25 12:04:00,7
79.9,8.2,2000.0,2025-04-25 12:04:01,7
80.0,7.9,2000.0,2025-04-25 12:04:02,7
80.0,11.1,2501.0,2025-04-25 12:04:03,7
80.0,8.4,1800.0,2025-04-25 12:04:04,7
79.9,7.8,1800.0,2025-04-25 12:04:05,7
79.8,3.4,1600.0,2025-04-25 12:04:06,7
79.8,3.3,2000.0,2025-04-25 12:04:07,7
79.5,2.9,1600.0,2025-04-25 12:04:08,7
79.7,6.3,1600.0,2025-04-25 12:04:09,7
79.6,4.5,2500.0,2025-04-25 12:04:10,7
79.6,2.6,2000.0,2025-04-25 12:04:12,7
79.5,4.3,2000.0,2025-04-25 12:04:13,7
79.7,3.0,1600.0,2025-04-25 12:04:14,7
79.6,3.3,2000.0,2025-04-25 12:04:15,7
79.7,3.3,1800.0,2025-04-25 12:04:16,7
79.6,4.5,1600.0,2025-04-25 12:04:17,7
79.6,6.3,2000.0,2025-04-25 12:04:18,7
79.6,5.9,1600.0,2025-04-25 12:04:19,7
79.7,8.6,1600.0,2025-04-25 12:04:20,7
79.6,4.8,2000.0,2025-04-25 12:04:21,7
79.7,7.0,1600.0,2025-04-25 12:04:22,7
79.7,4.5,1400.0,2025-04-25 12:04:23,7
79.7,4.5,2000.0,2025-04-25 12:04:24,7
79.7,4.0,2000.0,2025-04-25 12:04:25,7
79.7,5.8,2000.0,2025-04-25 12:04:26,7
79.7,14.9,2501.0,2025-04-25 12:04:28,7
79.6,10.4,2500.0,2025-04-25 12:04:29,7
79.4,6.7,2000.0,2025-04-25 12:04:30,7
79.5,4.4,1600.0,2025-04-25 12:04:31,7
79.5,3.4,1400.0,2025-04-25 12:04:32,7
79.5,4.1,1800.0,2025-04-25 12:04:33,7
79.5,3.7,1600.0,2025-04-25 12:04:34,7
79.5,3.8,1800.0,2025-04-25 12:04:35,7
79.5,1.8,1800.0,2025-04-25 12:04:36,7
79.5,5.6,2000.0,2025-04-25 12:04:37,7
79.5,5.9,1800.0,2025-04-25 12:04:38,7
79.5,25.0,2501.0,2025-04-25 12:04:39,7
79.5,63.8,2501.0,2025-04-25 12:04:40,7
79.6,38.1,2501.0,2025-04-25 12:04:41,7
79.6,30.1,2501.0,2025-04-25 12:04:42,7
79.6,31.5,2501.0,2025-04-25 12:04:43,7
79.7,55.4,2501.0,2025-04-25 12:04:45,7
79.8,4.1,1800.0,2025-04-25 12:04:46,7
79.7,2.2,1800.0,2025-04-25 12:04:47,7
79.8,3.8,2500.0,2025-04-25 12:04:48,7
79.7,2.2,1400.0,2025-04-25 12:04:49,7
79.8,8.6,2500.0,2025-04-25 12:04:50,7
79.7,4.1,2501.0,2025-04-25 12:04:51,7
79.8,10.1,2501.0,2025-04-25 12:04:52,7
79.7,11.8,1800.0,2025-04-25 12:04:53,7
79.8,4.4,1800.0,2025-04-25 12:04:54,7
80.3,40.9,2501.0,2025-04-25 12:04:55,7
80.8,68.0,2501.0,2025-04-25 12:04:56,7
80.7,4.5,2501.0,2025-04-25 12:04:57,7
80.8,0.7,2501.0,2025-04-25 12:04:58,7
80.7,3.0,2501.0,2025-04-25 12:05:00,7
80.8,7.1,2000.0,2025-04-25 12:05:01,7
