cpu_ociosidade_dias,ram_percent,rede_sent,ram_uso,ram_livre,cpu_percent,cpu_freq,rede_recv,dataHora,maquinaId
7,87.3,227210,7353319424,1069563904,8.9,2501.0,445272,2025-04-24 15:04:33,6
7,87.3,227237,7355392000,1067589632,5.6,2501.0,445341,2025-04-24 15:04:34,6
7,87.3,227254,7353790464,1069711360,14.8,2501.0,445371,2025-04-24 15:04:35,6
7,87.3,227271,7354253312,1068400640,28.6,2501.0,445408,2025-04-24 15:04:37,6
7,87.4,227286,7357882368,1064521728,17.2,2501.0,445437,2025-04-24 15:04:38,6
7,87.4,227299,7361331200,1061421056,40.5,2501.0,445455,2025-04-24 15:04:39,6
7,87.5,227325,7367573504,1055199232,19.0,2501.0,445496,2025-04-24 15:04:40,6
7,87.5,227342,7370199040,1052463104,10.1,2501.0,445585,2025-04-24 15:04:41,6
7,87.5,227368,7363260416,1056874496,46.2,2501.0,445639,2025-04-24 15:04:43,6
7,87.4,227391,7363391488,1059053568,28.9,2501.0,445683,2025-04-24 15:04:44,6
7,87.5,227411,7372881920,1049858048,20.3,2501.0,445769,2025-04-24 15:04:45,6
7,87.4,227431,7362580480,1060237312,44.0,2501.0,445830,2025-04-24 15:04:47,6
7,87.4,227451,7364866048,1058922496,21.0,2501.0,445877,2025-04-24 15:04:48,6
7,87.4,227469,7363883008,1058410496,29.8,2501.0,445926,2025-04-24 15:04:49,6
7,87.6,227501,7373312000,1049616384,37.8,2501.0,446034,2025-04-24 15:04:50,6
7,87.5,227518,7371317248,1051557888,53.9,2501.0,446091,2025-04-24 15:04:51,6
7,87.5,227547,7373864960,1048797184,27.1,2501.0,446137,2025-04-24 15:04:52,6
7,87.6,227590,7376195584,1046466560,51.9,2501.0,446262,2025-04-24 15:04:54,6
7,87.5,227655,7370022912,1052749824,34.1,2501.0,446376,2025-04-24 15:04:55,6
7,87.4,227703,7369449472,1048526848,30.9,2501.0,446477,2025-04-24 15:04:56,6
7,87.4,227729,7364046848,1058725888,10.4,2501.0,446553,2025-04-24 15:04:58,6
7,87.5,227749,7366332416,1057107968,10.8,2501.0,446591,2025-04-24 15:04:59,6
7,87.4,227765,7364943872,1057804288,7.7,2501.0,446625,2025-04-24 15:05:00,6
7,87.4,227780,7352242176,1069977600,24.8,2501.0,446679,2025-04-24 15:05:01,6
7,87.4,227796,7358259200,1065201664,19.4,2501.0,446710,2025-04-24 15:05:02,6
7,87.4,227819,7363031040,1059741696,11.8,2501.0,446751,2025-04-24 15:05:04,6
7,87.4,227845,7361396736,1063583744,9.9,2501.0,446790,2025-04-24 15:05:05,6
7,87.3,227874,7353778176,1068982272,4.9,2501.0,446832,2025-04-24 15:05:06,6
7,87.4,227883,7360217088,1062211584,22.6,2501.0,446862,2025-04-24 15:05:07,6
