ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
71.4,12054233088,121,1041273,669031,1700.0,39.1,4805746688,2025-04-21 21:49:05,9
71.7,12081528832,121,1041746,669070,1700.0,27.0,4767993856,2025-04-21 21:49:07,9
71.5,12053549056,121,1042196,669162,1700.0,28.7,4793929728,2025-04-21 21:49:09,9
71.3,12006273024,121,1042604,669197,1700.0,24.9,4842127360,2025-04-21 21:49:11,9
71.4,12028792832,121,1043095,669238,1700.0,16.7,4818911232,2025-04-21 21:49:12,9
71.0,11969589248,121,1043707,669273,1700.0,27.4,4879650816,2025-04-21 21:49:14,9
71.2,11998650368,121,1044373,669317,1700.0,18.3,4851646464,2025-04-21 21:49:16,9
71.3,12013666304,121,1045018,669363,1700.0,17.0,4833873920,2025-04-21 21:49:18,9
71.1,11978391552,121,1045519,669419,1700.0,21.6,4863676416,2025-04-21 21:49:19,9
71.5,12040085504,121,1046142,669490,1700.0,16.6,4806242304,2025-04-21 21:49:21,9
71.1,11971117056,121,1046594,669582,1700.0,19.7,4876812288,2025-04-21 21:49:23,9
71.0,11960766464,121,1047042,669664,1700.0,14.2,4872912896,2025-04-21 21:49:25,9
71.0,11957891072,121,1047483,669705,1700.0,16.0,4889980928,2025-04-21 21:49:26,9
70.9,11948552192,121,1047928,669748,1700.0,15.1,4899368960,2025-04-21 21:49:28,9
70.8,11928977408,121,1048392,669783,1700.0,15.8,4919349248,2025-04-21 21:49:30,9
70.5,11869462528,121,1048815,669822,1700.0,14.6,4977364992,2025-04-21 21:49:32,9
70.1,11802939392,121,1049259,669856,1700.0,18.8,5045653504,2025-04-21 21:49:34,9
70.1,11805306880,121,1049713,669893,1700.0,16.9,5045325824,2025-04-21 21:49:35,9
70.1,11802664960,121,1050159,669940,1700.0,13.5,5042941952,2025-04-21 21:49:37,9
70.1,11806248960,121,1050623,670027,1700.0,14.8,5042319360,2025-04-21 21:49:39,9
70.0,11800518656,121,1051071,670155,1700.0,14.6,5047377920,2025-04-21 21:49:41,9
70.0,11800424448,121,1051514,670205,1700.0,22.5,5038370816,2025-04-21 21:49:42,9
70.1,11817971712,121,1052098,670361,1700.0,28.9,5028352000,2025-04-21 21:49:44,9
70.2,11821420544,121,1052742,670439,1700.0,18.0,5027684352,2025-04-21 21:49:46,9
