ram_uso,cpu_freq,ram_percent,cpu_percent,cpu_ociosidade_dias,rede_sent,rede_recv,ram_livre,dataHora,maquinaId
7761313792,2501.0,92.1,42.8,5,86620,152155,662405120,2025-04-21 21:41:55,4
7775731712,2000.0,92.3,28.5,5,86627,152162,646991872,2025-04-21 21:41:56,4
7790338048,2501.0,92.9,51.4,5,86631,152166,598515712,2025-04-21 21:41:58,4
7838941184,2501.0,93.1,50.9,5,86631,152166,585469952,2025-04-21 21:42:00,4
7848300544,2501.0,93.2,66.3,5,86650,152189,575918080,2025-04-21 21:42:01,4
7844302848,2501.0,93.1,57.5,5,86652,152190,584466432,2025-04-21 21:42:03,4
7845441536,2501.0,93.1,44.3,5,86653,152190,579526656,2025-04-21 21:42:04,4
7844982784,2501.0,93.1,62.3,5,86660,152197,576802816,2025-04-21 21:42:06,4
7845462016,2501.0,93.1,58.3,5,86663,152199,577560576,2025-04-21 21:42:07,4
7846055936,2501.0,93.2,43.0,5,86663,152201,576524288,2025-04-21 21:42:09,4
7858630656,2501.0,93.3,42.2,5,86666,152205,564547584,2025-04-21 21:42:10,4
7855849472,2501.0,93.3,53.2,5,86666,152206,567963648,2025-04-21 21:42:12,4
7858102272,2501.0,93.3,51.3,5,86666,152207,566345728,2025-04-21 21:42:14,4
7840325632,2501.0,93.1,67.8,5,86672,152214,582766592,2025-04-21 21:42:15,4
7844896768,2501.0,93.1,50.6,5,86677,152217,584339456,2025-04-21 21:42:17,4
7838433280,2501.0,93.1,50.0,5,86679,152217,584663040,2025-04-21 21:42:18,4
7851315200,2501.0,93.2,73.2,5,86682,152220,569831424,2025-04-21 21:42:20,4
7864274944,2501.0,93.4,58.6,5,86683,152221,559767552,2025-04-21 21:42:22,4
7859183616,2501.0,93.3,63.1,5,86683,152221,563822592,2025-04-21 21:42:23,4
7854276608,2501.0,93.3,43.6,5,86685,152223,568586240,2025-04-21 21:42:25,4
7834050560,2501.0,93.0,57.0,5,86706,152246,589082624,2025-04-21 21:42:26,4
7829106688,2501.0,93.2,67.6,5,86709,152248,574550016,2025-04-21 21:42:28,4
7857704960,2501.0,93.3,42.9,5,86710,152251,565252096,2025-04-21 21:42:29,4
7846154240,2501.0,93.2,35.0,5,86720,152264,554356736,2025-04-21 21:42:30,4
7878737920,2501.0,93.6,33.9,5,86725,152269,536248320,2025-04-21 21:42:31,4
7898071040,2501.0,93.8,11.8,5,86725,152269,517767168,2025-04-21 21:42:32,4
7905239040,2501.0,93.9,23.2,5,86725,152269,518983680,2025-04-21 21:42:34,4
7909711872,2501.0,93.9,44.7,5,86726,152269,513990656,2025-04-21 21:42:35,4
7922704384,2501.0,94.1,26.0,5,86726,152271,500981760,2025-04-21 21:42:36,4
7928709120,2501.0,94.1,29.2,5,86737,152294,488071168,2025-04-21 21:42:37,4
7933759488,2501.0,94.2,60.4,5,86740,152295,480067584,2025-04-21 21:42:38,4
7940939776,2501.0,94.3,30.5,5,86740,152295,481546240,2025-04-21 21:42:40,4
7947395072,2501.0,94.4,50.2,5,86740,152296,487026688,2025-04-21 21:42:41,4
7941492736,2501.0,94.4,78.8,5,86752,152307,481488896,2025-04-21 21:42:43,4
7935176704,2501.0,94.2,94.5,5,86770,152333,487559168,2025-04-21 21:42:44,4
7933296640,2501.0,94.2,29.9,5,86779,152339,490090496,2025-04-21 21:42:45,4
8004616192,2501.0,95.4,93.1,5,86821,152399,429486080,2025-04-21 21:42:48,4
7894749184,2501.0,93.7,76.7,5,86840,152434,527650816,2025-04-21 21:42:49,4
7899713536,2501.0,93.8,19.4,5,86853,152449,523218944,2025-04-21 21:42:50,4
7898550272,2501.0,93.7,17.2,5,86856,152451,527142912,2025-04-21 21:42:51,4
7898001408,2501.0,93.8,10.6,5,86862,152455,524918784,2025-04-21 21:42:52,4
7804346368,2501.0,92.7,35.9,5,86864,152457,620494848,2025-04-21 21:42:54,4
7732039680,2501.0,91.8,57.3,5,86866,152459,690622464,2025-04-21 21:42:55,4
7736451072,2501.0,91.9,17.0,5,86880,152469,686346240,2025-04-21 21:42:56,4
7734530048,2501.0,91.8,17.7,5,86891,152483,688128000,2025-04-21 21:42:57,4
7782309888,2501.0,92.4,30.6,5,87034,152750,640303104,2025-04-21 21:42:58,4
7806214144,2501.0,92.7,48.8,5,87080,152861,617091072,2025-04-21 21:42:59,4
7794274304,2501.0,92.7,55.7,5,87114,152921,616587264,2025-04-21 21:43:01,4
7823196160,2501.0,92.9,32.6,5,87121,152935,601989120,2025-04-21 21:43:02,4
7838470144,2501.0,93.1,25.4,5,87167,153009,584257536,2025-04-21 21:43:03,4
7839760384,2501.0,93.1,17.1,5,87167,153015,582901760,2025-04-21 21:43:04,4
7836323840,1800.0,93.0,11.8,5,87178,153037,592031744,2025-04-21 21:43:05,4
7849082880,2501.0,93.2,22.5,5,87180,153041,569159680,2025-04-21 21:43:06,4
7884644352,2501.0,93.6,65.2,5,87205,153078,539791360,2025-04-21 21:43:08,4
7880437760,2501.0,93.6,33.2,5,87208,153086,539439104,2025-04-21 21:43:09,4
7902994432,2501.0,93.8,25.9,5,87209,153090,519733248,2025-04-21 21:43:10,4
7886430208,1800.0,93.6,10.2,5,87212,153097,536367104,2025-04-21 21:43:11,4
7881854976,2501.0,93.6,8.6,5,87219,153103,543002624,2025-04-21 21:43:12,4
7875981312,2501.0,93.5,10.1,5,87221,153106,546697216,2025-04-21 21:43:13,4
7878164480,1400.0,93.5,9.1,5,87223,153106,547094528,2025-04-21 21:43:14,4
7800954880,2501.0,92.6,47.7,5,87224,153106,621707264,2025-04-21 21:43:16,4
7805181952,2000.0,92.7,6.9,5,87224,153107,617508864,2025-04-21 21:43:17,4
7799963648,2501.0,92.6,37.4,5,87224,153107,615522304,2025-04-21 21:43:18,4
7806414848,1400.0,92.7,19.6,5,87224,153107,616251392,2025-04-21 21:43:19,4
7804239872,1400.0,92.7,9.9,5,87224,153107,618442752,2025-04-21 21:43:20,4
7803224064,2000.0,92.6,10.2,5,87224,153107,618594304,2025-04-21 21:43:21,4
7802458112,1800.0,92.6,6.3,5,87225,153107,620613632,2025-04-21 21:43:23,4
7798370304,2501.0,92.6,15.5,5,87225,153107,624349184,2025-04-21 21:43:24,4
7798575104,2500.0,92.6,25.9,5,87225,153107,624078848,2025-04-21 21:43:25,4
7796350976,2501.0,92.6,15.2,5,87245,153138,626348032,2025-04-21 21:43:26,4
7800283136,2000.0,92.6,8.4,5,87245,153140,623640576,2025-04-21 21:43:27,4
7792513024,1800.0,92.5,25.7,5,87247,153143,630149120,2025-04-21 21:43:28,4
7790518272,2501.0,92.4,17.9,5,87248,153148,640557056,2025-04-21 21:43:29,4
