cpu_ociosidade_dias,ram_percent,rede_sent,ram_uso,ram_livre,cpu_percent,cpu_freq,rede_recv,dataHora,maquinaId
7,84.9,235069,7149809664,1272963072,45.6,2501.0,462056,2025-04-24 15:12:38,6
7,85.0,235103,7160434688,1262460928,26.5,2501.0,462115,2025-04-24 15:12:39,6
7,84.6,235111,7124131840,1297203200,23.6,2501.0,462140,2025-04-24 15:12:40,6
7,84.4,235135,7113166848,1307709440,21.9,2501.0,462183,2025-04-24 15:12:42,6
7,84.5,235142,7121301504,1299767296,13.4,2501.0,462205,2025-04-24 15:12:43,6
7,84.5,235165,7126953984,1295867904,14.0,2501.0,462245,2025-04-24 15:12:44,6
7,84.7,235172,7130890240,1291698176,10.4,2501.0,462269,2025-04-24 15:12:45,6
7,84.7,235194,7134920704,1287815168,6.2,2501.0,462302,2025-04-24 15:12:46,6
7,84.7,235217,7133642752,1287778304,14.0,2501.0,462343,2025-04-24 15:12:47,6
7,84.7,235224,7138140160,1284521984,15.9,2501.0,462361,2025-04-24 15:12:49,6
7,84.8,235246,7140495360,1282269184,8.8,2501.0,462402,2025-04-24 15:12:50,6
7,84.7,235250,7136722944,1285947392,7.1,2501.0,462416,2025-04-24 15:12:51,6
7,84.8,235283,7145181184,1276301312,12.1,2501.0,462507,2025-04-24 15:12:52,6
7,84.9,235297,7153598464,1269063680,19.8,2501.0,462547,2025-04-24 15:12:53,6
7,84.7,235317,7137558528,1285320704,25.8,2501.0,462586,2025-04-24 15:12:54,6
7,84.9,235331,7150346240,1272332288,23.9,2501.0,462621,2025-04-24 15:12:55,6
7,84.8,235351,7154040832,1268690944,19.6,2501.0,462693,2025-04-24 15:12:57,6
7,84.9,235366,7151222784,1270243328,35.2,2501.0,462719,2025-04-24 15:12:58,6
7,84.9,235390,7144235008,1278537728,34.9,2501.0,462760,2025-04-24 15:12:59,6
7,84.9,235402,7153074176,1269698560,24.3,2501.0,462809,2025-04-24 15:13:01,6
7,84.9,235447,7153270784,1269489664,34.1,2501.0,462900,2025-04-24 15:13:02,6
7,85.0,235485,7155978240,1266221056,22.9,2501.0,462975,2025-04-24 15:13:03,6
7,85.1,235493,7166484480,1256288256,26.5,2501.0,462998,2025-04-24 15:13:04,6
7,85.0,235521,7160774656,1257308160,8.4,2501.0,463048,2025-04-24 15:13:05,6
7,85.1,235526,7161524224,1261268992,17.4,2501.0,463066,2025-04-24 15:13:07,6
7,85.0,235551,7156649984,1262501888,27.8,2501.0,463110,2025-04-24 15:13:08,6
7,85.1,235570,7168204800,1254547456,27.0,2501.0,463164,2025-04-24 15:13:09,6
7,85.2,235589,7173943296,1248157696,35.9,2501.0,463219,2025-04-24 15:13:11,6
7,84.8,235636,7140442112,1282023424,60.6,2501.0,463337,2025-04-24 15:13:13,6
7,84.9,235659,7147364352,1274707968,30.2,2501.0,463377,2025-04-24 15:13:14,6
7,84.9,235664,7150481408,1271484416,8.3,2501.0,463394,2025-04-24 15:13:16,6
7,85.0,235688,7158263808,1263677440,15.1,2501.0,463443,2025-04-24 15:13:17,6
7,85.1,235693,7166087168,1256574976,8.3,2501.0,463454,2025-04-24 15:13:18,6
7,85.1,235707,7165009920,1257652224,9.1,2501.0,463491,2025-04-24 15:13:19,6
7,85.1,235721,7164932096,1257402368,5.8,2501.0,463514,2025-04-24 15:13:20,6
7,85.1,235753,7166005248,1256591360,21.7,2501.0,463577,2025-04-24 15:13:22,6
7,85.0,235758,7157198848,1265532928,10.5,2501.0,463585,2025-04-24 15:13:23,6
7,85.1,235786,7167164416,1255563264,6.1,2501.0,463662,2025-04-24 15:13:24,6
7,85.1,235798,7167381504,1255280640,3.5,2501.0,463689,2025-04-24 15:13:25,6
7,85.1,235818,7170920448,1251807232,6.1,2501.0,463738,2025-04-24 15:13:26,6
7,85.1,235826,7168483328,1254178816,9.9,2501.0,463761,2025-04-24 15:13:27,6
7,85.1,235849,7164616704,1258156032,8.1,2501.0,463800,2025-04-24 15:13:29,6
7,85.1,235870,7167180800,1255591936,8.2,2501.0,463837,2025-04-24 15:13:30,6
7,85.1,235888,7163203584,1259560960,6.4,2501.0,463875,2025-04-24 15:13:31,6
7,85.1,235918,7164526592,1258692608,8.4,2501.0,463933,2025-04-24 15:13:32,6
7,85.0,235951,7161856000,1256046592,22.8,2501.0,464000,2025-04-24 15:13:33,6
7,85.0,235977,7154704384,1268350976,8.2,2501.0,464044,2025-04-24 15:13:34,6
7,84.9,235987,7123070976,1290665984,10.6,2501.0,464076,2025-04-24 15:13:36,6
7,84.6,235992,7127863296,1293750272,11.5,2501.0,464095,2025-04-24 15:13:37,6
7,84.7,236006,7135145984,1288282112,6.1,2501.0,464129,2025-04-24 15:13:38,6
7,84.8,236016,7140368384,1282293760,10.0,2501.0,464151,2025-04-24 15:13:39,6
7,84.9,236034,7146082304,1277022208,11.7,2501.0,464205,2025-04-24 15:13:40,6
7,84.8,236047,7140311040,1282461696,5.5,2501.0,464243,2025-04-24 15:13:41,6
7,84.8,236054,7145934848,1276948480,5.4,2501.0,464265,2025-04-24 15:13:43,6
7,84.9,236076,7152091136,1270788096,7.9,2501.0,464310,2025-04-24 15:13:44,6
7,84.8,236079,7141715968,1281056768,28.4,2501.0,464323,2025-04-24 15:13:45,6
7,84.8,236105,7143026688,1279635456,14.1,2501.0,464370,2025-04-24 15:13:46,6
7,84.9,236107,7154409472,1265631232,19.7,2501.0,464381,2025-04-24 15:13:47,6
7,85.1,236137,7165038592,1257881600,26.6,2501.0,464431,2025-04-24 15:13:48,6
7,85.1,236142,7164452864,1258057728,12.0,2501.0,464440,2025-04-24 15:13:49,6
7,85.1,236167,7169892352,1252823040,9.9,2501.0,464491,2025-04-24 15:13:51,6
7,85.1,236170,7165210624,1257201664,31.3,2501.0,464525,2025-04-24 15:13:52,6
7,84.9,236194,7142649856,1278988288,53.9,2501.0,464571,2025-04-24 15:13:54,6
7,84.7,236214,7130382336,1292083200,9.4,2501.0,464618,2025-04-24 15:13:55,6
7,84.7,236232,7130312704,1290813440,10.2,2501.0,464660,2025-04-24 15:13:56,6
7,84.7,236241,7136530432,1285201920,7.4,2501.0,464687,2025-04-24 15:13:57,6
7,84.8,236262,7140044800,1279557632,8.9,2501.0,464728,2025-04-24 15:13:58,6
7,84.8,236280,7139725312,1281110016,11.0,2501.0,464765,2025-04-24 15:13:59,6
7,84.8,236289,7146307584,1276354560,9.3,2501.0,464789,2025-04-24 15:14:01,6
7,84.8,236323,7145279488,1277317120,9.3,2501.0,464847,2025-04-24 15:14:02,6
7,84.9,236349,7148376064,1274281984,6.2,2501.0,464897,2025-04-24 15:14:03,6
7,84.9,236392,7153790976,1268412416,10.7,2501.0,464973,2025-04-24 15:14:04,6
7,85.0,236408,7160414208,1261789184,6.3,2501.0,465007,2025-04-24 15:14:05,6
7,85.1,236436,7158427648,1265377280,8.2,2501.0,465072,2025-04-24 15:14:06,6
7,85.0,236461,7155544064,1267118080,8.0,2501.0,465150,2025-04-24 15:14:07,6
7,85.1,236482,7163908096,1258754048,9.6,2501.0,465190,2025-04-24 15:14:09,6
7,85.1,236487,7163342848,1259413504,8.4,2501.0,465214,2025-04-24 15:14:10,6
7,85.0,236514,7163133952,1259610112,6.6,2501.0,465261,2025-04-24 15:14:11,6
7,85.1,236522,7167447040,1255333888,13.3,2501.0,465280,2025-04-24 15:14:12,6
7,85.1,236546,7173685248,1249058816,11.7,2501.0,465328,2025-04-24 15:14:13,6
7,85.2,236556,7173619712,1249189888,7.3,2501.0,465357,2025-04-24 15:14:14,6
7,85.2,236573,7174238208,1248481280,13.1,2501.0,465398,2025-04-24 15:14:16,6
7,85.1,236598,7165411328,1257672704,27.0,2501.0,465453,2025-04-24 15:14:17,6
7,85.0,236603,7159836672,1263935488,8.2,2501.0,465465,2025-04-24 15:14:18,6
7,85.1,236622,7157059584,1266114560,7.8,2501.0,465503,2025-04-24 15:14:19,6
7,85.0,236631,7159660544,1263038464,5.9,2501.0,465521,2025-04-24 15:14:20,6
7,85.1,236646,7165194240,1257578496,8.4,2501.0,465544,2025-04-24 15:14:21,6
7,85.0,236660,7159791616,1262960640,7.1,2501.0,465574,2025-04-24 15:14:23,6
7,85.1,236679,7163650048,1259122688,6.6,2501.0,465613,2025-04-24 15:14:24,6
7,85.0,236687,7161917440,1260830720,9.1,2501.0,465638,2025-04-24 15:14:25,6
7,85.1,236702,7155056640,1267712000,21.2,2501.0,465664,2025-04-24 15:14:26,6
7,85.0,236718,7168245760,1254465536,8.8,2501.0,465704,2025-04-24 15:14:27,6
7,85.0,236724,7161958400,1260814336,7.6,2501.0,465723,2025-04-24 15:14:28,6
7,85.1,236746,7165730816,1257037824,6.5,2501.0,465758,2025-04-24 15:14:29,6
7,85.0,236752,7157497856,1265377280,8.4,2501.0,465779,2025-04-24 15:14:31,6
7,85.1,236779,7160225792,1262436352,7.4,2501.0,465823,2025-04-24 15:14:32,6
7,85.0,236793,7158554624,1257525248,6.4,2501.0,465856,2025-04-24 15:14:33,6
7,85.1,236845,7167610880,1254072320,11.8,2501.0,465947,2025-04-24 15:14:34,6
7,84.9,236853,7161888768,1256275968,24.2,2501.0,465972,2025-04-24 15:14:35,6
7,85.0,236874,7161040896,1261719552,8.2,2501.0,466021,2025-04-24 15:14:36,6
