ram_uso,cpu_freq,ram_percent,cpu_percent,cpu_ociosidade_dias,rede_sent,rede_recv,ram_livre,dataHora,maquinaId
7446728704,2501.0,88.5,25.4,5,22496,50386,964116480,2025-04-21 18:58:59,4
7460016128,2501.0,88.6,50.2,5,22498,50397,962957312,2025-04-21 18:59:00,4
7443988480,2501.0,88.4,28.9,5,22501,50403,983302144,2025-04-21 18:59:01,4
7430246400,1400.0,88.2,21.2,5,22516,50418,993300480,2025-04-21 18:59:02,4
7440928768,800.0,88.3,20.4,5,22519,50427,977346560,2025-04-21 18:59:03,4
7452504064,1400.0,88.5,31.8,5,22526,50431,967368704,2025-04-21 18:59:04,4
7449071616,1600.0,88.4,17.8,5,22526,50431,968192000,2025-04-21 18:59:05,4
7450136576,1200.0,88.5,16.8,5,22538,50447,973926400,2025-04-21 18:59:06,4
7453491200,1400.0,88.5,20.2,5,22539,50453,969306112,2025-04-21 18:59:08,4
7446511616,1400.0,88.4,16.6,5,22545,50471,978890752,2025-04-21 18:59:09,4
7442038784,2500.0,88.4,19.5,5,22549,50475,981532672,2025-04-21 18:59:10,4
7444402176,2501.0,88.4,20.8,5,22556,50488,978337792,2025-04-21 18:59:11,4
7440138240,2501.0,88.3,27.8,5,22564,50499,982654976,2025-04-21 18:59:12,4
7443492864,2501.0,88.4,14.8,5,22567,50510,979468288,2025-04-21 18:59:13,4
7441899520,800.0,88.4,17.0,5,22574,50521,983093248,2025-04-21 18:59:14,4
7440982016,2501.0,88.3,24.3,5,22575,50530,983597056,2025-04-21 18:59:15,4
7438524416,1400.0,88.3,22.6,5,22584,50548,988188672,2025-04-21 18:59:16,4
7437729792,1400.0,88.3,22.5,5,22590,50554,987381760,2025-04-21 18:59:17,4
7438630912,800.0,88.3,14.2,5,22595,50564,986714112,2025-04-21 18:59:19,4
7439695872,2501.0,88.3,17.7,5,22595,50564,983293952,2025-04-21 18:59:20,4
7439556608,2500.0,88.3,20.7,5,22597,50565,986472448,2025-04-21 18:59:21,4
7433871360,2500.0,88.3,14.8,5,22598,50568,983351296,2025-04-21 18:59:22,4
7436103680,2500.0,88.3,12.5,5,22599,50578,986697728,2025-04-21 18:59:23,4
7434780672,800.0,88.3,19.0,5,22603,50580,990126080,2025-04-21 18:59:24,4
7440195584,1400.0,88.3,16.2,5,22603,50580,984219648,2025-04-21 18:59:25,4
7437148160,2500.0,88.3,18.1,5,22610,50595,987086848,2025-04-21 18:59:26,4
7439118336,800.0,88.3,17.0,5,22613,50595,986398720,2025-04-21 18:59:27,4
7440343040,800.0,88.3,17.4,5,22616,50604,984494080,2025-04-21 18:59:28,4
7432085504,2501.0,88.2,18.3,5,22619,50610,990896128,2025-04-21 18:59:30,4
7433261056,2500.0,88.3,16.4,5,22619,50616,991604736,2025-04-21 18:59:31,4
7435915264,2500.0,88.3,19.5,5,22619,50616,986185728,2025-04-21 18:59:32,4
7434022912,2500.0,88.3,22.7,5,22622,50622,984268800,2025-04-21 18:59:33,4
7438462976,2501.0,88.3,20.9,5,22628,50638,986734592,2025-04-21 18:59:34,4
7439220736,2000.0,88.3,44.6,5,22629,50638,984584192,2025-04-21 18:59:35,4
7443779584,2501.0,88.4,48.1,5,22635,50644,979079168,2025-04-21 18:59:36,4
7423471616,2501.0,88.1,30.6,5,22659,50663,996499456,2025-04-21 18:59:38,4
7435206656,2501.0,88.3,46.2,5,22697,50720,992092160,2025-04-21 18:59:39,4
7436189696,2501.0,88.3,20.1,5,22703,50722,986525696,2025-04-21 18:59:40,4
