ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
71.5,12048281600,120,994755,661600,1700.0,24.3,4799901696,2025-04-21 21:42:18,9
71.2,11990188032,120,995392,661637,1700.0,33.8,4864569344,2025-04-21 21:42:20,9
71.2,11990237184,120,995888,661693,1700.0,31.8,4856221696,2025-04-21 21:42:22,9
71.5,12045758464,120,996441,661781,1700.0,26.0,4802719744,2025-04-21 21:42:24,9
71.5,12053274624,120,996881,661819,1700.0,24.2,4795453440,2025-04-21 21:42:26,9
71.7,12074389504,120,997226,661865,1700.0,30.7,4770181120,2025-04-21 21:42:28,9
71.7,12081938432,120,997562,661912,1700.0,29.9,4764405760,2025-04-21 21:42:29,9
71.6,12063518720,120,997876,661953,1700.0,20.7,4784484352,2025-04-21 21:42:31,9
71.5,12049424384,120,998180,661993,1700.0,21.9,4798537728,2025-04-21 21:42:33,9
71.4,12022829056,120,998574,662035,1700.0,16.3,4826755072,2025-04-21 21:42:35,9
71.3,12014489600,120,998909,662074,1700.0,18.6,4833071104,2025-04-21 21:42:37,9
71.3,12010582016,120,999281,662120,1700.0,15.9,4837384192,2025-04-21 21:42:39,9
71.1,11985952768,120,999636,662159,1700.0,17.3,4861001728,2025-04-21 21:42:41,9
71.1,11983048704,120,999997,662200,1700.0,21.0,4866920448,2025-04-21 21:42:42,9
71.4,12034039808,120,1000402,662241,1700.0,16.2,4859510784,2025-04-21 21:42:44,9
71.1,11984175104,120,1000732,662284,1700.0,18.1,4863766528,2025-04-21 21:42:46,9
71.1,11973963776,120,1001101,662322,1700.0,13.6,4873949184,2025-04-21 21:42:48,9
71.1,11975516160,120,1001478,662362,1700.0,16.2,4815405056,2025-04-21 21:42:50,9
71.1,11978362880,120,1001800,662401,1700.0,17.1,4867321856,2025-04-21 21:42:52,9
71.1,11974021120,120,1002172,662441,1700.0,16.7,4872712192,2025-04-21 21:42:54,9
71.1,11982401536,120,1002536,662486,1700.0,16.8,4816617472,2025-04-21 21:42:55,9
71.1,11973926912,120,1002929,662527,1700.0,19.9,4861906944,2025-04-21 21:42:57,9
71.0,11970498560,120,1003160,662559,1700.0,15.4,4876976128,2025-04-21 21:43:00,9
71.0,11958427648,120,1003326,662590,1700.0,17.2,4888727552,2025-04-21 21:43:03,9
71.1,11973623808,120,1003439,662612,1700.0,15.4,4876619776,2025-04-21 21:43:05,9
71.0,11965968384,120,1003548,662635,1700.0,15.4,4882149376,2025-04-21 21:43:07,9
71.4,12021129216,120,1003671,662663,1700.0,16.9,4826816512,2025-04-21 21:43:09,9
71.3,12018626560,120,1003784,662690,1700.0,17.9,4829261824,2025-04-21 21:43:10,9
71.3,12019060736,120,1003915,662718,1700.0,15.6,4828827648,2025-04-21 21:43:13,9
71.3,12020711424,120,1004038,662759,1700.0,17.7,4827332608,2025-04-21 21:43:15,9
71.4,12022607872,120,1004151,662781,1700.0,18.9,4825317376,2025-04-21 21:43:16,9
71.4,12024369152,120,1004259,662807,1700.0,15.4,4821426176,2025-04-21 21:43:18,9
71.4,12024565760,120,1004363,662826,1700.0,16.0,4823261184,2025-04-21 21:43:20,9
71.3,12012863488,120,1004473,662850,1700.0,17.9,4835008512,2025-04-21 21:43:22,9
71.4,12021063680,120,1004583,662876,1700.0,16.3,4826820608,2025-04-21 21:43:24,9
71.3,12005998592,120,1004725,662904,1700.0,15.7,4843765760,2025-04-21 21:43:26,9
