cpu_ociosidade_dias,ram_percent,rede_sent,ram_uso,ram_livre,cpu_percent,cpu_freq,rede_recv,dataHora,maquinaId
7,74.5,183141,6264508416,2159882240,22.3,2501.0,354509,2025-04-24 18:51:13,6
7,74.4,183150,6266265600,2156396544,8.5,2501.0,354527,2025-04-24 18:51:15,6
7,74.5,183162,6272352256,2149871616,7.1,2501.0,354551,2025-04-24 18:51:16,6
7,74.5,183178,6276321280,2146340864,11.3,2501.0,354581,2025-04-24 18:51:17,6
7,74.5,183183,6277185536,2145337344,6.1,2501.0,354592,2025-04-24 18:51:18,6
7,74.5,183209,6272606208,2149859328,7.9,2501.0,354632,2025-04-24 18:51:19,6
7,74.6,183227,6279708672,2143162368,9.1,2501.0,354675,2025-04-24 18:51:20,6
7,74.6,183237,6282059776,2140635136,5.8,2501.0,354692,2025-04-24 18:51:21,6
7,74.5,183246,6276186112,2146516992,6.4,2501.0,354715,2025-04-24 18:51:22,6
7,74.5,183252,6264938496,2157789184,8.2,2501.0,354731,2025-04-24 18:51:24,6
7,74.3,183260,6259965952,2162405376,5.8,2501.0,354755,2025-04-24 18:51:25,6
7,74.2,183265,6247530496,2175131648,9.7,2501.0,354784,2025-04-24 18:51:26,6
7,74.2,183275,6252785664,2169896960,21.3,2501.0,354802,2025-04-24 18:51:27,6
7,74.3,183303,6258352128,2163982336,8.9,2501.0,354848,2025-04-24 18:51:28,6
7,74.3,183328,6259314688,2163384320,13.6,2501.0,354916,2025-04-24 18:51:29,6
7,74.3,183356,6259621888,2162974720,9.2,2501.0,354971,2025-04-24 18:51:30,6
7,74.3,183361,6261071872,2160934912,6.9,2501.0,354982,2025-04-24 18:51:32,6
7,74.4,183373,6262558720,2159972352,5.1,2501.0,355005,2025-04-24 18:51:33,6
7,74.3,183388,6254829568,2167840768,4.9,2501.0,355032,2025-04-24 18:51:34,6
7,74.3,183392,6254632960,2168029184,5.9,2501.0,355052,2025-04-24 18:51:35,6
7,74.3,183404,6254456832,2168209408,12.0,2501.0,355077,2025-04-24 18:51:36,6
7,74.3,183410,6258552832,2163859456,11.7,2501.0,355097,2025-04-24 18:51:37,6
7,74.3,183425,6256824320,2165837824,7.5,2501.0,355130,2025-04-24 18:51:38,6
7,74.3,183440,6257127424,2165469184,6.8,2501.0,355165,2025-04-24 18:51:40,6
7,74.8,183452,6297784320,2124877824,23.4,2501.0,355185,2025-04-24 18:51:41,6
7,74.8,183468,6297235456,2125393920,11.6,2501.0,355219,2025-04-24 18:51:42,6
7,74.7,183481,6295289856,2127372288,10.5,2501.0,355247,2025-04-24 18:51:43,6
7,74.7,183492,6295703552,2126958592,8.2,2501.0,355269,2025-04-24 18:51:44,6
7,74.7,183502,6296473600,2126172160,6.8,2501.0,355292,2025-04-24 18:51:45,6
7,74.7,183516,6295629824,2126475264,11.3,2501.0,355314,2025-04-24 18:51:46,6
7,74.8,183566,6300475392,2122141696,11.0,2501.0,355396,2025-04-24 18:51:48,6
7,74.8,183626,6302183424,2120335360,12.6,2501.0,355481,2025-04-24 18:51:49,6
7,74.8,183664,6301368320,2121273344,8.0,2501.0,355545,2025-04-24 18:51:50,6
7,74.8,183677,6300864512,2121801728,8.5,2501.0,355575,2025-04-24 18:51:51,6
7,74.8,183692,6301044736,2121580544,6.2,2501.0,355594,2025-04-24 18:51:52,6
7,74.8,183698,6303920128,2116505600,22.3,2501.0,355622,2025-04-24 18:51:53,6
7,74.9,183715,6302769152,2119946240,6.2,2501.0,355649,2025-04-24 18:51:55,6
7,74.8,183717,6298787840,2123874304,8.2,2501.0,355662,2025-04-24 18:51:56,6
7,74.9,183728,6305026048,2117660672,11.0,2501.0,355687,2025-04-24 18:51:57,6
7,74.9,183755,6308114432,2114547712,13.6,2501.0,355707,2025-04-24 18:51:58,6
7,74.9,183769,6306152448,2116513792,8.8,2501.0,355743,2025-04-24 18:51:59,6
7,74.8,183781,6303748096,2118914048,15.2,2501.0,355762,2025-04-24 18:52:00,6
7,74.9,183790,6305042432,2117619712,12.9,2501.0,355787,2025-04-24 18:52:01,6
7,74.8,183794,6299361280,2123300864,8.1,2501.0,355805,2025-04-24 18:52:03,6
7,74.8,183814,6299422720,2123247616,14.5,2501.0,355827,2025-04-24 18:52:04,6
7,74.6,183825,6280355840,2142560256,9.9,2501.0,355849,2025-04-24 18:52:05,6
7,74.6,183833,6279086080,2131038208,6.8,2501.0,355874,2025-04-24 18:52:06,6
7,74.6,183845,6281900032,2140626944,22.5,2501.0,355904,2025-04-24 18:52:07,6
7,74.7,183865,6289690624,2133053440,7.5,2501.0,355936,2025-04-24 18:52:08,6
7,74.6,183881,6286790656,2134020096,4.1,2501.0,355959,2025-04-24 18:52:09,6
7,74.7,183898,6295257088,2127441920,10.0,2501.0,355991,2025-04-24 18:52:10,6
7,74.7,183914,6290980864,2131542016,5.7,2501.0,356018,2025-04-24 18:52:12,6
7,74.7,183925,6293118976,2129747968,7.8,2501.0,356054,2025-04-24 18:52:13,6
7,74.6,183941,6293606400,2129133568,10.8,2501.0,356085,2025-04-24 18:52:14,6
7,74.7,183955,6288957440,2133786624,6.0,2501.0,356110,2025-04-24 18:52:15,6
7,74.7,183970,6293753856,2129014784,13.2,2501.0,356140,2025-04-24 18:52:16,6
7,74.7,183995,6292959232,2129534976,8.0,2501.0,356185,2025-04-24 18:52:17,6
7,75.0,184019,6316482560,2106228736,13.4,2501.0,356230,2025-04-24 18:52:18,6
7,74.9,184028,6311366656,2111762432,20.7,2501.0,356247,2025-04-24 18:52:20,6
7,74.9,184044,6307987456,2114707456,5.4,2501.0,356275,2025-04-24 18:52:21,6
7,74.9,184072,6317498368,2103279616,8.0,2501.0,356333,2025-04-24 18:52:22,6
7,74.9,184080,6308876288,2113851392,11.3,2501.0,356355,2025-04-24 18:52:23,6
7,75.0,184092,6316720128,2105995264,7.6,2501.0,356372,2025-04-24 18:52:24,6
7,74.9,184100,6309969920,2112745472,7.9,2501.0,356392,2025-04-24 18:52:25,6
7,75.0,184108,6311849984,2110607360,12.1,2501.0,356415,2025-04-24 18:52:27,6
7,75.1,184123,6318493696,2103926784,11.8,2501.0,356440,2025-04-24 18:52:28,6
7,75.0,184179,6314831872,2107977728,7.6,2501.0,356533,2025-04-24 18:52:29,6
7,75.0,184215,6311981056,2110521344,12.7,2501.0,356591,2025-04-24 18:52:30,6
7,74.5,184226,6270042112,2154590208,12.1,2501.0,356614,2025-04-24 18:52:31,6
7,73.9,184260,6226755584,2195906560,17.4,2501.0,356686,2025-04-24 18:52:32,6
7,73.9,184273,6224519168,2203979776,29.9,2501.0,356716,2025-04-24 18:52:34,6
7,73.9,184278,6222692352,2199842816,20.8,2501.0,356745,2025-04-24 18:52:35,6
7,73.9,184303,6224789504,2201059328,14.2,2501.0,356775,2025-04-24 18:52:36,6
7,74.0,184309,6229196800,2193272832,17.2,2501.0,356799,2025-04-24 18:52:37,6
