cpu_ociosidade_dias,ram_percent,rede_sent,ram_uso,ram_livre,cpu_percent,cpu_freq,rede_recv,dataHora,maquinaId
7,74.7,175895,6288576512,2134257664,27.0,2501.0,339779,2025-04-24 18:43:23,6
7,74.7,175919,6289174528,2133463040,52.2,2501.0,339825,2025-04-24 18:43:24,6
7,74.7,175937,6291582976,2130722816,34.8,2501.0,339872,2025-04-24 18:43:26,6
7,74.6,175956,6291464192,2131247104,15.2,2501.0,339909,2025-04-24 18:43:27,6
7,74.7,176001,6290198528,2132389888,24.7,2501.0,339988,2025-04-24 18:43:28,6
7,74.8,176059,6300635136,2122096640,22.9,2501.0,340079,2025-04-24 18:43:30,6
7,74.8,176093,6300327936,2122334208,13.7,2501.0,340134,2025-04-24 18:43:31,6
7,74.9,176117,6304317440,2118483968,8.2,2501.0,340184,2025-04-24 18:43:32,6
7,74.8,176139,6301159424,2121748480,6.5,2501.0,340229,2025-04-24 18:43:33,6
7,74.8,176150,6297518080,2126168064,10.1,2501.0,340250,2025-04-24 18:43:34,6
7,74.8,176176,6296092672,2126639104,15.3,2501.0,340295,2025-04-24 18:43:35,6
7,74.8,176193,6307815424,2114846720,21.3,2501.0,340318,2025-04-24 18:43:36,6
7,74.8,176218,6303862784,2118803456,11.5,2501.0,340366,2025-04-24 18:43:38,6
7,74.8,176263,6296772608,2125910016,31.4,2501.0,340429,2025-04-24 18:43:39,6
7,74.8,176287,6298009600,2124652544,10.3,2501.0,340465,2025-04-24 18:43:40,6
7,74.8,176296,6296244224,2125529088,8.8,2501.0,340481,2025-04-24 18:43:41,6
7,74.8,176305,6295306240,2127355904,5.8,2501.0,340510,2025-04-24 18:43:42,6
7,74.8,176310,6297939968,2123816960,16.3,2501.0,340524,2025-04-24 18:43:43,6
7,74.9,176340,6304169984,2121232384,51.9,2501.0,340566,2025-04-24 18:43:45,6
7,74.8,176362,6301560832,2121138176,14.1,2501.0,340607,2025-04-24 18:43:46,6
7,74.7,176376,6293749760,2128896000,11.6,2501.0,340623,2025-04-24 18:43:47,6
7,74.8,176397,6302695424,2119966720,7.2,2501.0,340655,2025-04-24 18:43:48,6
7,74.8,176416,6297513984,2125410304,8.1,2501.0,340692,2025-04-24 18:43:49,6
7,74.8,176422,6296707072,2126000128,4.5,2501.0,340705,2025-04-24 18:43:50,6
7,74.5,176426,6276710400,2146082816,15.8,2501.0,340719,2025-04-24 18:43:51,6
7,74.7,176442,6287568896,2135166976,8.1,2501.0,340748,2025-04-24 18:43:53,6
7,74.6,176464,6285025280,2139394048,10.0,2501.0,340790,2025-04-24 18:43:54,6
7,74.5,176468,6274248704,2148495360,9.2,2501.0,340813,2025-04-24 18:43:55,6
7,74.6,176469,6279479296,2142760960,9.5,2501.0,340825,2025-04-24 18:43:56,6
7,74.6,176476,6283341824,2138669056,5.9,2501.0,340834,2025-04-24 18:43:57,6
7,74.6,176486,6285176832,2137485312,6.8,2501.0,340854,2025-04-24 18:43:58,6
7,74.7,176516,6290300928,2132422656,5.2,2501.0,340906,2025-04-24 18:43:59,6
7,74.5,176550,6278709248,2143809536,7.3,2501.0,340955,2025-04-24 18:44:01,6
7,74.7,176563,6287216640,2135494656,7.5,2501.0,340981,2025-04-24 18:44:02,6
7,74.6,176580,6284791808,2141495296,10.2,2501.0,341031,2025-04-24 18:44:03,6
7,74.7,176599,6287691776,2134970368,13.3,2501.0,341066,2025-04-24 18:44:04,6
7,74.2,176604,6251769856,2170228736,14.7,2501.0,341087,2025-04-24 18:44:05,6
7,74.3,176611,6256140288,2166525952,12.7,2501.0,341120,2025-04-24 18:44:07,6
7,74.3,176625,6256312320,2166169600,4.2,2501.0,341143,2025-04-24 18:44:08,6
7,74.3,176648,6257340416,2163642368,5.4,2501.0,341189,2025-04-24 18:44:09,6
7,74.3,176657,6260015104,2162388992,4.5,2501.0,341210,2025-04-24 18:44:10,6
7,74.3,176668,6257946624,2164080640,8.5,2501.0,341230,2025-04-24 18:44:11,6
7,74.3,176686,6262083584,2160537600,8.1,2501.0,341258,2025-04-24 18:44:12,6
7,74.4,176698,6261587968,2161090560,8.8,2501.0,341285,2025-04-24 18:44:13,6
7,74.3,176704,6260875264,2161786880,5.1,2501.0,341304,2025-04-24 18:44:14,6
7,74.4,176711,6263566336,2159038464,14.1,2501.0,341332,2025-04-24 18:44:16,6
7,74.5,176712,6270398464,2152366080,14.0,2501.0,341338,2025-04-24 18:44:17,6
7,74.7,176722,6293876736,2128793600,30.2,2501.0,341363,2025-04-24 18:44:18,6
7,74.7,176745,6293827584,2128871424,25.9,2501.0,341413,2025-04-24 18:44:19,6
7,74.7,176751,6291152896,2127716352,12.0,2501.0,341441,2025-04-24 18:44:20,6
7,74.7,176757,6291423232,2131304448,12.9,2501.0,341452,2025-04-24 18:44:21,6
7,74.7,176774,6290878464,2131812352,18.2,2501.0,341486,2025-04-24 18:44:23,6
7,74.7,176788,6291673088,2131152896,8.9,2501.0,341510,2025-04-24 18:44:24,6
7,74.7,176796,6285762560,2136973312,9.4,2501.0,341531,2025-04-24 18:44:25,6
7,74.7,176804,6286385152,2131603456,12.8,2501.0,341552,2025-04-24 18:44:26,6
7,74.7,176811,6296743936,2125963264,7.6,2501.0,341562,2025-04-24 18:44:27,6
7,74.7,176852,6294700032,2127769600,10.2,2501.0,341635,2025-04-24 18:44:28,6
7,74.7,176882,6295547904,2127122432,8.4,2501.0,341693,2025-04-24 18:44:30,6
7,74.8,176894,6294061056,2128683008,16.1,2501.0,341711,2025-04-24 18:44:31,6
7,74.7,176908,6287523840,2135138304,4.8,2501.0,341758,2025-04-24 18:44:32,6
7,74.6,176923,6281732096,2141003776,8.2,2501.0,341792,2025-04-24 18:44:33,6
7,74.5,176939,6270918656,2151874560,7.1,2501.0,341830,2025-04-24 18:44:34,6
7,74.3,176963,6261288960,2161373184,15.1,2501.0,341895,2025-04-24 18:44:35,6
7,74.5,176967,6276689920,2145513472,12.2,2501.0,341911,2025-04-24 18:44:36,6
7,74.5,177000,6278377472,2144284672,7.5,2501.0,341967,2025-04-24 18:44:38,6
7,74.6,177010,6281478144,2141118464,9.4,2501.0,341983,2025-04-24 18:44:39,6
