cpu_freq,ram_uso,rede_sent,cpu_ociosidade_dias,rede_recv,ram_percent,ram_livre,cpu_percent,dataHora,maquinaId
2501.0,7374602240,253568,4,600223,87.6,1048207360,12.3,2025-04-21 16:04:42,5
2501.0,7372791808,253618,4,600564,87.5,1049862144,8.2,2025-04-21 16:04:44,5
2501.0,7373066240,253665,4,600806,87.5,1049575424,10.4,2025-04-21 16:04:46,5
2501.0,7372070912,253719,4,601111,87.5,1050562560,10.4,2025-04-21 16:04:48,5
2501.0,7371104256,253768,4,601384,87.5,1050386432,10.8,2025-04-21 16:04:50,5
2501.0,7373647872,253819,4,601624,87.5,1048985600,30.0,2025-04-21 16:04:52,5
2501.0,7373787136,253871,4,602076,87.5,1048866816,11.8,2025-04-21 16:04:54,5
2501.0,7374721024,253925,4,602344,87.6,1047928832,14.8,2025-04-21 16:04:55,5
2501.0,7371911168,253977,4,602590,87.5,1050750976,31.3,2025-04-21 16:04:57,5
2501.0,7373819904,254024,4,602809,87.5,1049690112,10.8,2025-04-21 16:04:59,5
2501.0,7374073856,254099,4,603027,87.6,1048588288,18.5,2025-04-21 16:05:01,5
2501.0,7374577664,254156,4,603241,87.6,1048084480,15.6,2025-04-21 16:05:03,5
2501.0,7361507328,254207,4,603412,87.4,1061154816,9.8,2025-04-21 16:05:04,5
2501.0,7365423104,254254,4,603676,87.4,1057239040,24.4,2025-04-21 16:05:06,5
2501.0,7362686976,254309,4,603930,87.4,1059975168,16.5,2025-04-21 16:05:08,5
2501.0,7308697600,254366,4,604190,86.8,1113964544,6.9,2025-04-21 16:05:10,5
2501.0,7310671872,254422,4,604461,86.8,1112342528,10.0,2025-04-21 16:05:12,5
2501.0,7310393344,254505,4,604814,86.8,1112268800,9.2,2025-04-21 16:05:15,5
2501.0,7311134720,254556,4,605070,86.8,1111527424,37.4,2025-04-21 16:05:17,5
2501.0,7308439552,254616,4,605334,86.8,1114222592,12.4,2025-04-21 16:05:19,5
2501.0,7310094336,254660,4,605537,86.8,1112653824,15.2,2025-04-21 16:05:20,5
2501.0,7311441920,254718,4,605756,86.8,1111855104,12.2,2025-04-21 16:05:23,5
2501.0,7309946880,254768,4,606068,86.8,1112715264,6.5,2025-04-21 16:05:24,5
2501.0,7311777792,254818,4,606336,86.8,1110884352,7.1,2025-04-21 16:05:26,5
2501.0,7311495168,254865,4,607127,86.8,1111166976,9.0,2025-04-21 16:05:28,5
2501.0,7311478784,254916,4,607601,86.8,1111183360,4.6,2025-04-21 16:05:30,5
2501.0,7313702912,254964,4,607889,86.8,1109286912,6.4,2025-04-21 16:05:32,5
2501.0,7324925952,255011,4,608167,87.0,1097674752,7.3,2025-04-21 16:05:33,5
2500.0,7330267136,255068,4,608431,87.0,1092395008,25.2,2025-04-21 16:05:35,5
2501.0,7331397632,255117,4,608707,87.0,1091264512,5.7,2025-04-21 16:05:37,5
2501.0,7331467264,255168,4,608994,87.0,1091194880,8.7,2025-04-21 16:05:39,5
2501.0,7332675584,255242,4,609315,87.1,1089986560,22.9,2025-04-21 16:05:41,5
2501.0,7332835328,255315,4,609589,87.1,1089888256,8.3,2025-04-21 16:05:43,5
2501.0,7332372480,255362,4,609811,87.1,1090289664,10.1,2025-04-21 16:05:44,5
2501.0,7333277696,255423,4,610178,87.1,1089384448,34.7,2025-04-21 16:05:47,5
2501.0,7330820096,255483,4,610397,87.0,1092284416,20.0,2025-04-21 16:05:48,5
2501.0,7329398784,255539,4,610582,87.1,1088950272,8.5,2025-04-21 16:05:50,5
2501.0,7330418688,255590,4,610742,87.0,1092390912,11.7,2025-04-21 16:05:52,5
2501.0,7332368384,255658,4,610936,87.1,1090293760,11.0,2025-04-21 16:05:54,5
2501.0,7330512896,255710,4,611117,87.0,1093582848,9.4,2025-04-21 16:05:56,5
2501.0,7333130240,255762,4,611285,87.1,1089519616,9.9,2025-04-21 16:05:57,5
2501.0,7319203840,255817,4,611454,87.0,1091706880,18.1,2025-04-21 16:05:59,5
