cpu_freq,ram_uso,rede_sent,cpu_ociosidade_dias,rede_recv,ram_percent,ram_livre,cpu_percent,dataHora,maquinaId
2501.0,7600037888,334946,4,860585,90.2,825606144,29.3,2025-04-21 16:55:50,5
2501.0,7574556672,334957,4,860601,89.9,848105472,13.2,2025-04-21 16:55:52,5
2501.0,7636709376,334999,4,860650,90.7,786006016,14.5,2025-04-21 16:55:54,5
2501.0,7614144512,335031,4,860687,90.4,808542208,18.8,2025-04-21 16:55:56,5
2501.0,7322574848,335104,4,860789,86.9,1100140544,22.5,2025-04-21 16:55:58,5
2501.0,7345696768,335163,4,860864,87.2,1076817920,20.9,2025-04-21 16:55:59,5
2501.0,7443185664,335190,4,860891,88.4,978939904,83.9,2025-04-21 16:56:02,5
2501.0,7379181568,335237,4,860941,87.6,1039814656,83.4,2025-04-21 16:56:04,5
1400.0,7367581696,335281,4,860988,87.5,1057718272,27.8,2025-04-21 16:56:06,5
2501.0,7358656512,335296,4,861001,87.3,1066414080,23.4,2025-04-21 16:56:07,5
2501.0,7348772864,335344,4,861042,87.3,1073467392,8.4,2025-04-21 16:56:09,5
2000.0,7350542336,335368,4,861072,87.3,1072119808,7.8,2025-04-21 16:56:11,5
1400.0,7349895168,335377,4,861085,87.3,1072697344,2.9,2025-04-21 16:56:13,5
800.0,7346540544,335420,4,861099,87.2,1076121600,9.9,2025-04-21 16:56:15,5
2000.0,7338860544,335437,4,861109,87.1,1083801600,12.0,2025-04-21 16:56:16,5
2000.0,7340494848,335448,4,861119,87.2,1082245120,2.8,2025-04-21 16:56:18,5
800.0,7332462592,335458,4,861130,87.1,1090199552,4.3,2025-04-21 16:56:20,5
2000.0,7315939328,335467,4,861140,86.9,1106374656,4.2,2025-04-21 16:56:22,5
2000.0,7325655040,335508,4,861190,87.0,1097084928,3.7,2025-04-21 16:56:24,5
1800.0,7316692992,335519,4,861201,86.9,1106034688,3.9,2025-04-21 16:56:26,5
2500.0,7275798528,335535,4,861219,86.4,1146855424,3.0,2025-04-21 16:56:27,5
2000.0,7275327488,335556,4,861233,86.5,1139085312,5.3,2025-04-21 16:56:29,5
2000.0,7255322624,335566,4,861244,86.1,1167360000,3.6,2025-04-21 16:56:31,5
1800.0,7265947648,335576,4,861254,86.3,1156714496,3.5,2025-04-21 16:56:33,5
2000.0,7257722880,335587,4,861269,86.3,1154891776,8.5,2025-04-21 16:56:35,5
1400.0,7247368192,335596,4,861280,86.0,1175293952,4.5,2025-04-21 16:56:36,5
1600.0,7251480576,335605,4,861289,86.1,1171353600,11.5,2025-04-21 16:56:38,5
2000.0,7248433152,335614,4,861298,86.1,1174228992,8.2,2025-04-21 16:56:40,5
2000.0,7239221248,335623,4,861307,85.9,1183440896,3.2,2025-04-21 16:56:42,5
1400.0,7248035840,335633,4,861317,86.1,1174626304,5.2,2025-04-21 16:56:44,5
2500.0,7231684608,335642,4,861326,85.9,1190977536,6.9,2025-04-21 16:56:46,5
2000.0,7231692800,335652,4,861336,86.0,1179877376,5.0,2025-04-21 16:56:48,5
2500.0,7196418048,335668,4,861355,85.4,1226244096,7.2,2025-04-21 16:56:51,5
1600.0,7197220864,335679,4,861367,85.5,1225441280,10.8,2025-04-21 16:56:52,5
2501.0,7198986240,335719,4,861380,85.5,1223610368,14.9,2025-04-21 16:56:54,5
1800.0,7197487104,335732,4,861397,85.5,1225175040,8.8,2025-04-21 16:56:56,5
2000.0,7199363072,335744,4,861409,85.5,1222828032,3.4,2025-04-21 16:56:58,5
2000.0,7191232512,335755,4,861418,85.4,1231429632,13.1,2025-04-21 16:57:00,5
1400.0,7204319232,335768,4,861438,85.5,1218342912,4.9,2025-04-21 16:57:02,5
1600.0,7192932352,335780,4,861450,85.4,1229729792,2.6,2025-04-21 16:57:04,5
1800.0,7204192256,335792,4,861461,85.5,1218506752,5.1,2025-04-21 16:57:06,5
2000.0,7204859904,335804,4,861471,85.5,1225408512,5.1,2025-04-21 16:57:07,5
2000.0,7191498752,335826,4,861490,85.4,1231163392,4.3,2025-04-21 16:57:09,5
1600.0,7195262976,335836,4,861502,85.4,1227399168,3.0,2025-04-21 16:57:11,5
1800.0,7203086336,335845,4,861513,85.5,1219575808,3.8,2025-04-21 16:57:13,5
800.0,7193088000,335855,4,861524,85.4,1231081472,3.2,2025-04-21 16:57:15,5
800.0,7199072256,335867,4,861537,85.5,1223589888,4.5,2025-04-21 16:57:17,5
2000.0,7202607104,335878,4,861554,85.5,1219706880,5.3,2025-04-21 16:57:18,5
2000.0,7201943552,335887,4,861566,85.5,1220718592,6.4,2025-04-21 16:57:20,5
2000.0,7200276480,335896,4,861577,85.5,1222385664,10.3,2025-04-21 16:57:22,5
2500.0,7213920256,335907,4,861588,85.6,1208741888,4.3,2025-04-21 16:57:24,5
2000.0,7205294080,335918,4,861601,85.5,1217376256,4.5,2025-04-21 16:57:26,5
800.0,7210799104,335927,4,861612,85.6,1211863040,2.1,2025-04-21 16:57:27,5
2501.0,7386116096,335959,4,861645,87.7,1036562432,13.2,2025-04-21 16:57:29,5
2500.0,7252008960,336057,4,861751,86.1,1170468864,23.9,2025-04-21 16:57:31,5
2500.0,7253581824,336072,4,861764,86.1,1169080320,4.3,2025-04-21 16:57:33,5
2000.0,7246417920,336112,4,861779,86.0,1176244224,5.4,2025-04-21 16:57:35,5
800.0,7247802368,336127,4,861790,86.1,1174859776,12.2,2025-04-21 16:57:37,5
1400.0,7244296192,336145,4,861802,86.0,1178365952,5.0,2025-04-21 16:57:38,5
1800.0,7242792960,336155,4,861816,86.0,1179869184,2.2,2025-04-21 16:57:40,5
1600.0,7245430784,336166,4,861830,86.0,1177231360,2.2,2025-04-21 16:57:42,5
2000.0,7244804096,336177,4,861843,86.0,1177853952,3.2,2025-04-21 16:57:44,5
2000.0,7246290944,336186,4,861852,86.0,1176457216,5.3,2025-04-21 16:57:46,5
2000.0,7247511552,336198,4,861862,86.0,1175150592,2.4,2025-04-21 16:57:47,5
1400.0,7246553088,336210,4,861875,86.0,1176109056,3.0,2025-04-21 16:57:49,5
2000.0,7247462400,336220,4,861885,86.0,1175199744,3.2,2025-04-21 16:57:51,5
2000.0,7247065088,336231,4,861896,86.0,1175597056,3.6,2025-04-21 16:57:53,5
2000.0,7246708736,336243,4,861907,86.0,1175953408,6.3,2025-04-21 16:57:55,5
2500.0,7246471168,336255,4,861918,86.0,1176186880,11.7,2025-04-21 16:57:57,5
1600.0,7245922304,336264,4,861928,86.0,1176674304,2.5,2025-04-21 16:57:58,5
2000.0,7246688256,336275,4,861939,86.0,1175973888,4.5,2025-04-21 16:58:00,5
2501.0,7246913536,336285,4,861951,86.0,1175748608,14.6,2025-04-21 16:58:02,5
2501.0,7247044608,336296,4,861964,86.0,1175629824,11.2,2025-04-21 16:58:04,5
2000.0,7247208448,336307,4,861974,86.0,1175453696,13.6,2025-04-21 16:58:06,5
2000.0,7246106624,336316,4,861984,86.0,1176551424,4.0,2025-04-21 16:58:08,5
1400.0,7247450112,336325,4,861995,86.0,1175212032,8.8,2025-04-21 16:58:09,5
1400.0,7241908224,336336,4,862005,86.0,1180753920,2.4,2025-04-21 16:58:11,5
1600.0,7247605760,336347,4,862015,86.0,1175056384,3.4,2025-04-21 16:58:13,5
1800.0,7244169216,336386,4,862029,86.0,1178492928,4.3,2025-04-21 16:58:15,5
2000.0,7245119488,336407,4,862039,86.0,1177542656,3.6,2025-04-21 16:58:17,5
2000.0,7242219520,336419,4,862049,86.0,1180442624,5.0,2025-04-21 16:58:18,5
1800.0,7245991936,336432,4,862061,86.0,1176670208,4.4,2025-04-21 16:58:20,5
800.0,7247212544,336444,4,862080,86.0,1175449600,4.6,2025-04-21 16:58:22,5
800.0,7245574144,336455,4,862095,86.0,1177088000,5.1,2025-04-21 16:58:24,5
1400.0,7245901824,336465,4,862110,86.0,1176764416,2.6,2025-04-21 16:58:26,5
2000.0,7245721600,336477,4,862120,86.0,1175367680,3.2,2025-04-21 16:58:28,5
2000.0,7243923456,336499,4,862135,86.0,1178730496,13.9,2025-04-21 16:58:29,5
2000.0,7245402112,336517,4,862152,86.0,1177260032,5.1,2025-04-21 16:58:31,5
2000.0,7247257600,336527,4,862163,86.0,1175404544,5.0,2025-04-21 16:58:33,5
