ram_percent,cpu_percent,cpu_freq,dataHora,maquinaId
79.2,3.6,2500.0,2025-04-25 12:21:01,7
79.3,8.1,1400.0,2025-04-25 12:21:02,7
79.2,6.5,2000.0,2025-04-25 12:21:03,7
79.3,5.6,1400.0,2025-04-25 12:21:04,7
79.2,4.5,1600.0,2025-04-25 12:21:05,7
79.3,11.7,2501.0,2025-04-25 12:21:06,7
79.3,14.3,2501.0,2025-04-25 12:21:07,7
79.3,11.2,1600.0,2025-04-25 12:21:08,7
79.3,11.7,2501.0,2025-04-25 12:21:09,7
79.3,7.0,1600.0,2025-04-25 12:21:10,7
79.3,4.9,1600.0,2025-04-25 12:21:11,7
79.3,4.7,2501.0,2025-04-25 12:21:12,7
79.1,5.9,1600.0,2025-04-25 12:21:14,7
79.2,6.0,1600.0,2025-04-25 12:21:15,7
79.2,8.1,2501.0,2025-04-25 12:21:16,7
79.5,8.5,2501.0,2025-04-25 12:21:17,7
79.6,9.7,2501.0,2025-04-25 12:21:18,7
79.6,5.6,1800.0,2025-04-25 12:21:19,7
79.4,4.9,2000.0,2025-04-25 12:21:20,7
79.5,4.7,1800.0,2025-04-25 12:21:21,7
79.5,8.7,2501.0,2025-04-25 12:21:22,7
79.1,7.3,2000.0,2025-04-25 12:21:23,7
79.1,2.2,2501.0,2025-04-25 12:21:24,7
79.2,5.8,1800.0,2025-04-25 12:21:25,7
79.2,3.7,1400.0,2025-04-25 12:21:26,7
79.2,8.3,1400.0,2025-04-25 12:21:27,7
79.2,3.7,2000.0,2025-04-25 12:21:28,7
79.3,7.2,800.0,2025-04-25 12:21:29,7
79.3,3.0,1400.0,2025-04-25 12:21:30,7
79.2,13.7,1600.0,2025-04-25 12:21:31,7
79.2,6.6,2000.0,2025-04-25 12:21:32,7
79.3,5.1,1400.0,2025-04-25 12:21:34,7
79.3,6.0,1800.0,2025-04-25 12:21:35,7
79.2,13.8,1600.0,2025-04-25 12:21:36,7
79.3,5.7,2000.0,2025-04-25 12:21:37,7
79.2,7.4,1400.0,2025-04-25 12:21:38,7
78.9,8.7,2500.0,2025-04-25 12:21:39,7
78.9,2.3,2500.0,2025-04-25 12:21:40,7
78.9,6.6,1400.0,2025-04-25 12:21:41,7
78.9,5.2,1800.0,2025-04-25 12:21:42,7
79.0,6.5,1400.0,2025-04-25 12:21:43,7
78.8,3.0,1400.0,2025-04-25 12:21:44,7
78.8,1.1,2500.0,2025-04-25 12:21:45,7
78.8,5.3,2500.0,2025-04-25 12:21:46,7
78.8,7.0,2501.0,2025-04-25 12:21:47,7
78.8,1.8,1600.0,2025-04-25 12:21:48,7
78.8,6.3,1600.0,2025-04-25 12:21:49,7
78.8,4.4,2501.0,2025-04-25 12:21:50,7
78.7,6.2,2000.0,2025-04-25 12:21:51,7
78.8,13.2,2501.0,2025-04-25 12:21:52,7
78.8,4.1,1800.0,2025-04-25 12:21:53,7
78.8,3.0,1600.0,2025-04-25 12:21:55,7
78.9,6.3,1800.0,2025-04-25 12:21:56,7
78.9,4.5,1800.0,2025-04-25 12:21:57,7
79.0,7.0,1600.0,2025-04-25 12:21:58,7
78.9,3.0,1400.0,2025-04-25 12:21:59,7
79.0,6.7,800.0,2025-04-25 12:22:00,7
78.9,5.1,1400.0,2025-04-25 12:22:01,7
79.0,9.9,2000.0,2025-04-25 12:22:02,7
78.9,3.3,2501.0,2025-04-25 12:22:03,7
79.0,8.9,2500.0,2025-04-25 12:22:04,7
79.0,6.4,2501.0,2025-04-25 12:22:05,7
79.0,4.1,2500.0,2025-04-25 12:22:06,7
78.9,25.8,2501.0,2025-04-25 12:22:07,7
79.0,7.4,1800.0,2025-04-25 12:22:08,7
78.9,6.6,2000.0,2025-04-25 12:22:09,7
