ram_uso,cpu_freq,ram_percent,cpu_percent,cpu_ociosidade_dias,rede_sent,rede_recv,ram_livre,dataHora,maquinaId
7404142592,2501.0,87.9,16.0,5,30678,57009,1018662912,2025-04-21 20:06:10,4
7404900352,2501.0,87.9,41.5,5,30679,57011,1019281408,2025-04-21 20:06:11,4
7397199872,2501.0,87.8,11.7,5,30680,57014,1016451072,2025-04-21 20:06:12,4
7402008576,2501.0,87.9,23.7,5,30684,57017,1020813312,2025-04-21 20:06:13,4
7400112128,2000.0,87.9,8.5,5,30686,57021,1023160320,2025-04-21 20:06:14,4
7403630592,1800.0,87.9,14.6,5,30686,57023,1020293120,2025-04-21 20:06:15,4
7401566208,2501.0,87.9,11.4,5,30687,57028,1021095936,2025-04-21 20:06:16,4
7402545152,2501.0,87.9,10.0,5,30687,57028,1020116992,2025-04-21 20:06:17,4
7399944192,800.0,87.9,9.4,5,30689,57031,1026109440,2025-04-21 20:06:19,4
7395459072,800.0,87.8,5.1,5,30689,57038,1028059136,2025-04-21 20:06:20,4
7417307136,2501.0,88.1,48.0,5,30693,57042,1005322240,2025-04-21 20:06:21,4
7423221760,2501.0,88.1,59.9,5,30768,57138,996143104,2025-04-21 20:06:22,4
7555436544,2501.0,89.7,99.7,5,30788,57164,866992128,2025-04-21 20:06:23,4
7532777472,2501.0,89.4,51.4,5,30806,57188,890253312,2025-04-21 20:06:24,4
7555997696,2501.0,89.7,39.7,5,30811,57202,869146624,2025-04-21 20:06:25,4
7569293312,2501.0,89.9,41.3,5,30813,57205,860839936,2025-04-21 20:06:26,4
7567372288,2501.0,89.8,21.9,5,30814,57207,855289856,2025-04-21 20:06:27,4
7561900032,1400.0,89.8,13.4,5,30815,57211,865640448,2025-04-21 20:06:29,4
7587672064,2501.0,90.1,94.9,5,31096,57466,820715520,2025-04-21 20:06:31,4
7632465920,2501.0,90.6,100.0,5,31167,57532,781844480,2025-04-21 20:06:32,4
7654658048,2501.0,90.9,30.2,5,31217,57582,768528384,2025-04-21 20:06:33,4
7631089664,2501.0,90.6,22.1,5,31235,57609,791502848,2025-04-21 20:06:34,4
7624830976,2501.0,90.5,23.4,5,31310,57700,797831168,2025-04-21 20:06:35,4
7644315648,800.0,90.8,20.1,5,31342,57743,778346496,2025-04-21 20:06:36,4
7654805504,2501.0,90.9,35.4,5,31363,57758,767946752,2025-04-21 20:06:37,4
7652163584,800.0,90.9,28.9,5,31404,57774,768798720,2025-04-21 20:06:38,4
7675006976,2501.0,91.1,36.2,5,31429,57791,745226240,2025-04-21 20:06:39,4
7684763648,2501.0,91.2,42.2,5,31445,57797,737951744,2025-04-21 20:06:41,4
7679975424,2501.0,91.2,40.9,5,31473,57827,744439808,2025-04-21 20:06:42,4
7663116288,2501.0,91.0,17.8,5,31491,57853,759562240,2025-04-21 20:06:43,4
7667458048,800.0,91.0,10.3,5,31493,57858,755204096,2025-04-21 20:06:44,4
7670325248,2500.0,91.1,8.7,5,31493,57862,752332800,2025-04-21 20:06:45,4
7669399552,800.0,91.1,14.3,5,31494,57864,753266688,2025-04-21 20:06:46,4
7662149632,800.0,91.0,10.5,5,31494,57875,760696832,2025-04-21 20:06:47,4
7663157248,2501.0,91.0,10.2,5,31496,57878,759504896,2025-04-21 20:06:48,4
7664799744,1400.0,91.0,10.5,5,31496,57880,757862400,2025-04-21 20:06:49,4
7656841216,2501.0,90.9,25.4,5,31499,57892,759349248,2025-04-21 20:06:50,4
7650459648,2501.0,90.7,33.8,5,31499,57893,780775424,2025-04-21 20:06:51,4
7627948032,1600.0,90.6,12.1,5,31501,57902,794603520,2025-04-21 20:06:52,4
7606034432,800.0,90.3,15.2,5,31506,57907,816459776,2025-04-21 20:06:53,4
7609167872,2501.0,90.3,16.8,5,31531,57950,813875200,2025-04-21 20:06:54,4
7600586752,800.0,90.2,13.9,5,31535,57954,822075392,2025-04-21 20:06:56,4
7600943104,2000.0,90.2,13.0,5,31537,57956,823668736,2025-04-21 20:06:57,4
7633252352,2501.0,90.6,45.1,5,31539,57963,789671936,2025-04-21 20:06:58,4
7623020544,2501.0,90.5,11.9,5,31539,57967,799641600,2025-04-21 20:06:59,4
7653642240,2501.0,90.9,16.1,5,31549,57977,768958464,2025-04-21 20:07:00,4
7642705920,2501.0,90.7,16.0,5,31558,57988,779980800,2025-04-21 20:07:01,4
7651086336,1400.0,90.8,16.8,5,31581,58030,771624960,2025-04-21 20:07:02,4
7645769728,800.0,90.8,21.7,5,31585,58035,776892416,2025-04-21 20:07:03,4
7647350784,800.0,90.8,22.8,5,31587,58037,782487552,2025-04-21 20:07:04,4
7608446976,800.0,90.3,19.0,5,31587,58045,816181248,2025-04-21 20:07:05,4
7615180800,2501.0,90.4,17.6,5,31588,58046,807481344,2025-04-21 20:07:07,4
7615762432,2501.0,90.4,34.6,5,31624,58052,806924288,2025-04-21 20:07:08,4
7617220608,2501.0,90.4,22.9,5,31678,58084,805535744,2025-04-21 20:07:09,4
7614705664,2501.0,90.4,11.5,5,31691,58103,807956480,2025-04-21 20:07:10,4
7614431232,2501.0,90.4,34.5,5,31702,58108,808366080,2025-04-21 20:07:11,4
7615426560,2501.0,90.4,12.2,5,31716,58110,807739392,2025-04-21 20:07:12,4
7594303488,800.0,90.2,22.6,5,31747,58154,827891712,2025-04-21 20:07:13,4
7590023168,2501.0,90.1,21.0,5,31748,58162,832430080,2025-04-21 20:07:14,4
7594344448,800.0,90.2,12.3,5,31752,58163,830681088,2025-04-21 20:07:15,4
7592456192,800.0,90.1,17.0,5,31758,58170,830054400,2025-04-21 20:07:16,4
7596949504,800.0,90.2,18.1,5,31764,58176,825712640,2025-04-21 20:07:17,4
7595950080,2500.0,90.2,11.6,5,31770,58177,826953728,2025-04-21 20:07:18,4
7569956864,1600.0,89.9,11.0,5,31770,58177,852762624,2025-04-21 20:07:19,4
7565615104,2501.0,89.8,43.3,5,31801,58188,857149440,2025-04-21 20:07:21,4
7569682432,2501.0,89.9,27.0,5,31844,58213,854933504,2025-04-21 20:07:22,4
7571456000,2501.0,89.9,28.4,5,31869,58245,861265920,2025-04-21 20:07:23,4
7603359744,2501.0,90.3,69.4,5,31880,58260,816660480,2025-04-21 20:07:24,4
7593500672,2501.0,90.2,49.8,5,31900,58273,829677568,2025-04-21 20:07:25,4
7593009152,2501.0,90.1,65.6,5,31920,58292,831037440,2025-04-21 20:07:26,4
7516102656,2501.0,89.2,45.2,5,31924,58295,912252928,2025-04-21 20:07:27,4
7506214912,2501.0,89.1,24.3,5,31934,58315,916447232,2025-04-21 20:07:29,4
7503032320,2501.0,89.1,34.9,5,31961,58349,920956928,2025-04-21 20:07:30,4
7436648448,2501.0,88.3,53.2,5,31994,58387,986046464,2025-04-21 20:07:31,4
7473094656,2501.0,88.7,91.2,5,32088,58510,951250944,2025-04-21 20:07:32,4
7473102848,2501.0,88.7,96.6,5,32120,58558,949571584,2025-04-21 20:07:33,4
7506309120,2501.0,89.1,33.9,5,32128,58563,916340736,2025-04-21 20:07:34,4
7530967040,2501.0,89.4,31.8,5,32129,58564,893575168,2025-04-21 20:07:35,4
7527510016,2501.0,89.4,37.7,5,32129,58573,895152128,2025-04-21 20:07:36,4
7509303296,2501.0,89.2,9.3,5,32129,58575,913358848,2025-04-21 20:07:37,4
7532130304,2501.0,89.4,29.4,5,32131,58576,890036224,2025-04-21 20:07:38,4
7525208064,2501.0,89.3,18.2,5,32131,58580,898211840,2025-04-21 20:07:39,4
7551193088,2501.0,89.7,38.2,5,32136,58584,871026688,2025-04-21 20:07:41,4
7544700928,2501.0,89.6,32.6,5,32146,58593,878145536,2025-04-21 20:07:42,4
7524102144,2501.0,89.3,41.9,5,32158,58607,898560000,2025-04-21 20:07:43,4
7517622272,2501.0,89.3,22.2,5,32164,58617,905039872,2025-04-21 20:07:44,4
7528591360,2501.0,89.4,28.7,5,32164,58617,894070784,2025-04-21 20:07:45,4
7519051776,800.0,89.3,18.3,5,32164,58618,906838016,2025-04-21 20:07:46,4
7513866240,800.0,89.2,15.5,5,32165,58626,909058048,2025-04-21 20:07:47,4
7510302720,800.0,89.2,25.1,5,32170,58631,912400384,2025-04-21 20:07:48,4
7507152896,800.0,89.1,11.9,5,32171,58631,915181568,2025-04-21 20:07:50,4
7512997888,2501.0,89.2,28.9,5,32173,58632,909664256,2025-04-21 20:07:51,4
7511232512,1000.0,89.2,21.4,5,32181,58645,911409152,2025-04-21 20:07:52,4
7514370048,2501.0,89.2,24.5,5,32183,58646,908062720,2025-04-21 20:07:53,4
7508205568,2501.0,89.1,26.0,5,32185,58649,914456576,2025-04-21 20:07:54,4
7507529728,2501.0,89.1,21.6,5,32191,58661,915263488,2025-04-21 20:07:55,4
7514017792,800.0,89.2,37.3,5,32202,58669,908644352,2025-04-21 20:07:56,4
7510110208,2501.0,89.2,36.3,5,32213,58686,912551936,2025-04-21 20:07:57,4
7514140672,2501.0,89.2,39.2,5,32215,58688,908947456,2025-04-21 20:07:58,4
7514746880,1600.0,89.2,16.8,5,32224,58697,908066816,2025-04-21 20:07:59,4
