cpu_freq,ram_uso,rede_sent,cpu_ociosidade_dias,rede_recv,ram_percent,ram_livre,cpu_percent,dataHora,maquinaId
2000.0,7306432512,338297,4,863951,86.7,1116229632,5.3,2025-04-21 17:02:11,5
800.0,7314001920,338310,4,863964,86.8,1108660224,2.8,2025-04-21 17:02:12,5
800.0,7316594688,338340,4,863976,86.9,1107402752,5.6,2025-04-21 17:02:14,5
2501.0,7311978496,338360,4,863987,86.8,1110683648,3.5,2025-04-21 17:02:16,5
2000.0,7303360512,338384,4,863997,86.7,1119465472,4.8,2025-04-21 17:02:18,5
2000.0,7300210688,338396,4,864007,86.7,1122398208,3.6,2025-04-21 17:02:20,5
800.0,7311024128,338408,4,864018,86.8,1111638016,3.9,2025-04-21 17:02:22,5
1600.0,7306870784,338418,4,864027,86.8,1115791360,3.3,2025-04-21 17:02:23,5
2500.0,7266336768,338430,4,864038,86.3,1156325376,14.0,2025-04-21 17:02:25,5
2000.0,7266426880,338442,4,864048,86.3,1156235264,10.8,2025-04-21 17:02:27,5
2000.0,7273926656,338454,4,864060,86.4,1148739584,18.2,2025-04-21 17:02:29,5
1800.0,7268876288,338472,4,864070,86.3,1153785856,3.2,2025-04-21 17:02:31,5
1400.0,7273361408,338481,4,864079,86.4,1149300736,3.4,2025-04-21 17:02:32,5
2500.0,7277285376,338492,4,864090,86.4,1145376768,2.8,2025-04-21 17:02:34,5
2000.0,7273574400,338506,4,864104,86.4,1149087744,4.3,2025-04-21 17:02:36,5
2000.0,7274618880,338515,4,864113,86.4,1148043264,7.2,2025-04-21 17:02:38,5
800.0,7276220416,338528,4,864123,86.4,1146441728,5.1,2025-04-21 17:02:40,5
1800.0,7270563840,338537,4,864132,86.3,1152098304,4.5,2025-04-21 17:02:41,5
1600.0,7275831296,338550,4,864142,86.4,1146990592,3.3,2025-04-21 17:02:43,5
2000.0,7269765120,338560,4,864153,86.3,1152897024,3.8,2025-04-21 17:02:45,5
1800.0,7271837696,338571,4,864163,86.3,1150824448,6.6,2025-04-21 17:02:47,5
2000.0,7262584832,338580,4,864174,86.2,1160097792,5.8,2025-04-21 17:02:49,5
2500.0,7273607168,338590,4,864183,86.4,1149054976,4.5,2025-04-21 17:02:51,5
800.0,7268950016,338601,4,864192,86.3,1153712128,3.8,2025-04-21 17:02:52,5
800.0,7272345600,338614,4,864202,86.3,1150447616,5.3,2025-04-21 17:02:54,5
800.0,7278702592,338654,4,864217,86.4,1143959552,4.5,2025-04-21 17:02:56,5
2500.0,7273644032,338665,4,864230,86.4,1149083648,2.7,2025-04-21 17:02:58,5
2000.0,7273840640,338678,4,864239,86.4,1148821504,5.1,2025-04-21 17:03:00,5
2000.0,7274176512,338692,4,864249,86.4,1148080128,3.6,2025-04-21 17:03:02,5
2000.0,7278526464,338704,4,864265,86.4,1144135680,3.6,2025-04-21 17:03:03,5
2000.0,7280287744,338716,4,864274,86.4,1142484992,12.2,2025-04-21 17:03:05,5
800.0,7275970560,338728,4,864283,86.4,1146691584,5.8,2025-04-21 17:03:07,5
2000.0,7275642880,338740,4,864293,86.4,1147019264,3.9,2025-04-21 17:03:09,5
2000.0,7272124416,338749,4,864302,86.3,1150226432,3.0,2025-04-21 17:03:11,5
800.0,7277584384,338758,4,864311,86.4,1145077760,3.2,2025-04-21 17:03:13,5
1800.0,7275266048,338768,4,864320,86.4,1143140352,3.6,2025-04-21 17:03:14,5
1600.0,7278919680,338779,4,864331,86.4,1143742464,2.4,2025-04-21 17:03:16,5
2500.0,7276040192,338789,4,864341,86.5,1138483200,3.2,2025-04-21 17:03:18,5
1600.0,7274868736,338798,4,864351,86.4,1147797504,3.2,2025-04-21 17:03:20,5
2500.0,7280902144,338810,4,864363,86.4,1141760000,2.6,2025-04-21 17:03:22,5
1800.0,7274930176,338823,4,864373,86.4,1147731968,3.0,2025-04-21 17:03:23,5
2500.0,7283392512,338833,4,864382,86.5,1135030272,5.4,2025-04-21 17:03:25,5
2500.0,7287070720,338866,4,864424,86.6,1132003328,6.9,2025-04-21 17:03:27,5
2501.0,7287136256,338886,4,864435,86.5,1135525888,5.4,2025-04-21 17:03:29,5
