ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
71.2,11995271168,120,873380,632697,1700.0,26.3,4852600832,2025-04-21 21:34:52,9
71.2,11989626880,120,873683,632810,1700.0,21.5,4858589184,2025-04-21 21:34:54,9
71.2,11988709376,120,874393,632885,1700.0,26.1,4859285504,2025-04-21 21:34:56,9
71.1,11984523264,120,874847,632989,1700.0,19.4,4863492096,2025-04-21 21:34:58,9
71.1,11983351808,120,875284,633115,1700.0,29.9,4863479808,2025-04-21 21:34:59,9
71.2,11997843456,120,875985,633230,1700.0,26.0,4849057792,2025-04-21 21:35:01,9
71.2,12003704832,120,876458,633322,1700.0,23.6,4844277760,2025-04-21 21:35:03,9
71.3,12013580288,120,876907,633430,1700.0,29.4,4833640448,2025-04-21 21:35:05,9
71.3,12015947776,120,877463,633552,1700.0,30.6,4832006144,2025-04-21 21:35:07,9
71.3,12005085184,120,877986,633606,1700.0,22.9,4842868736,2025-04-21 21:35:08,9
71.3,12007698432,120,878420,633678,1700.0,22.5,4840243200,2025-04-21 21:35:10,9
71.4,12028641280,120,879017,633800,1700.0,25.0,4819058688,2025-04-21 21:35:12,9
71.4,12035473408,120,879815,633927,1700.0,23.4,4812587008,2025-04-21 21:35:14,9
71.5,12051869696,120,880107,634052,1700.0,28.6,4796227584,2025-04-21 21:35:15,9
71.6,12058693632,120,880355,634165,1700.0,26.3,4789768192,2025-04-21 21:35:17,9
71.7,12079431680,120,880868,634260,1700.0,23.2,4760674304,2025-04-21 21:35:20,9
72.4,12199460864,120,881572,635004,1700.0,51.7,4644241408,2025-04-21 21:35:21,9
73.1,12313415680,120,882126,635409,1700.0,35.1,4529012736,2025-04-21 21:35:23,9
73.0,12299767808,120,882637,635651,1700.0,22.4,4548046848,2025-04-21 21:35:25,9
73.0,12302151680,120,883141,636007,1700.0,23.7,4533157888,2025-04-21 21:35:27,9
73.0,12304277504,120,884014,637060,1700.0,21.6,4543492096,2025-04-21 21:35:29,9
73.0,12299501568,120,884485,637160,1700.0,19.3,4548349952,2025-04-21 21:35:30,9
72.8,12263075840,120,885041,637294,1700.0,21.7,4584857600,2025-04-21 21:35:32,9
72.6,12233895936,120,885529,637419,1700.0,20.3,4613451776,2025-04-21 21:35:34,9
72.6,12233785344,120,886160,637544,1700.0,16.4,4614164480,2025-04-21 21:35:36,9
72.6,12237082624,120,886548,637635,1700.0,15.9,4610789376,2025-04-21 21:35:37,9
72.5,12215500800,120,887002,637779,1700.0,21.5,4632899584,2025-04-21 21:35:39,9
72.6,12234878976,120,887898,638896,1700.0,29.3,4601065472,2025-04-21 21:35:41,9
72.9,12275040256,120,888452,638939,1700.0,22.7,4575047680,2025-04-21 21:35:43,9
72.9,12280008704,120,889039,639059,1700.0,19.8,4568002560,2025-04-21 21:35:45,9
72.8,12257972224,120,889646,639109,1700.0,14.1,4590747648,2025-04-21 21:35:46,9
72.9,12278861824,120,890372,639211,1700.0,16.0,4569010176,2025-04-21 21:35:48,9
72.6,12229697536,120,890958,639336,1700.0,15.8,4618895360,2025-04-21 21:35:50,9
72.5,12216782848,120,891750,639375,1700.0,18.2,4633047040,2025-04-21 21:35:52,9
72.4,12193210368,120,892554,639532,1700.0,17.5,4650258432,2025-04-21 21:35:53,9
72.3,12178800640,120,893422,639588,1700.0,18.4,4668940288,2025-04-21 21:35:55,9
72.5,12214841344,120,893933,639644,1700.0,17.3,4633931776,2025-04-21 21:35:57,9
72.1,12140642304,120,894444,639767,1700.0,17.0,4725551104,2025-04-21 21:35:59,9
71.6,12064038912,120,895084,640000,1700.0,25.4,4772048896,2025-04-21 21:36:00,9
70.2,11830624256,120,895616,640141,1700.0,37.3,5002706944,2025-04-21 21:36:02,9
71.6,12071854080,120,895979,640265,1700.0,41.7,4770201600,2025-04-21 21:36:04,9
72.5,12209119232,120,896390,640345,1700.0,47.4,4638994432,2025-04-21 21:36:06,9
72.1,12150263808,120,896759,640480,1700.0,26.0,4697612288,2025-04-21 21:36:07,9
72.2,12168503296,120,897198,640623,1700.0,20.1,4678905856,2025-04-21 21:36:09,9
72.2,12169482240,120,897594,640819,1700.0,26.6,4679409664,2025-04-21 21:36:11,9
72.1,12151967744,120,898057,640960,1700.0,22.3,4695711744,2025-04-21 21:36:13,9
