cpu_freq,ram_uso,rede_sent,cpu_ociosidade_dias,rede_recv,ram_percent,ram_livre,cpu_percent,dataHora,maquinaId
2501.0,7229906944,273364,4,663867,85.8,1194946560,4.9,2025-04-21 16:17:37,5
800.0,7221817344,273376,4,663879,85.7,1200844800,4.7,2025-04-21 16:17:39,5
2501.0,7222530048,273415,4,663985,85.8,1200119808,6.5,2025-04-21 16:17:41,5
2500.0,7233351680,273587,4,664463,85.9,1188380672,5.2,2025-04-21 16:17:43,5
2000.0,7235489792,273604,4,664480,85.9,1187172352,3.0,2025-04-21 16:17:45,5
1200.0,7229063168,273618,4,664495,85.8,1193852928,5.8,2025-04-21 16:17:46,5
2501.0,7221575680,273809,4,665195,85.7,1201008640,11.0,2025-04-21 16:17:48,5
2500.0,7190093824,273821,4,665207,85.4,1232568320,14.0,2025-04-21 16:17:50,5
2501.0,7209750528,273843,4,665247,85.6,1211150336,7.3,2025-04-21 16:17:52,5
1600.0,7228149760,273910,4,665387,85.8,1194512384,4.8,2025-04-21 16:17:54,5
2000.0,7228768256,273980,4,665601,85.8,1193893888,6.4,2025-04-21 16:17:55,5
1600.0,7232454656,274022,4,665661,85.9,1190207488,8.6,2025-04-21 16:17:57,5
2000.0,7233642496,274206,4,666229,85.9,1189019648,6.6,2025-04-21 16:17:59,5
2501.0,7233421312,274220,4,666244,85.9,1189240832,6.5,2025-04-21 16:18:01,5
1400.0,7230844928,274247,4,666315,85.8,1191804928,5.3,2025-04-21 16:18:03,5
2000.0,7232163840,274381,4,666708,85.9,1190752256,4.4,2025-04-21 16:18:04,5
2500.0,7231340544,274390,4,666718,85.9,1191325696,3.6,2025-04-21 16:18:06,5
2000.0,7231782912,274400,4,666729,85.9,1190879232,13.6,2025-04-21 16:18:08,5
2501.0,7232512000,274518,4,667045,85.9,1190150144,9.3,2025-04-21 16:18:10,5
2501.0,7230394368,274652,4,667432,85.8,1192267776,14.1,2025-04-21 16:18:12,5
2500.0,7229763584,274671,4,667453,85.8,1192898560,10.3,2025-04-21 16:18:13,5
2000.0,7231504384,274812,4,667774,85.9,1191256064,5.7,2025-04-21 16:18:15,5
1400.0,7230242816,274826,4,667787,85.8,1192419328,9.0,2025-04-21 16:18:17,5
2000.0,7227887616,274840,4,667801,85.8,1194774528,6.0,2025-04-21 16:18:19,5
2500.0,7228735488,274971,4,668193,85.8,1194569728,5.0,2025-04-21 16:18:21,5
2000.0,7222685696,275091,4,668496,85.8,1199976448,6.8,2025-04-21 16:18:23,5
1800.0,7225057280,275110,4,668517,85.8,1197604864,5.3,2025-04-21 16:18:24,5
1600.0,7204827136,275122,4,668528,85.5,1217978368,4.7,2025-04-21 16:18:26,5
2500.0,7204065280,275287,4,668992,85.5,1218596864,3.5,2025-04-21 16:18:28,5
