cpu_ociosidade_dias,ram_percent,rede_sent,ram_uso,ram_livre,cpu_percent,cpu_freq,rede_recv,dataHora,maquinaId
7,85.1,236931,7165394944,1257340928,9.7,2501.0,466120,2025-04-24 15:14:40,6
7,85.2,236946,7171301376,1251926016,11.4,2501.0,466152,2025-04-24 15:14:41,6
7,85.1,236961,7164944384,1261228032,24.6,2501.0,466189,2025-04-24 15:14:42,6
7,85.1,236981,7167811584,1255845888,65.0,2501.0,466243,2025-04-24 15:14:43,6
7,85.1,236989,7166402560,1255325696,46.4,2501.0,466250,2025-04-24 15:14:45,6
7,84.9,237036,7154966528,1268178944,70.5,2501.0,466342,2025-04-24 15:14:47,6
7,84.8,237048,7146807296,1275334656,21.6,2501.0,466363,2025-04-24 15:14:48,6
7,84.9,237070,7154659328,1267679232,11.4,2501.0,466439,2025-04-24 15:14:49,6
7,84.9,237081,7154974720,1264541696,13.1,2501.0,466468,2025-04-24 15:14:50,6
7,85.0,237105,7158919168,1263894528,23.3,2501.0,466506,2025-04-24 15:14:51,6
7,85.0,237109,7157997568,1264271360,12.9,2501.0,466516,2025-04-24 15:14:53,6
7,85.2,237109,7172890624,1249902592,57.3,2501.0,466525,2025-04-24 15:14:54,6
7,85.1,237133,7164801024,1257889792,16.8,2501.0,466578,2025-04-24 15:14:55,6
7,84.7,237160,7160991744,1260064768,36.1,2501.0,466638,2025-04-24 15:14:57,6
7,85.0,237182,7160676352,1263165440,14.9,2501.0,466686,2025-04-24 15:14:58,6
7,85.2,237206,7174623232,1248071680,18.2,2501.0,466737,2025-04-24 15:14:59,6
7,85.1,237230,7172288512,1249792000,54.8,2501.0,466791,2025-04-24 15:15:01,6
7,85.1,237253,7171846144,1247494144,90.9,2501.0,466874,2025-04-24 15:15:02,6
7,84.9,237285,7149744128,56.0,2501.0,466931,2025-04-24 15:15:05,6
7,84.7,237359,7136354304,1286307840,34.9,2501.0,467063,2025-04-24 15:15:06,6
7,85.2,237370,7172997120,1249460224,20.3,2501.0,467088,2025-04-24 15:15:07,6
7,86.4,237493,7280328704,1142317056,51.9,2501.0,467240,2025-04-24 15:15:09,6
