ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
70.8,11925495808,121,1085257,676492,1700.0,19.6,4920967168,2025-04-21 21:52:08,9
70.8,11933663232,121,1085650,676545,1700.0,22.0,4914331648,2025-04-21 21:52:09,9
70.9,11937275904,121,1086232,676584,1700.0,20.8,4911104000,2025-04-21 21:52:11,9
70.8,11924971520,121,1086804,676622,1700.0,22.0,4923088896,2025-04-21 21:52:13,9
70.7,11917160448,121,1087325,676665,1700.0,25.0,4922114048,2025-04-21 21:52:15,9
70.9,11937472512,121,1087952,676717,1700.0,24.6,4910747648,2025-04-21 21:52:17,9
70.9,11947032576,121,1088444,676765,1700.0,27.5,4900290560,2025-04-21 21:52:19,9
70.9,11950469120,121,1088798,676800,1700.0,16.6,4897787904,2025-04-21 21:52:20,9
70.8,11931222016,121,1089180,676840,1700.0,33.3,4917534720,2025-04-21 21:52:22,9
70.1,11817287680,121,1089561,676876,1700.0,30.4,4998811648,2025-04-21 21:52:24,9
70.1,11813609472,121,1089825,676906,1700.0,23.3,5043142656,2025-04-21 21:52:26,9
70.1,11812282368,121,1090008,676927,1700.0,20.2,5035692032,2025-04-21 21:52:28,9
70.0,11801329664,121,1090200,676974,1700.0,14.4,5046476800,2025-04-21 21:52:30,9
69.9,11784790016,121,1090308,677056,1700.0,19.2,5075267584,2025-04-21 21:52:31,9
70.0,11801477120,121,1090721,677186,1700.0,20.0,5046534144,2025-04-21 21:52:33,9
70.0,11790831616,121,1091105,677303,1700.0,20.4,5057331200,2025-04-21 21:52:35,9
70.2,11857690624,121,1091582,677416,1700.0,15.8,5058031616,2025-04-21 21:52:37,9
70.3,11847491584,121,1092075,677481,1700.0,27.7,4980113408,2025-04-21 21:52:39,9
70.4,11866009600,121,1092452,677527,1700.0,19.7,4982173696,2025-04-21 21:52:41,9
70.3,11851591680,121,1092747,677570,1700.0,16.2,4968480768,2025-04-21 21:52:42,9
70.4,11863502848,121,1093066,677657,1700.0,33.0,4984877056,2025-04-21 21:52:44,9
70.4,11867037696,121,1093337,677758,1700.0,19.3,4981346304,2025-04-21 21:52:46,9
70.5,11871784960,121,1093624,677797,1700.0,17.9,4976087040,2025-04-21 21:52:48,9
70.5,11880501248,121,1094047,677854,1700.0,20.7,4967612416,2025-04-21 21:52:50,9
70.6,11891040256,121,1094404,677903,1700.0,20.3,4958425088,2025-04-21 21:52:51,9
70.6,11898138624,121,1094841,677945,1700.0,21.4,4890546176,2025-04-21 21:52:53,9
70.6,11901169664,121,1095219,677980,1700.0,24.7,4947279872,2025-04-21 21:52:55,9
70.7,11900600320,121,1095871,678023,1700.0,26.6,4947410944,2025-04-21 21:52:57,9
70.5,11884126208,121,1096663,678062,1700.0,25.5,4963315712,2025-04-21 21:52:59,9
70.7,11909795840,121,1097206,678097,1700.0,24.2,4941115392,2025-04-21 21:53:01,9
70.6,11898949632,121,1097637,678143,1700.0,21.1,4949098496,2025-04-21 21:53:02,9
70.6,11901050880,121,1098115,678191,1700.0,24.3,4946837504,2025-04-21 21:53:04,9
70.6,11887534080,121,1098486,678346,1700.0,26.2,4960612352,2025-04-21 21:53:06,9
70.0,11770245120,121,1098819,678481,1700.0,29.1,5079687168,2025-04-21 21:53:08,9
69.3,11679830016,121,1099203,678594,1700.0,30.4,5165035520,2025-04-21 21:53:10,9
69.0,11630694400,121,1099833,678695,1700.0,27.7,5219016704,2025-04-21 21:53:12,9
69.1,11635044352,121,1100502,678795,1700.0,23.1,5213372416,2025-04-21 21:53:13,9
69.1,11637911552,121,1101218,678973,1700.0,16.9,5216788480,2025-04-21 21:53:16,9
69.0,11618471936,121,1102035,679054,1700.0,15.6,5223583744,2025-04-21 21:53:18,9
68.7,11581329408,121,1104438,679325,1700.0,17.9,5266599936,2025-04-21 21:53:27,9
68.7,11576754176,121,1104841,679430,1700.0,18.8,5271117824,2025-04-21 21:53:28,9
68.7,11567435776,121,1105426,679472,1700.0,15.9,5280919552,2025-04-21 21:53:31,9
68.5,11545337856,121,1105885,679540,1700.0,15.2,5257560064,2025-04-21 21:53:34,9
68.7,11580391424,121,1107211,679776,1700.0,18.0,5269811200,2025-04-21 21:53:38,9
68.5,11542339584,121,1109157,680153,1700.0,16.5,5305610240,2025-04-21 21:53:45,9
68.3,11512344576,121,1110944,680315,1700.0,15.2,5335523328,2025-04-21 21:53:50,9
68.3,11506864128,121,1111767,680480,1700.0,16.6,5341007872,2025-04-21 21:53:53,9
68.3,11502563328,121,1112520,680622,1700.0,22.6,5346115584,2025-04-21 21:53:55,9
68.1,11476283392,121,1113212,680716,1700.0,20.2,5370961920,2025-04-21 21:53:56,9
68.2,11483029504,121,1113919,680768,1700.0,16.2,5365678080,2025-04-21 21:53:58,9
68.1,11486109696,121,1116480,681030,1700.0,16.4,5297897472,2025-04-21 21:54:06,9
68.2,11492294656,121,1118650,681244,1700.0,17.8,5349724160,2025-04-21 21:54:12,9
68.3,11499626496,121,1119568,681624,1700.0,14.7,5352034304,2025-04-21 21:54:19,9
68.2,11496308736,121,1119751,681704,1700.0,14.9,5358813184,2025-04-21 21:54:24,9
68.3,11504525312,121,1120096,681770,1700.0,14.1,5344616448,2025-04-21 21:54:26,9
68.2,11488808960,121,1120313,682187,1700.0,14.4,5367955456,2025-04-21 21:54:33,9
68.2,11492261888,121,1120732,682234,1700.0,10.4,5355610112,2025-04-21 21:54:34,9
68.2,11485233152,121,1120861,682259,1700.0,12.0,5360996352,2025-04-21 21:54:36,9
68.1,11480551424,121,1120968,682376,1700.0,11.7,5367169024,2025-04-21 21:54:38,9
68.2,11495751680,121,1121462,682493,1700.0,12.9,5350264832,2025-04-21 21:54:45,9
68.3,11503456256,121,1121658,682516,1700.0,13.4,5343862784,2025-04-21 21:54:47,9
68.3,11500478464,121,1121804,682544,1700.0,13.0,5348478976,2025-04-21 21:54:49,9
68.3,11500892160,121,1121917,682665,1700.0,10.9,5346324480,2025-04-21 21:54:51,9
68.2,11495251968,121,1122082,682689,1700.0,9.1,5352620032,2025-04-21 21:54:52,9
68.3,11505676288,121,1122827,682843,1700.0,15.4,5342216192,2025-04-21 21:54:57,9
68.3,11510558720,121,1124278,683058,1700.0,15.4,5329055744,2025-04-21 21:55:04,9
68.4,11523297280,121,1124854,683097,1700.0,21.0,5322579968,2025-04-21 21:55:06,9
68.4,11525722112,121,1126263,683204,1700.0,13.9,5320425472,2025-04-21 21:55:11,9
