ram_uso,cpu_freq,ram_percent,cpu_percent,cpu_ociosidade_dias,rede_sent,rede_recv,ram_livre,dataHora,maquinaId
7399768064,2501.0,87.9,97.3,5,93339,163809,1035685888,2025-04-21 21:54:27,4
7415689216,2501.0,88.1,77.3,5,93392,163872,1001529344,2025-04-21 21:54:28,4
7429677056,2501.0,88.2,65.6,5,93405,163887,992985088,2025-04-21 21:54:29,4
7432617984,2501.0,88.2,27.3,5,93406,163888,995176448,2025-04-21 21:54:31,4
7422734336,2501.0,88.2,39.5,5,93409,163892,971313152,2025-04-21 21:54:32,4
7433023488,2501.0,88.3,57.1,5,93409,163892,991178752,2025-04-21 21:54:33,4
7431745536,2501.0,88.2,18.8,5,93413,163897,985718784,2025-04-21 21:54:34,4
7441428480,2501.0,88.4,48.5,5,93419,163903,977694720,2025-04-21 21:54:36,4
7423488000,2501.0,88.2,60.5,5,93430,163913,1008975872,2025-04-21 21:54:37,4
7434723328,2501.0,88.3,97.8,5,93442,163927,995020800,2025-04-21 21:54:39,4
7441379328,2501.0,88.3,72.9,5,93467,163960,1006936064,2025-04-21 21:54:40,4
7421960192,2501.0,88.1,64.4,5,93480,164017,1001676800,2025-04-21 21:54:42,4
7444680704,2501.0,87.9,98.0,5,93514,164060,1014689792,2025-04-21 21:54:43,4
7457456128,2501.0,88.5,40.4,5,93556,164159,964734976,2025-04-21 21:54:45,4
7498575872,2501.0,89.0,56.4,5,93574,164180,963821568,2025-04-21 21:54:46,4
7470084096,2501.0,88.8,82.1,5,93592,164211,950648832,2025-04-21 21:54:48,4
7468822528,2501.0,88.7,100.0,5,93603,164217,950054912,2025-04-21 21:54:49,4
7478374400,2501.0,88.8,35.4,5,93625,164241,939139072,2025-04-21 21:54:50,4
7497277440,2501.0,89.0,71.8,5,93640,164257,925650944,2025-04-21 21:54:51,4
7504261120,2501.0,89.0,44.8,5,93662,164291,918855680,2025-04-21 21:54:52,4
7516798976,2501.0,89.3,87.9,5,93675,164326,899829760,2025-04-21 21:54:54,4
7525769216,2501.0,89.3,64.8,5,93750,164438,900890624,2025-04-21 21:54:55,4
7523483648,1400.0,89.3,24.3,5,93757,164474,899325952,2025-04-21 21:54:56,4
7521730560,2501.0,89.3,14.5,5,93770,164476,901672960,2025-04-21 21:54:57,4
7522729984,2501.0,89.3,18.6,5,93779,164489,899764224,2025-04-21 21:54:58,4
7520813056,2501.0,89.3,64.4,5,93788,164505,906117120,2025-04-21 21:55:00,4
7520161792,2501.0,89.3,81.4,5,93796,164556,891445248,2025-04-21 21:55:02,4
7533801472,2501.0,89.4,83.7,5,93810,164572,890916864,2025-04-21 21:55:03,4
7481528320,2501.0,88.8,79.9,5,93871,164647,940359680,2025-04-21 21:55:04,4
7507279872,2501.0,89.1,78.8,5,93886,164674,916897792,2025-04-21 21:55:06,4
7521640448,2501.0,89.3,54.7,5,93915,164709,896471040,2025-04-21 21:55:07,4
7524335616,2501.0,89.4,55.6,5,93930,164725,900517888,2025-04-21 21:55:08,4
7523438592,2501.0,89.3,37.7,5,93950,164750,900648960,2025-04-21 21:55:09,4
7523827712,2501.0,89.3,19.8,5,93956,164756,898015232,2025-04-21 21:55:10,4
7519633408,2500.0,89.3,16.0,5,93956,164756,903065600,2025-04-21 21:55:12,4
7523442688,2501.0,89.3,10.3,5,93956,164756,901242880,2025-04-21 21:55:13,4
7523889152,2501.0,89.3,11.8,5,93961,164789,898772992,2025-04-21 21:55:14,4
7515209728,2000.0,89.2,15.8,5,93961,164789,907538432,2025-04-21 21:55:15,4
7514206208,2501.0,89.2,14.4,5,93965,164820,908587008,2025-04-21 21:55:16,4
7514308608,2501.0,89.2,12.9,5,93969,164824,908656640,2025-04-21 21:55:17,4
7514361856,2501.0,89.2,7.2,5,93971,164825,908357632,2025-04-21 21:55:18,4
7511097344,2500.0,89.2,10.2,5,93971,164825,908169216,2025-04-21 21:55:19,4
7512915968,2501.0,89.2,13.4,5,93972,164826,912224256,2025-04-21 21:55:20,4
7498399744,2501.0,89.0,27.0,5,93972,164826,914763776,2025-04-21 21:55:21,4
7502258176,2501.0,89.1,11.7,5,93973,164828,920403968,2025-04-21 21:55:23,4
7503577088,1600.0,89.1,7.7,5,93973,164828,920596480,2025-04-21 21:55:24,4
7500689408,2501.0,89.1,10.6,5,93974,164828,921972736,2025-04-21 21:55:25,4
7502757888,2501.0,89.1,14.9,5,93976,164830,920002560,2025-04-21 21:55:26,4
7502426112,2501.0,89.1,9.4,5,93976,164832,920236032,2025-04-21 21:55:27,4
7502434304,2501.0,89.1,10.0,5,93979,164833,920543232,2025-04-21 21:55:28,4
7502385152,2500.0,89.1,9.8,5,94004,164873,920375296,2025-04-21 21:55:29,4
7501496320,2000.0,89.1,9.9,5,94006,164875,921350144,2025-04-21 21:55:30,4
7499816960,2501.0,89.0,17.4,5,94012,164879,923041792,2025-04-21 21:55:31,4
7490596864,2501.0,88.9,10.3,5,94014,164884,933703680,2025-04-21 21:55:32,4
7490269184,2501.0,88.9,7.8,5,94016,164884,935784448,2025-04-21 21:55:34,4
7468724224,2501.0,88.7,15.2,5,94017,164886,953978880,2025-04-21 21:55:35,4
7461122048,2501.0,88.6,25.2,5,94018,164889,974626816,2025-04-21 21:55:36,4
7452463104,1200.0,88.5,20.7,5,94020,164892,970199040,2025-04-21 21:55:37,4
7452078080,1800.0,88.5,10.2,5,94028,164910,971243520,2025-04-21 21:55:38,4
7452246016,2000.0,88.5,8.9,5,94029,164911,971255808,2025-04-21 21:55:39,4
7452430336,2501.0,88.5,14.4,5,94030,164913,972247040,2025-04-21 21:55:40,4
7454879744,2501.0,88.5,14.6,5,94033,164914,970436608,2025-04-21 21:55:42,4
7433863168,2501.0,88.3,19.0,5,94035,164917,987987968,2025-04-21 21:55:43,4
7436103680,2501.0,88.3,6.8,5,94037,164921,985677824,2025-04-21 21:55:44,4
7461953536,2501.0,88.6,34.1,5,94039,164922,960512000,2025-04-21 21:55:45,4
7461830656,2501.0,88.6,20.7,5,94042,164924,961306624,2025-04-21 21:55:46,4
7459803136,2501.0,88.6,13.6,5,94054,164941,962789376,2025-04-21 21:55:47,4
7458467840,2501.0,88.6,52.8,5,94062,164947,964390912,2025-04-21 21:55:48,4
7459381248,2501.0,88.6,18.2,5,94063,164947,963452928,2025-04-21 21:55:49,4
7455674368,2501.0,88.5,15.3,5,94064,164949,966987776,2025-04-21 21:55:51,4
7450603520,2501.0,88.5,59.2,5,94068,164955,971558912,2025-04-21 21:55:52,4
7451418624,2501.0,88.5,73.1,5,94075,164968,962322432,2025-04-21 21:55:53,4
7460864000,2501.0,88.6,34.8,5,94112,165047,962994176,2025-04-21 21:55:54,4
7462703104,2501.0,88.6,37.5,5,94126,165065,970899456,2025-04-21 21:55:56,4
7475671040,2501.0,88.8,77.3,5,94215,165222,941752320,2025-04-21 21:55:58,4
7494328320,2501.0,89.0,51.9,5,94254,165296,927363072,2025-04-21 21:55:59,4
7537242112,2501.0,89.5,37.8,5,94269,165315,887914496,2025-04-21 21:56:00,4
7533936640,2501.0,89.5,24.0,5,94270,165316,880295936,2025-04-21 21:56:01,4
7555039232,2501.0,89.7,34.6,5,94276,165321,869023744,2025-04-21 21:56:02,4
