cpu_ociosidade_dias,ram_percent,rede_sent,ram_uso,ram_livre,cpu_percent,cpu_freq,rede_recv,dataHora,maquinaId
7,93.5,20440,7875301376,547131392,41.3,2501.0,43901,2025-04-24 13:12:56,6
7,93.2,20525,7841161216,581283840,33.3,2501.0,44053,2025-04-24 13:12:58,6
7,93.2,20587,7845466112,577634304,52.5,2501.0,44174,2025-04-24 13:12:59,6
7,93.5,21093,7887073280,535588864,13.6,2501.0,44952,2025-04-24 13:13:00,6
7,93.9,21738,7920979968,501813248,18.1,2501.0,45775,2025-04-24 13:13:01,6
7,93.9,22191,7905411072,517251072,28.5,2501.0,46568,2025-04-24 13:13:02,6
7,94.1,22297,7936000000,487333888,53.7,2501.0,46831,2025-04-24 13:13:04,6
7,94.0,22415,7938875392,474542080,98.6,2501.0,47004,2025-04-24 13:13:05,6
7,94.5,22538,7964049408,456450048,70.4,2501.0,47487,2025-04-24 13:13:07,6
7,95.2,22797,8038719488,408064000,85.6,2501.0,48638,2025-04-24 13:13:09,6
7,95.3,23087,7962898432,450969600,97.2,2501.0,49076,2025-04-24 13:13:11,6
7,94.7,23251,7980290048,441655296,95.5,2501.0,49640,2025-04-24 13:13:13,6
7,94.9,23545,7997059072,409960448,73.7,2501.0,50277,2025-04-24 13:13:15,6
7,93.2,23829,7848595456,574976000,57.3,2501.0,50795,2025-04-24 13:13:16,6
7,93.1,23961,7848300544,572620800,89.2,2501.0,51075,2025-04-24 13:13:18,6
7,93.4,24045,7865868288,557981696,78.1,2501.0,51150,2025-04-24 13:13:19,6
7,93.1,24067,7836688384,586055680,18.4,2501.0,51189,2025-04-24 13:13:20,6
7,93.2,24111,7847952384,574279680,20.2,2501.0,51255,2025-04-24 13:13:21,6
7,93.3,24175,7859036160,564015104,15.2,2501.0,51358,2025-04-24 13:13:23,6
7,93.9,24312,7905013760,515870720,28.3,2501.0,51622,2025-04-24 13:13:24,6
7,94.1,24384,7922229248,500551680,28.9,2501.0,51793,2025-04-24 13:13:25,6
7,94.1,24417,7920300032,501927936,31.1,2501.0,51878,2025-04-24 13:13:26,6
7,93.8,24437,7899013120,523735040,25.5,2501.0,51986,2025-04-24 13:13:27,6
7,93.8,24451,7896358912,527425536,22.4,2501.0,52013,2025-04-24 13:13:28,6
7,92.9,24469,7824961536,598941696,38.0,2501.0,52049,2025-04-24 13:13:30,6
7,92.8,24478,7811280896,611868672,32.3,2501.0,52070,2025-04-24 13:13:31,6
7,92.7,24523,7804686336,618061824,14.5,2501.0,52126,2025-04-24 13:13:32,6
7,92.6,24547,7800594432,615706624,15.7,2501.0,52163,2025-04-24 13:13:33,6
7,92.7,24551,7800979456,621682688,10.2,2501.0,52178,2025-04-24 13:13:34,6
7,92.6,24585,7797559296,625106944,14.9,2501.0,52227,2025-04-24 13:13:35,6
7,92.6,24617,7798493184,612462592,15.9,2501.0,52281,2025-04-24 13:13:36,6
7,92.6,24627,7799398400,623263744,10.0,2501.0,52302,2025-04-24 13:13:38,6
7,92.4,24628,7780048896,642519040,19.7,2501.0,52302,2025-04-24 13:13:39,6
7,92.4,24637,7779737600,642994176,8.7,2501.0,52323,2025-04-24 13:13:40,6
7,92.4,24652,7781588992,641073152,9.9,2501.0,52357,2025-04-24 13:13:41,6
7,92.3,24682,7775571968,647090176,27.1,2501.0,52397,2025-04-24 13:13:42,6
7,92.4,24722,7776243712,648515584,10.1,2501.0,52449,2025-04-24 13:13:43,6
7,92.4,24739,7781076992,641531904,10.3,2501.0,52486,2025-04-24 13:13:44,6
7,92.3,24752,7801905152,617594880,33.7,2501.0,52513,2025-04-24 13:13:46,6
7,93.0,24798,7832268800,592187392,53.7,2501.0,52593,2025-04-24 13:13:47,6
7,93.0,24823,7831195648,591867904,51.2,2501.0,52645,2025-04-24 13:13:49,6
7,93.0,24830,7833264128,589484032,48.3,2501.0,52655,2025-04-24 13:13:50,6
7,93.0,24883,7825084416,600899584,74.3,2501.0,52795,2025-04-24 13:13:52,6
7,92.9,24922,7825326080,597426176,54.4,2501.0,52825,2025-04-24 13:13:53,6
7,92.9,24946,7827890176,593723392,58.3,2501.0,52855,2025-04-24 13:13:55,6
7,92.9,24968,7822848000,600690688,53.5,2501.0,52900,2025-04-24 13:13:56,6
7,92.9,25010,7820140544,603045888,53.3,2501.0,52970,2025-04-24 13:13:58,6
7,92.9,25022,7823212544,599498752,42.3,2501.0,52996,2025-04-24 13:13:59,6
7,92.9,25036,7821160448,601993216,56.9,2501.0,53042,2025-04-24 13:14:01,6
7,92.8,25058,7814606848,606994432,64.1,2501.0,53064,2025-04-24 13:14:03,6
7,92.9,25090,7828869120,594186240,55.6,2501.0,53104,2025-04-24 13:14:04,6
7,92.9,25102,7823097856,599756800,41.9,2501.0,53124,2025-04-24 13:14:06,6
7,92.9,25116,7825534976,597168128,57.7,2501.0,53152,2025-04-24 13:14:07,6
7,92.9,25127,7825731584,596647936,47.8,2501.0,53177,2025-04-24 13:14:09,6
7,92.9,25153,7827349504,595197952,43.0,2501.0,53218,2025-04-24 13:14:10,6
7,92.9,25172,7828475904,592797696,91.2,2501.0,53265,2025-04-24 13:14:13,6
7,92.9,25190,7827161088,594804736,97.9,2501.0,53289,2025-04-24 13:14:16,6
7,93.0,25207,7833952256,587247616,92.2,2501.0,53386,2025-04-24 13:14:19,6
7,93.0,25258,7832965120,589848576,80.4,2501.0,53403,2025-04-24 13:14:21,6
7,93.0,25281,7833710592,588939264,62.1,2501.0,53436,2025-04-24 13:14:22,6
7,93.0,25292,7831896064,587714560,52.7,2501.0,53459,2025-04-24 13:14:24,6
7,93.0,25301,7832928256,590098432,48.3,2501.0,53481,2025-04-24 13:14:25,6
7,93.0,25319,7830757376,591532032,57.4,2501.0,53518,2025-04-24 13:14:27,6
7,93.0,25325,7833341952,589447168,66.1,2501.0,53542,2025-04-24 13:14:29,6
7,93.0,25344,7834185728,591192064,57.2,2501.0,53584,2025-04-24 13:14:31,6
7,93.0,25353,7830241280,589398016,60.5,2501.0,53606,2025-04-24 13:14:32,6
7,93.0,25366,7829807104,592883712,54.8,2501.0,53642,2025-04-24 13:14:34,6
7,93.0,25380,7834763264,589692928,52.6,2501.0,53670,2025-04-24 13:14:35,6
7,93.0,25385,7830654976,594071552,47.7,2501.0,53696,2025-04-24 13:14:37,6
7,93.0,25407,7830790144,588480512,50.1,2501.0,53729,2025-04-24 13:14:39,6
7,93.0,25413,7827345408,594329600,56.7,2501.0,53752,2025-04-24 13:14:40,6
7,93.0,25423,7828180992,594591744,33.6,2501.0,53778,2025-04-24 13:14:41,6
7,93.0,25432,7831715840,592703488,37.7,2501.0,53797,2025-04-24 13:14:43,6
7,92.9,25440,7827324928,597090304,41.5,2501.0,53816,2025-04-24 13:14:44,6
7,93.0,25446,7829024768,593735680,48.8,2501.0,53838,2025-04-24 13:14:46,6
7,93.0,25461,7834157056,588820480,54.5,2501.0,53868,2025-04-24 13:14:47,6
7,93.0,25501,7833419776,588996608,59.4,2501.0,53962,2025-04-24 13:14:49,6
7,93.0,25567,7835111424,589828096,57.3,2501.0,54039,2025-04-24 13:14:50,6
7,93.0,25586,7830700032,592482304,64.5,2501.0,54075,2025-04-24 13:14:52,6
7,93.0,25597,7832150016,591028224,54.0,2501.0,54099,2025-04-24 13:14:53,6
7,93.0,25612,7829336064,593395712,48.8,2501.0,54129,2025-04-24 13:14:55,6
7,93.0,25617,7822536704,600137728,65.4,2501.0,54139,2025-04-24 13:14:56,6
7,92.5,25635,7793803264,628781056,32.0,2501.0,54163,2025-04-24 13:14:57,6
7,92.5,25654,7792914432,630681600,15.6,2501.0,54205,2025-04-24 13:14:58,6
7,92.4,25662,7784833024,640208896,40.5,2501.0,54229,2025-04-24 13:15:00,6
7,92.6,25734,7798243328,623194112,79.8,2501.0,54329,2025-04-24 13:15:02,6
7,92.6,25757,7801651200,620994560,46.7,2501.0,54370,2025-04-24 13:15:03,6
7,92.2,25769,7763128320,659619840,26.8,2501.0,54391,2025-04-24 13:15:04,6
7,92.3,25788,7767855104,644407296,66.7,2501.0,54435,2025-04-24 13:15:06,6
7,92.4,25821,7776862208,643981312,71.9,2501.0,54488,2025-04-24 13:15:07,6
7,92.4,25830,7780462592,642285568,98.8,2501.0,54511,2025-04-24 13:15:09,6
7,92.3,25834,7768854528,653844480,91.9,2501.0,54531,2025-04-24 13:15:11,6
7,91.8,25853,7725801472,699842560,75.1,2501.0,54558,2025-04-24 13:15:12,6
7,91.8,25875,7731355648,690958336,63.8,2501.0,54593,2025-04-24 13:15:14,6
7,91.7,25884,7728238592,687468544,80.5,2501.0,54615,2025-04-24 13:15:16,6
7,91.8,25894,7732080640,690581504,49.8,2501.0,54631,2025-04-24 13:15:17,6
7,91.6,25903,7720935424,702636032,54.8,2501.0,54660,2025-04-24 13:15:19,6
7,91.7,25907,7719464960,703291392,64.5,2501.0,54669,2025-04-24 13:15:20,6
7,91.7,25920,7726817280,695496704,37.8,2501.0,54690,2025-04-24 13:15:22,6
7,91.7,25931,7723196416,698630144,14.9,2501.0,54714,2025-04-24 13:15:23,6
