ram_uso,cpu_freq,ram_percent,cpu_percent,cpu_ociosidade_dias,rede_sent,rede_recv,ram_livre,dataHora,maquinaId
7356018688,2501.0,87.3,22.9,5,22202,35145,1066512384,2025-04-21 19:40:53,4
7393181696,2501.0,87.7,50.3,5,22266,35237,1033388032,2025-04-21 19:40:55,4
7395315712,2501.0,87.8,63.5,5,22296,35260,1021014016,2025-04-21 19:40:56,4
7434027008,2501.0,88.3,36.1,5,22297,35262,987578368,2025-04-21 19:40:57,4
7425720320,2501.0,88.2,39.8,5,22298,35274,996950016,2025-04-21 19:40:58,4
7419699200,2501.0,88.1,18.1,5,22308,35277,1014091776,2025-04-21 19:40:59,4
7400853504,2501.0,87.9,26.9,5,22312,35277,1011359744,2025-04-21 19:41:00,4
7410556928,2501.0,88.0,19.7,5,22317,35341,1012105216,2025-04-21 19:41:01,4
7484841984,2501.0,88.9,52.9,5,22322,35342,937377792,2025-04-21 19:41:02,4
7484190720,2501.0,88.9,19.6,5,22327,35366,938463232,2025-04-21 19:41:03,4
7463833600,2501.0,88.6,75.1,5,22329,35372,950558720,2025-04-21 19:41:05,4
7461081088,2501.0,88.6,36.1,5,22332,35381,957980672,2025-04-21 19:41:06,4
7467921408,2501.0,88.7,49.0,5,22332,35381,955277312,2025-04-21 19:41:07,4
7411073024,2501.0,88.0,32.1,5,22334,35383,1018195968,2025-04-21 19:41:08,4
7365611520,800.0,87.4,18.8,5,22337,35399,1057034240,2025-04-21 19:41:09,4
7358840832,1400.0,87.4,34.8,5,22337,35399,1064394752,2025-04-21 19:41:10,4
7362506752,1400.0,87.4,10.6,5,22337,35401,1060155392,2025-04-21 19:41:11,4
7368376320,2501.0,87.5,54.4,5,22341,35418,1054363648,2025-04-21 19:41:13,4
7366508544,2501.0,87.5,79.7,5,22351,35444,1056182272,2025-04-21 19:41:14,4
7364435968,2501.0,87.4,32.3,5,22351,35448,1058217984,2025-04-21 19:41:15,4
7366361088,2501.0,87.5,62.0,5,22369,35567,1056374784,2025-04-21 19:41:16,4
7365341184,2501.0,87.4,81.8,5,22375,35582,1056559104,2025-04-21 19:41:17,4
7371489280,2501.0,87.5,82.0,5,22388,35654,1051217920,2025-04-21 19:41:18,4
7372832768,2501.0,87.5,73.4,5,22396,35676,1055895552,2025-04-21 19:41:20,4
7370924032,2501.0,87.5,61.3,5,22406,35735,1052921856,2025-04-21 19:41:21,4
7371444224,2501.0,87.5,30.2,5,22419,35755,1051652096,2025-04-21 19:41:22,4
7374176256,800.0,87.6,19.3,5,22425,35757,1048543232,2025-04-21 19:41:23,4
7365701632,2501.0,87.5,52.4,5,22444,35843,1056948224,2025-04-21 19:41:25,4
7340503040,2501.0,87.1,25.9,5,22444,35845,1081180160,2025-04-21 19:41:26,4
7312687104,2501.0,86.8,48.0,5,22446,35846,1093476352,2025-04-21 19:41:27,4
