cpu_freq,ram_uso,rede_sent,cpu_ociosidade_dias,rede_recv,ram_percent,ram_livre,cpu_percent,dataHora,maquinaId
2501.0,7415746560,304881,4,770549,88.0,1006936064,12.9,2025-04-21 16:36:35,5
2501.0,7417233408,304894,4,770566,88.1,1005428736,13.1,2025-04-21 16:36:37,5
2501.0,7392976896,304910,4,770587,87.8,1029181440,11.8,2025-04-21 16:36:38,5
2501.0,7387336704,304937,4,770611,87.7,1035255808,11.4,2025-04-21 16:36:40,5
2501.0,7483514880,305066,4,770738,88.8,939147264,37.6,2025-04-21 16:36:42,5
2501.0,7466696704,305211,4,770840,88.7,955883520,17.1,2025-04-21 16:36:44,5
2501.0,7473078272,305444,4,771486,88.7,950878208,53.7,2025-04-21 16:36:46,5
2000.0,7383851008,305565,4,772465,87.7,1038811136,51.1,2025-04-21 16:36:48,5
2501.0,7433699328,305674,4,772806,88.4,979681280,68.3,2025-04-21 16:36:49,5
2501.0,7527563264,305783,4,772951,89.1,915226624,94.7,2025-04-21 16:36:52,5
1800.0,7497072640,305871,4,773075,89.0,926793728,41.7,2025-04-21 16:36:53,5
2501.0,7493890048,305973,4,773828,89.0,928772096,12.7,2025-04-21 16:36:55,5
2501.0,7486689280,305985,4,773843,88.9,935976960,12.2,2025-04-21 16:36:57,5
1800.0,7456546816,306168,4,774647,88.5,965447680,11.5,2025-04-21 16:36:59,5
800.0,7460847616,306199,4,774678,88.6,961556480,9.9,2025-04-21 16:37:01,5
2000.0,7460986880,306209,4,774688,88.6,961675264,11.9,2025-04-21 16:37:02,5
800.0,7460630528,306223,4,774703,88.6,961847296,6.9,2025-04-21 16:37:04,5
800.0,7464464384,306434,4,775894,88.6,958234624,8.4,2025-04-21 16:37:06,5
1800.0,7469137920,306447,4,775911,88.7,953262080,9.0,2025-04-21 16:37:08,5
2501.0,7467003904,306458,4,775927,88.7,955686912,8.9,2025-04-21 16:37:10,5
2501.0,7469895680,306676,4,776930,88.7,952766464,8.6,2025-04-21 16:37:11,5
2501.0,7470968832,306686,4,776943,88.7,951693312,9.4,2025-04-21 16:37:13,5
2501.0,7411216384,306844,4,777626,87.9,1019830272,22.0,2025-04-21 16:37:15,5
2501.0,7347167232,306859,4,777644,87.2,1075494912,8.7,2025-04-21 16:37:17,5
2501.0,7332679680,306890,4,777684,87.0,1091006464,10.4,2025-04-21 16:37:19,5
800.0,7319433216,307125,4,778805,86.9,1103511552,15.2,2025-04-21 16:37:21,5
1000.0,7319556096,307148,4,778832,86.9,1103130624,3.9,2025-04-21 16:37:22,5
2501.0,7329353728,307187,4,778886,87.1,1085571072,17.3,2025-04-21 16:37:24,5
2501.0,7414595584,307216,4,778922,88.0,1008132096,30.4,2025-04-21 16:37:26,5
2501.0,7468584960,307231,4,778938,88.7,954077184,19.5,2025-04-21 16:37:28,5
2501.0,7469379584,307453,4,780044,88.7,952143872,13.1,2025-04-21 16:37:30,5
2501.0,7469449216,307632,4,780823,88.7,953212928,12.8,2025-04-21 16:37:31,5
1800.0,7470825472,307671,4,780837,88.7,951836672,8.0,2025-04-21 16:37:33,5
2501.0,7474552832,307720,4,781006,88.7,943652864,10.9,2025-04-21 16:37:35,5
2500.0,7473905664,307879,4,781706,88.7,948813824,11.0,2025-04-21 16:37:37,5
2501.0,7477641216,307902,4,781727,88.8,944844800,10.9,2025-04-21 16:37:39,5
2501.0,7468552192,308119,4,782649,88.6,956706816,14.6,2025-04-21 16:37:40,5
2501.0,7465906176,308152,4,782688,88.6,956755968,21.4,2025-04-21 16:37:42,5
2501.0,7466967040,308304,4,783320,88.7,955703296,10.3,2025-04-21 16:37:44,5
2501.0,7472197632,308408,4,783713,88.7,955875328,16.3,2025-04-21 16:37:46,5
2501.0,7468523520,308643,4,784839,88.6,955879424,14.7,2025-04-21 16:37:48,5
2000.0,7438954496,308677,4,784886,88.3,985169920,29.8,2025-04-21 16:37:49,5
2501.0,7448707072,308713,4,784929,88.4,973955072,21.3,2025-04-21 16:37:51,5
2501.0,7500079104,308830,4,785227,89.0,922603520,30.9,2025-04-21 16:37:53,5
2501.0,7422951424,309053,4,786213,88.1,999399424,53.8,2025-04-21 16:37:55,5
2501.0,7442149376,309088,4,786245,88.4,979640320,14.3,2025-04-21 16:37:57,5
2501.0,7519801344,309345,4,787483,89.3,900755456,27.5,2025-04-21 16:37:59,5
2501.0,7514345472,309404,4,787554,89.2,908353536,21.0,2025-04-21 16:38:00,5
2501.0,7531458560,309435,4,787652,89.4,891203584,13.7,2025-04-21 16:38:02,5
2501.0,7559274496,309689,4,788744,89.8,861630464,31.0,2025-04-21 16:38:04,5
2501.0,7616188416,309959,4,789790,90.5,799068160,74.1,2025-04-21 16:38:06,5
2501.0,7623548928,310270,4,790829,90.5,799653888,24.3,2025-04-21 16:38:08,5
