ram_uso,cpu_freq,ram_percent,cpu_percent,cpu_ociosidade_dias,rede_sent,rede_recv,ram_livre,dataHora,maquinaId
7459860480,2501.0,88.6,17.4,5,4706,8556,963133440,2025-04-21 19:16:11,4
7460651008,2501.0,88.6,20.1,5,4708,8563,955650048,2025-04-21 19:16:12,4
7456731136,2500.0,88.5,28.5,5,4710,8571,966144000,2025-04-21 19:16:13,4
7451021312,2501.0,88.5,32.0,5,4710,8582,963104768,2025-04-21 19:16:14,4
7474003968,2501.0,88.7,38.1,5,4711,8583,948920320,2025-04-21 19:16:15,4
7406014464,2501.0,87.9,84.7,5,4714,8584,1012723712,2025-04-21 19:16:16,4
7401451520,1600.0,87.9,35.5,5,4736,8622,1021947904,2025-04-21 19:16:18,4
7392722944,2501.0,87.8,20.6,5,4739,8627,1030356992,2025-04-21 19:16:19,4
7393177600,2501.0,87.8,20.6,5,4739,8627,1030676480,2025-04-21 19:16:20,4
7386996736,1600.0,87.7,10.2,5,4740,8636,1036070912,2025-04-21 19:16:21,4
7391485952,2501.0,87.8,36.3,5,4742,8641,1030541312,2025-04-21 19:16:22,4
7388913664,1600.0,87.7,31.1,5,4772,8680,1036173312,2025-04-21 19:16:23,4
7392612352,2501.0,87.8,35.0,5,4775,8691,1030750208,2025-04-21 19:16:24,4
7321645056,2501.0,86.9,41.7,5,4778,8701,1101754368,2025-04-21 19:16:26,4
7344746496,2501.0,87.2,23.9,5,4782,8706,1078693888,2025-04-21 19:16:27,4
7330508800,800.0,87.0,36.1,5,4783,8707,1093107712,2025-04-21 19:16:28,4
7346638848,2501.0,87.2,68.4,5,4794,8737,1075888128,2025-04-21 19:16:29,4
7348838400,1200.0,87.3,32.6,5,4802,8775,1073504256,2025-04-21 19:16:30,4
7348359168,2501.0,87.3,22.9,5,4804,8784,1072713728,2025-04-21 19:16:31,4
7330557952,1600.0,87.0,24.3,5,4816,8848,1092378624,2025-04-21 19:16:32,4
7325507584,2501.0,87.0,18.5,5,4829,8899,1099513856,2025-04-21 19:16:34,4
7325188096,2500.0,87.0,72.1,5,4858,8946,1094987776,2025-04-21 19:16:35,4
7310307328,2501.0,86.8,65.9,5,4863,8961,1099993088,2025-04-21 19:16:36,4
7308652544,2501.0,86.8,65.0,5,4874,9034,1114398720,2025-04-21 19:16:38,4
7325437952,2501.0,87.0,88.4,5,4889,9066,1088864256,2025-04-21 19:16:39,4
7391682560,2501.0,87.8,59.4,5,5028,9250,1032175616,2025-04-21 19:16:41,4
7429726208,2501.0,88.2,31.2,5,5074,9322,992616448,2025-04-21 19:16:42,4
7409831936,1600.0,88.0,37.4,5,5084,9339,1013043200,2025-04-21 19:16:44,4
7406612480,2501.0,87.9,14.0,5,5094,9363,1016819712,2025-04-21 19:16:45,4
7344648192,2000.0,87.2,29.6,5,5094,9369,1081176064,2025-04-21 19:16:46,4
7333408768,1400.0,87.1,5.5,5,5096,9377,1089466368,2025-04-21 19:16:47,4
7338319872,2501.0,87.1,11.7,5,5109,9399,1084809216,2025-04-21 19:16:48,4
7322972160,2000.0,86.9,11.3,5,5145,9455,1099796480,2025-04-21 19:16:49,4
7317606400,2500.0,86.9,7.8,5,5150,9456,1105911808,2025-04-21 19:16:50,4
7334236160,2501.0,87.1,10.6,5,5151,9465,1087557632,2025-04-21 19:16:51,4
7353430016,800.0,87.3,11.8,5,5160,9500,1070051328,2025-04-21 19:16:52,4
7352475648,2501.0,87.3,27.7,5,5162,9503,1088376832,2025-04-21 19:16:53,4
7327784960,2501.0,87.0,20.4,5,5194,9532,1095069696,2025-04-21 19:16:54,4
7325159424,2501.0,87.0,13.1,5,5196,9544,1097809920,2025-04-21 19:16:56,4
7324835840,800.0,87.0,16.8,5,5200,9547,1113747456,2025-04-21 19:16:57,4
7306260480,1400.0,86.7,11.2,5,5203,9548,1116614656,2025-04-21 19:16:58,4
7319429120,800.0,86.9,12.0,5,5206,9557,1103757312,2025-04-21 19:16:59,4
7321153536,2000.0,86.9,5.4,5,5208,9563,1097977856,2025-04-21 19:17:00,4
7321894912,800.0,86.9,9.8,5,5208,9563,1100947456,2025-04-21 19:17:01,4
7327109120,1400.0,87.0,13.2,5,5212,9567,1096003584,2025-04-21 19:17:02,4
7332958208,2500.0,87.1,25.4,5,5214,9580,1089904640,2025-04-21 19:17:03,4
7331471360,2501.0,87.0,5.9,5,5215,9580,1091559424,2025-04-21 19:17:04,4
7363477504,2501.0,87.4,51.2,5,5216,9580,1104408576,2025-04-21 19:17:05,4
7303430144,2501.0,86.7,41.9,5,5218,9595,1120481280,2025-04-21 19:17:07,4
7295692800,2501.0,86.6,39.4,5,5229,9607,1128181760,2025-04-21 19:17:08,4
7303065600,800.0,86.7,70.2,5,5231,9609,1120198656,2025-04-21 19:17:09,4
7303389184,800.0,86.7,14.0,5,5234,9618,1123110912,2025-04-21 19:17:10,4
7303065600,800.0,86.7,18.4,5,5234,9624,1121116160,2025-04-21 19:17:11,4
7267131392,2501.0,86.3,10.0,5,5238,9630,1157668864,2025-04-21 19:17:12,4
7260590080,800.0,86.2,15.1,5,5238,9632,1162199040,2025-04-21 19:17:13,4
7248502784,2501.0,86.1,25.7,5,5239,9647,1178144768,2025-04-21 19:17:14,4
7218675712,2501.0,85.7,56.5,5,5242,9677,1205891072,2025-04-21 19:17:16,4
7248171008,2501.0,86.1,37.3,5,5242,9677,1175400448,2025-04-21 19:17:17,4
7257571328,2501.0,86.2,9.3,5,5244,9686,1168007168,2025-04-21 19:17:18,4
7244009472,800.0,86.0,12.7,5,5252,9702,1178742784,2025-04-21 19:17:19,4
7242113024,800.0,86.0,10.0,5,5252,9703,1180536832,2025-04-21 19:17:20,4
7259463680,2501.0,86.2,30.6,5,5304,9734,1163563008,2025-04-21 19:17:21,4
7282503680,2501.0,86.5,22.2,5,5350,9797,1139228672,2025-04-21 19:17:22,4
7293935616,1000.0,86.6,23.8,5,5385,9857,1134014464,2025-04-21 19:17:23,4
7300837376,1400.0,86.7,10.2,5,5389,9861,1122152448,2025-04-21 19:17:24,4
7292346368,2500.0,86.6,7.7,5,5392,9870,1131806720,2025-04-21 19:17:25,4
7287242752,2501.0,86.5,29.8,5,5395,9881,1135517696,2025-04-21 19:17:27,4
7290417152,2501.0,86.6,6.3,5,5400,9885,1132597248,2025-04-21 19:17:28,4
7288348672,2501.0,86.5,41.3,5,5401,9887,1134473216,2025-04-21 19:17:29,4
7277023232,2501.0,86.4,12.3,5,5409,9905,1145896960,2025-04-21 19:17:30,4
7297814528,2501.0,86.6,50.4,5,5442,9949,1124622336,2025-04-21 19:17:31,4
7314239488,2501.0,86.8,68.5,5,5576,10190,1122672640,2025-04-21 19:17:32,4
7309217792,2501.0,86.8,73.3,5,5582,10204,1131982848,2025-04-21 19:17:33,4
7324479488,2501.0,87.0,36.0,5,5583,10212,1098211328,2025-04-21 19:17:34,4
7298928640,2501.0,86.7,48.0,5,5587,10215,1127079936,2025-04-21 19:17:35,4
7280103424,800.0,86.4,17.4,5,5588,10217,1147383808,2025-04-21 19:17:37,4
7273185280,2501.0,86.4,11.8,5,5594,10229,1147252736,2025-04-21 19:17:38,4
7305736192,2501.0,86.7,8.8,5,5594,10229,1117122560,2025-04-21 19:17:39,4
7302963200,800.0,86.7,8.5,5,5596,10233,1119895552,2025-04-21 19:17:40,4
7319511040,2500.0,86.9,19.9,5,5597,10241,1098645504,2025-04-21 19:17:41,4
7310581760,2501.0,86.8,16.2,5,5599,10246,1112182784,2025-04-21 19:17:42,4
7315189760,1200.0,86.9,9.8,5,5615,10273,1107808256,2025-04-21 19:17:43,4
7285227520,2501.0,86.5,44.0,5,5616,10274,1137627136,2025-04-21 19:17:44,4
7273996288,2501.0,86.4,10.8,5,5619,10292,1149386752,2025-04-21 19:17:45,4
7274811392,2501.0,86.4,11.4,5,5621,10294,1148706816,2025-04-21 19:17:46,4
7279357952,800.0,86.4,19.7,5,5624,10295,1144377344,2025-04-21 19:17:47,4
7277076480,2501.0,86.4,59.9,5,5630,10309,1150234624,2025-04-21 19:17:49,4
7284367360,2501.0,86.5,90.0,5,5633,10313,1137143808,2025-04-21 19:17:50,4
7314505728,2501.0,86.8,29.9,5,5700,10405,1100357632,2025-04-21 19:17:53,4
7323062272,2501.0,86.9,59.0,5,5716,10431,1099587584,2025-04-21 19:17:54,4
7337291776,2501.0,87.1,22.3,5,5717,10435,1106767872,2025-04-21 19:17:55,4
7328948224,800.0,87.0,14.5,5,5718,10448,1093804032,2025-04-21 19:17:56,4
7319662592,2000.0,86.9,10.3,5,5720,10449,1103093760,2025-04-21 19:17:57,4
7310032896,800.0,86.8,9.8,5,5723,10451,1113772032,2025-04-21 19:17:59,4
7297003520,800.0,86.6,5.8,5,5723,10454,1126240256,2025-04-21 19:18:00,4
7306117120,2501.0,86.7,6.2,5,5725,10462,1117376512,2025-04-21 19:18:01,4
7284232192,800.0,86.5,30.6,5,5728,10463,1138741248,2025-04-21 19:18:02,4
7286652928,1400.0,86.5,4.0,5,5729,10463,1137655808,2025-04-21 19:18:03,4
7284023296,2501.0,86.5,5.1,5,5732,10477,1139671040,2025-04-21 19:18:04,4
7280009216,800.0,86.4,7.9,5,5733,10477,1142996992,2025-04-21 19:18:05,4
