ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
72.5,12210106368,120,770262,598940,1700.0,25.9,4637863936,2025-04-21 21:22:52,9
72.5,12216766464,120,770614,599049,1700.0,27.1,4631257088,2025-04-21 21:22:53,9
72.5,12212211712,120,771081,599084,1700.0,20.0,4635742208,2025-04-21 21:22:55,9
72.5,12210503680,120,771562,599183,1700.0,27.5,4635938816,2025-04-21 21:22:57,9
73.0,12296491008,120,772243,599442,1700.0,36.1,4551184384,2025-04-21 21:22:59,9
73.2,12336922624,120,772639,599564,1700.0,27.7,4511072256,2025-04-21 21:23:00,9
73.1,12315635712,120,773047,599688,1700.0,23.8,4532318208,2025-04-21 21:23:02,9
73.1,12321374208,120,773547,599825,1700.0,26.6,4526186496,2025-04-21 21:23:04,9
73.5,12385579008,120,774388,599916,1700.0,37.5,4465541120,2025-04-21 21:23:06,9
73.4,12362465280,120,775055,599978,1700.0,24.1,4485615616,2025-04-21 21:23:08,9
73.4,12363386880,120,775375,600087,1700.0,21.6,4486017024,2025-04-21 21:23:09,9
73.4,12366737408,120,775770,600165,1700.0,27.4,4479750144,2025-04-21 21:23:11,9
73.4,12364210176,120,776222,600241,1700.0,28.1,4484423680,2025-04-21 21:23:13,9
73.3,12348366848,120,776553,600343,1700.0,21.5,4506947584,2025-04-21 21:23:15,9
73.2,12325859328,120,777162,600475,1700.0,23.7,4514836480,2025-04-21 21:23:16,9
73.2,12330819584,120,777851,600601,1700.0,24.0,4518588416,2025-04-21 21:23:18,9
73.1,12319739904,120,778299,600714,1700.0,32.7,4528177152,2025-04-21 21:23:20,9
73.2,12326584320,120,778816,600782,1700.0,30.5,4520849408,2025-04-21 21:23:22,9
73.1,12320227328,120,779251,600883,1700.0,30.4,4528988160,2025-04-21 21:23:24,9
73.3,12349771776,120,779778,601011,1700.0,31.0,4498935808,2025-04-21 21:23:25,9
73.3,12347707392,120,779902,601043,1700.0,20.9,4500246528,2025-04-21 21:23:27,9
73.3,12351033344,120,780007,601063,1700.0,24.6,4495990784,2025-04-21 21:23:29,9
73.3,12346286080,120,780118,601149,1700.0,29.7,4501274624,2025-04-21 21:23:31,9
73.3,12354691072,120,780224,601209,1700.0,20.1,4491198464,2025-04-21 21:23:32,9
73.3,12352045056,120,780324,601290,1700.0,24.4,4496592896,2025-04-21 21:23:34,9
73.1,12317048832,120,780427,601394,1700.0,20.7,4531179520,2025-04-21 21:23:36,9
73.1,12314484736,120,780582,601542,1700.0,26.8,4532412416,2025-04-21 21:23:38,9
73.0,12299509760,120,780745,601558,1700.0,30.9,4551110656,2025-04-21 21:23:40,9
73.0,12302585856,120,780849,601577,1700.0,18.9,4545368064,2025-04-21 21:23:41,9
73.0,12294365184,120,781009,601599,1700.0,17.2,4553588736,2025-04-21 21:23:43,9
72.9,12280229888,120,781160,601615,1700.0,17.0,4567445504,2025-04-21 21:23:45,9
72.9,12278239232,120,781266,601690,1700.0,19.2,4569698304,2025-04-21 21:23:47,9
72.6,12236161024,120,781372,601781,1700.0,19.4,4611710976,2025-04-21 21:23:48,9
72.5,12209803264,120,781517,601888,1700.0,22.3,4638068736,2025-04-21 21:23:50,9
72.4,12199784448,120,781646,602007,1700.0,15.1,4648169472,2025-04-21 21:23:52,9
72.4,12196249600,120,781758,602130,1700.0,18.0,4650872832,2025-04-21 21:23:54,9
72.4,12203343872,120,781933,602215,1700.0,17.8,4644630528,2025-04-21 21:23:55,9
72.4,12195074048,120,782102,602237,1700.0,20.1,4652797952,2025-04-21 21:23:57,9
72.6,12233650176,120,782345,602301,1700.0,18.0,4614303744,2025-04-21 21:23:59,9
72.6,12226531328,120,782503,602349,1700.0,18.6,4621045760,2025-04-21 21:24:01,9
72.5,12221722624,120,782702,602410,1700.0,16.4,4626345984,2025-04-21 21:24:03,9
72.5,12218945536,120,782887,602445,1700.0,23.6,4628926464,2025-04-21 21:24:04,9
72.5,12209950720,120,783040,602552,1700.0,15.8,4638920704,2025-04-21 21:24:06,9
72.5,12209709056,120,783195,602618,1700.0,15.6,4639121408,2025-04-21 21:24:08,9
72.4,12201529344,120,783307,602714,1700.0,19.1,4647055360,2025-04-21 21:24:10,9
