ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
72.4,12203974656,120,956917,653299,1700.0,19.6,4645347328,2025-04-21 21:40:02,9
72.3,12155891712,120,957281,653335,1700.0,17.5,4692889600,2025-04-21 21:40:04,9
72.0,12122103808,120,957476,653360,1700.0,14.7,4725768192,2025-04-21 21:40:06,9
71.9,12105867264,120,957578,653382,1700.0,9.0,4742004736,2025-04-21 21:40:08,9
71.9,12112699392,120,957722,653407,1700.0,9.5,4735295488,2025-04-21 21:40:09,9
71.9,12108353536,120,957912,653429,1700.0,9.6,4739518464,2025-04-21 21:40:11,9
71.8,12088262656,120,958048,653468,1700.0,12.8,4759502848,2025-04-21 21:40:13,9
71.8,12089163776,120,958157,653487,1700.0,14.5,4758921216,2025-04-21 21:40:15,9
71.9,12115636224,120,958854,653518,1700.0,18.2,4733304832,2025-04-21 21:40:16,9
71.8,12102270976,120,959416,653561,1700.0,16.7,4747538432,2025-04-21 21:40:18,9
71.9,12111409152,120,959760,653661,1700.0,18.1,4736462848,2025-04-21 21:40:20,9
72.1,12153622528,120,960019,653738,1700.0,22.6,4694056960,2025-04-21 21:40:22,9
72.1,12141670400,120,960403,653790,1700.0,19.4,4707004416,2025-04-21 21:40:23,9
72.0,12135600128,120,960795,653826,1700.0,14.2,4712357888,2025-04-21 21:40:25,9
72.0,12135251968,120,961167,653864,1700.0,15.8,4709109760,2025-04-21 21:40:27,9
72.0,12131856384,120,961842,653898,1700.0,21.3,4716015616,2025-04-21 21:40:29,9
72.3,12182110208,120,962426,653982,1700.0,23.1,4667142144,2025-04-21 21:40:30,9
72.1,12153208832,120,962971,654113,1700.0,18.9,4684668928,2025-04-21 21:40:32,9
72.1,12154142720,120,963561,654232,1700.0,19.5,4693516288,2025-04-21 21:40:34,9
72.1,12144463872,120,964019,654361,1700.0,15.9,4703526912,2025-04-21 21:40:36,9
72.3,12179124224,120,964586,654439,1700.0,16.9,4667822080,2025-04-21 21:40:37,9
72.1,12142149632,120,965190,654501,1700.0,19.9,4706742272,2025-04-21 21:40:39,9
72.0,12131606528,120,965815,654543,1700.0,14.2,4716572672,2025-04-21 21:40:41,9
72.0,12122873856,120,966727,654595,1700.0,23.7,4727767040,2025-04-21 21:40:43,9
72.2,12156506112,120,967309,654646,1700.0,29.5,4691365888,2025-04-21 21:40:44,9
71.9,12120772608,120,967855,654721,1700.0,28.5,4727242752,2025-04-21 21:40:46,9
71.9,12120395776,120,968275,654758,1700.0,14.9,4728856576,2025-04-21 21:40:48,9
71.9,12118859776,120,968807,654803,1700.0,20.5,4729032704,2025-04-21 21:40:50,9
71.9,12112269312,120,969209,654846,1700.0,14.7,4739854336,2025-04-21 21:40:51,9
71.8,12099305472,120,969663,654903,1700.0,18.4,4748677120,2025-04-21 21:40:53,9
71.9,12117110784,120,970160,655044,1700.0,25.4,4731121664,2025-04-21 21:40:55,9
71.8,12091871232,120,970548,655175,1700.0,20.6,4756000768,2025-04-21 21:40:57,9
71.7,12075294720,120,970992,655230,1700.0,19.0,4772990976,2025-04-21 21:40:58,9
71.7,12082581504,120,971423,655298,1700.0,19.3,4765413376,2025-04-21 21:41:00,9
71.8,12090949632,120,971904,655426,1700.0,31.0,4756582400,2025-04-21 21:41:02,9
71.6,12068671488,120,972301,655565,1700.0,25.0,4780756992,2025-04-21 21:41:04,9
71.6,12061642752,120,972800,655635,1700.0,25.0,4786917376,2025-04-21 21:41:05,9
71.7,12079992832,120,973215,655703,1700.0,23.5,4770144256,2025-04-21 21:41:07,9
72.1,12146057216,120,973900,656290,1700.0,30.0,4701679616,2025-04-21 21:41:09,9
72.4,12194267136,120,974309,656405,1700.0,23.0,4651507712,2025-04-21 21:41:11,9
72.3,12183928832,120,974795,656499,1700.0,30.7,4663222272,2025-04-21 21:41:13,9
72.0,12134576128,120,975135,656615,1700.0,17.4,4713361408,2025-04-21 21:41:14,9
72.0,12129980416,120,975575,656721,1700.0,18.4,4717961216,2025-04-21 21:41:16,9
71.9,12118257664,120,976023,656773,1700.0,16.2,4729430016,2025-04-21 21:41:18,9
71.9,12117151744,120,976545,656889,1700.0,16.6,4730720256,2025-04-21 21:41:20,9
71.5,12053094400,120,977046,657014,1700.0,16.5,4794900480,2025-04-21 21:41:21,9
71.5,12041187328,120,977739,657237,1700.0,19.2,4803530752,2025-04-21 21:41:23,9
71.8,12097839104,120,978348,657368,1700.0,22.6,4752637952,2025-04-21 21:41:25,9
71.7,12081340416,120,978984,657440,1700.0,17.2,4767145984,2025-04-21 21:41:27,9
71.9,12108898304,120,979722,657548,1700.0,17.4,4738826240,2025-04-21 21:41:29,9
71.9,12107329536,120,980613,657630,1700.0,18.4,4740820992,2025-04-21 21:41:30,9
71.9,12114722816,120,981054,657798,1700.0,20.8,4733714432,2025-04-21 21:41:32,9
71.9,12116279296,120,981594,657903,1700.0,24.2,4772458496,2025-04-21 21:41:34,9
71.2,12002328576,120,982320,658025,1700.0,18.5,4845780992,2025-04-21 21:41:36,9
71.3,12010459136,120,983166,658163,1700.0,19.6,4838891520,2025-04-21 21:41:38,9
71.2,11996446720,120,983748,658338,1700.0,18.5,4851441664,2025-04-21 21:41:39,9
71.1,11976736768,120,984202,658419,1700.0,17.2,4871168000,2025-04-21 21:41:41,9
71.2,11999268864,120,984643,658549,1700.0,19.8,4848668672,2025-04-21 21:41:43,9
71.3,12004474880,120,985348,658620,1700.0,17.6,4843991040,2025-04-21 21:41:45,9
71.3,12004712448,120,985953,658786,1700.0,16.1,4843233280,2025-04-21 21:41:46,9
71.2,12001468416,120,986585,658901,1700.0,16.7,4846264320,2025-04-21 21:41:48,9
71.3,12014182400,120,987020,658970,1700.0,20.8,4833628160,2025-04-21 21:41:50,9
71.4,12030935040,120,987462,659027,1700.0,21.3,4824317952,2025-04-21 21:41:52,9
71.7,12082196480,120,988724,660577,1700.0,23.7,4764160000,2025-04-21 21:41:53,9
71.6,12066918400,120,989145,660717,1700.0,22.8,4780244992,2025-04-21 21:41:55,9
71.6,12057817088,120,989567,660773,1700.0,15.8,4790075392,2025-04-21 21:41:57,9
71.6,12058857472,120,989948,660898,1700.0,15.8,4788924416,2025-04-21 21:41:59,9
71.7,12082245632,120,990355,660950,1700.0,23.2,4765691904,2025-04-21 21:42:00,9
71.7,12075675648,120,990769,661060,1700.0,21.7,4770340864,2025-04-21 21:42:02,9
71.7,12072759296,120,991324,661105,1700.0,16.4,4775133184,2025-04-21 21:42:04,9
71.7,12079931392,120,991703,661143,1700.0,19.3,4771344384,2025-04-21 21:42:06,9
71.6,12067540992,120,992287,661209,1700.0,18.2,4781961216,2025-04-21 21:42:08,9
71.6,12065103872,120,992673,661269,1700.0,18.7,4782628864,2025-04-21 21:42:09,9
71.6,12066963456,120,993018,661308,1700.0,16.1,4781826048,2025-04-21 21:42:11,9
71.8,12086505472,120,993486,661357,1700.0,32.6,4762296320,2025-04-21 21:42:13,9
